CycID	meta2d_phase_diff	meta2d_rAMP_diff	meta2d_rAMP_diff_sub
0610007C21Rik	0.3500982107893602	0.5686169045609266	-0.086048655575065
0610007N19Rik	0.4549085343800012	0.7848204184413424	-0.047193312186695
0610007P08Rik	0.79577359993102	0.9732748644427328	-0.0036473215915189
0610007P22Rik	6.310494802776724	0.5424433937938079	-0.0525055675472832
0610008F07Rik	4.6508441445161	1.2663619870025349	0.095547915935399
0610009B22Rik	3.940655342361641	0.92589106922522	-0.015914352804745
0610009D07Rik	9.20583887178896	0.0235542297440945	-0.1062210082962947
0610010F05Rik	2.462122326580369	1.4446910690531225	0.0396106134655201
0610012G03Rik	1.6245975280164997	1.0689206854536395	0.0029134468201059
0610012H03Rik	3.0158314361718004	0.4363061371709	-0.15878266636973
0610037P05Rik	0.2927431114777583	0.8827492626721128	-0.0104633766125468
0610039K10Rik	7.2154810803153	1.0759508716999628	0.007187618867727
0610040B10Rik	1.2903669673895353	1.0444675368875205	0.018834698671315
0910001L09Rik	5.707965645348461	1.6793334939979143	0.044610539392871
1110001A16Rik	2.5141916184246504	1.3402364164331562	0.0266564952019381
1110001J03Rik	0.20108794779751	2.663212309975713	0.0559311179705115
1110003E01Rik	1.6785799908906602	0.386705802076492	-0.0669722438616363
1110004F10Rik	7.1782198475162895	0.5269884426172884	-0.0259412468538871
1110005A03Rik	2.480194795727183	0.1353951878642249	-0.172683524607977
1110006O24Rik	8.0513464064896	2.6658591726781524	0.1601684563656804
1110008J03Rik	11.661544646451793	2.425145582683517	0.0917054900199828
1110008P14Rik	3.3291055319168303	0.8033524493972594	-0.0216578395253635
1110020A21Rik	4.9117774038215565	0.9539831369311764	-0.0052322940804299
1110020G09Rik	1.2686590342637205	0.4889446448830289	-0.2048284308507119
1110021J02Rik	0.04989456508080892	1.936326361192399	0.0559487822745546
1110031I02Rik	5.105178445517409	0.3846950563932577	-0.1151014475918859
1110032A04Rik	8.832156970257401	0.4694498399106271	-0.0930375405920755
1110034A24Rik	5.068876871721962	1.1124977852397653	0.0081694808047461
1110034G24Rik	1.244491499635398	1.908477765381708	0.0780279627206788
1110038B12Rik	5.48685964661191	0.3532638505180481	-0.1070536381178842
1110038D17Rik	2.4393999620713096	1.1379389303318768	0.0170731383987369
1110046J04Rik	5.265332412194102	0.7419579664005848	-0.126921917085067
1110059G10Rik	0.9274417194410502	0.2907434459375777	-0.0859165082166158
1110067D22Rik	0.9799451278438998	1.5774255375886006	0.13091290709764
1190005I06Rik	4.209698597482281	0.3013510128536071	-0.0784992813957654
1190007F08Rik	4.1755605043072	0.6561608193132086	-0.0259348033526259
1190007I07Rik	8.083582391972785	0.4483370222828916	-0.126398253346381
1200009I06Rik	8.16357011460408	0.2286314366704009	-0.078499940723557
1200011M11Rik	0.5789648065886368	0.5765639730595098	-0.0340558087801165
1200014J11Rik	1.5509092340901987	1.0239004383193435	0.0013018161674543
1300018I17Rik	9.960653087100727	0.9640649791061496	-0.0021154378210124
1300018J18Rik	4.93740798825783	0.7471650511991238	-0.048882403069408
1500002O20Rik	3.0049907486139302	0.7247239982162222	-0.0227504984201991
1500003O03Rik	2.760353682872399	0.6831820209143459	-0.057469775178579
1500010J02Rik	5.177860563923009	2.3160187908694625	0.146742249328408
1500032L24Rik	5.232687540443999	1.8800597759447144	0.0432500444640317
1600002K03Rik	0.2452143767851993	1.2591710964821523	0.06681394474234
1600012F09Rik	0.74043863681829	0.2752910630804955	-0.1821120823005493
1600014C10Rik	5.882866682785189	1.351916324505385	0.0473266488964939
1600020E01Rik	3.5873459851346023	0.2539337902305412	-0.221060788219242
1600029D21Rik	10.4400599606778	109.8452364079077	0.8675700000270723
1700001L05Rik	0.0557605862492991	0.9365789895894748	-0.0355048698464449
1700009P17Rik	11.42883907123973	0.8530355961076643	-0.022897404681853
1700011J10Rik	5.77351794792164	0.247711501318439	-0.2142838605692865
1700017B05Rik	1.7388275808059994	1.0607915294676074	0.017902477017019
1700018L02Rik	5.703980198128124	0.977942430879162	-0.0033434670338469
1700019D03Rik	3.74497180726088	0.4871281999775441	-0.185658217379881
1700019E19Rik	0.8061236033158998	0.585347679801505	-0.0694628879570816
1700019G17Rik	4.524877898292541	0.5924637277789363	-0.108982377649463
1700020O03Rik	3.4570490302066723	0.7009830155577877	-0.0292462505122724
1700025G04Rik	1.7239348961498404	1.282041626914789	0.037036939161633
1700025N23Rik	9.4470538894189	2.6747453817955065	0.1767049705083649
1700027F09Rik	11.77601244177356	0.4322156786762448	-0.1007370465772014
1700029I01Rik	3.04263045811829	0.5973377404265449	-0.0447299093078192
1700030A11Rik	4.858932604723401	1.3880625244670806	0.1394928021421109
1700030K09Rik	2.473367307027999	0.4698326417688342	-0.0974494916369873
1700031P21Rik			
1700034H14Rik	5.416894396302765	1.1033419836364593	0.0160220109933489
1700037C18Rik	7.25353302413148	1.8494915919398165	0.129465440873074
1700049G17Rik	11.394909438296873	0.6915546548701186	-0.079068858162165
1700052K11Rik	2.58433647039971	0.4438188044069965	-0.146498885366025
1700052N19Rik	9.23413495983479	0.6869091064866631	-0.0131730627884333
1700057G04Rik	3.1601208181099985	0.6903982254797559	-0.0183947021025842
1700066M21Rik	8.58603874921029	0.1256161956917925	-0.1081528498003167
1700071M16Rik	7.657612688521702	1.009994336696734	0.002106293643389
1700084C01Rik	10.6164399769469	0.4762875155695581	-0.0590682938209294
1700084J12Rik			
1700086O06Rik	0.0671278884451398	1.221188154787657	0.0351524489036329
1700088E04Rik	6.8827687668692	0.6758343952189044	-0.0563478810324449
