CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
Wisp2	15.2592283099286	0.0355175831158736	17	3.34015591463681	23.2085561497326	0.102572619840633	8	3	0.0952380952380952	0.400368186309298
Wisp3	32.1571321589898	0.0212050873327562	8	1.77924246618783	25.6804733727811	0.425658784167769	8	3	0.0952380952380952	0.66879107000981
Wiz	19.8886940862108	7.22496202509869	13	3.49094950859559	24.2458100558659	0.0886584549210708	8	3	0.0952380952380952	0.400368186309298
Wls	11.2588572902917	7.39938806497409	14	3.21318984801343	23.9779005524862	0.115894464867362	8	3	0.0952380952380952	0.400368186309298
Wnk1	19.7147091719973	7.37257728617763	20	2.67793068372576	22.4870466321244	0.192278650522063	8	3	0.0952380952380952	0.43275718334895
Wnk2	33.8592209262465	1.17776623889625	19	2.35918264592542	22.7225130890052	0.257546835711483	8	3	0.0952380952380952	0.471605711212401
Wnk4	11.6182043933632	1.05055342877922	14	3.44854714734178	23.9779005524862	0.0923753533829096	8	3	0.0952380952380952	0.400368186309298
Wnt1	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Wnt10a	26.6618626483371	0.0305778830942897	9	2.90386590366617	25.3801169590643	0.155584704021927	8	3	0.0952380952380952	0.405865774229598
Wnt10b	25.999997586666	0.00630442630293864	9	2.43311807545411	25.3801169590643	0.24085733571483	8	3	0.0952380952380952	0.4517507216588
Wnt11	20.5085161241853	0.0276810158085861	1	0.474642342227892	28	0.946035922813065	8	3	0.0952380952380952	1
Wnt16	14.1087631086661	0.0362637143837338	1	0.755301383496909	28	0.851012564368298	8	3	0.0952380952380952	1
Wnt2	34.7976722780175	0.0967508000605394	17	2.21193009120592	23.2085561497326	0.293816299947585	8	3	0.0952380952380952	0.513740037249216
Wnt2b	16.1483690502918	0.804320907159029	4	2.06264157000445	26.9565217391304	0.334930535842574	8	3	0.0952380952380952	0.562380052462594
Wnt3	14.2776002893271	0.108451619291391	1	0.46918873641099	28	0.94748028496651	8	3	0.0952380952380952	1
Wnt3a	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Wnt4	15.3553556016136	4.09655286547366	4	2.13205703380875	26.9565217391304	0.315254244759524	8	3	0.0952380952380952	0.538415644654637
Wnt5a	19.7663176854928	2.93733469064521	17	3.22640230000043	23.2085561497326	0.114434497512484	8	3	0.0952380952380952	0.400368186309298
Wnt5b	19.8125402036588	0.5794682831966	26	1.47326798458195	21.1707317073171	0.541998567746016	8	3	0.0952380952380952	0.802068236735087
Wnt6	20.0565163280842	1.2912984574367	20	2.56066842629791	22.4870466321244	0.214316187488332	8	3	0.0952380952380952	0.4517507216588
Wnt7a	14.3675590669013	0.0205797332973277	15	3.47348568806877	23.7158469945355	0.090171453194572	8	3	0.0952380952380952	0.400368186309298
Wnt7b	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Wnt8a	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Wnt8b	20.534746169091	0.102757665574938	16	2.6487706221786	23.4594594594595	0.197556689399737	8	3	0.0952380952380952	0.437427482773938
Wnt9a	18.6770998841556	0.562469207045613	21	2.52921705656427	22.2564102564103	0.22060439820817	8	3	0.0952380952380952	0.4517507216588
Wnt9b	14.0491486106747	0.00935310268637314	15	3.45942257490275	23.7158469945355	0.0914079336808865	8	3	0.0952380952380952	0.400368186309298
Wrap53	20.7481836420055	8.98275054235473	4	0.656068592045591	26.9565217391304	0.888637108765428	8	3	0.0952380952380952	1
