CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
0610005C13Rik	NaN	NaN	7	1.49917306517669	24.1379310344828	0.223314750559588	4	1	0.111111111111111	0.543002255047805
0610007C21Rik	NaN	NaN	6	1.49081833787102	24.7058823529412	0.225188300003165	4	1	0.111111111111111	0.543002255047805
0610007L01Rik	NaN	NaN	6	1.38679147229368	24.7058823529412	0.249875753091375	4	1	0.111111111111111	0.543002255047805
0610007N19Rik	NaN	NaN	1	1.02092001190621	28	0.360263341095738	4	1	0.111111111111111	0.569467100753608
0610007P08Rik	NaN	NaN	2	0.817976541072804	27.2727272727273	0.441323752126193	4	1	0.111111111111111	0.641496778662311
0610007P14Rik	NaN	NaN	16	1.44689896923487	20	0.235298826800408	4	1	0.111111111111111	0.543002255047805
0610007P22Rik	NaN	NaN	2	0.857886016947146	27.2727272727273	0.424057585994683	4	1	0.111111111111111	0.623410744628053
0610008F07Rik	NaN	NaN	2	0.84714357426329	27.2727272727273	0.428637556297127	4	1	0.111111111111111	0.627842555858208
0610009B14Rik	NaN	NaN	16	0.346686405474599	20	0.707027013297006	4	1	0.111111111111111	0.922052327073004
0610009B22Rik	NaN	NaN	5	1.28117069311375	25.3012048192771	0.27771199455403	4	1	0.111111111111111	0.543002255047805
0610009D07Rik	NaN	NaN	2	0.698496630650895	27.2727272727273	0.497332416368707	4	1	0.111111111111111	0.697206460285961
0610009L18Rik	NaN	NaN	1	1.46120910702153	28	0.231955645908656	4	1	0.111111111111111	0.543002255047805
0610009O20Rik	NaN	NaN	1	0.930573590276741	28	0.394327463092503	4	1	0.111111111111111	0.598020042523612
0610010B08Rik	NaN	NaN	10	1.49938949915218	22.5806451612903	0.223266422890402	4	1	0.111111111111111	0.543002255047805
0610010F05Rik	NaN	NaN	1	1.43243695071114	28	0.238726448214023	4	1	0.111111111111111	0.543002255047805
0610010K14Rik	NaN	NaN	2	0.976816409958185	27.2727272727273	0.376507839483293	4	1	0.111111111111111	0.582592914054799
0610010O12Rik	NaN	NaN	10	1.42266611807532	22.5806451612903	0.24107043709862	4	1	0.111111111111111	0.543002255047805
0610011F06Rik	NaN	NaN	1	1.47264657342447	28	0.229317775037502	4	1	0.111111111111111	0.543002255047805
0610011L14Rik	NaN	NaN	5	1.47240789699026	25.3012048192771	0.229372514318579	4	1	0.111111111111111	0.543002255047805
0610012G03Rik	NaN	NaN	16	1.19211796272556	20	0.303577616620341	4	1	0.111111111111111	0.543002255047805
0610012H03Rik	NaN	NaN	16	1.36003979870563	20	0.256650562390111	4	1	0.111111111111111	0.543002255047805
0610030E20Rik	NaN	NaN	16	1.39509938738687	20	0.247808406113352	4	1	0.111111111111111	0.543002255047805
0610031J06Rik	NaN	NaN	6	1.4946851327271	24.7058823529412	0.224319224394486	4	1	0.111111111111111	0.543002255047805
0610031O16Rik	NaN	NaN	NA	NA	NA	1	4	1	NA	1
0610037L13Rik	NaN	NaN	16	1.21983829494414	20	0.295277910994774	4	1	0.111111111111111	0.543002255047805
0610037P05Rik	NaN	NaN	1	1.08353390908373	28	0.338397543958001	4	1	0.111111111111111	0.553908110406345
0610038B21Rik	NaN	NaN	8	1.49977603687275	23.5955056179775	0.223180138673346	4	1	0.111111111111111	0.543002255047805
0610038L08Rik	NaN	NaN	8	1.49949300594414	23.5955056179775	0.223243314495174	4	1	0.111111111111111	0.543002255047805
0610039K10Rik	NaN	NaN	10	1.49532899489272	22.5806451612903	0.224174840219618	4	1	0.111111111111111	0.543002255047805
0610040B10Rik	NaN	NaN	1	0.751683784168269	28	0.471571858652307	4	1	0.111111111111111	0.670876721369167
0610040F04Rik	NaN	NaN	12	1.49879486287017	21.6494845360825	0.223399224686477	4	1	0.111111111111111	0.543002255047805
0610040J01Rik	NaN	NaN	16	1.29173907033731	20	0.274792483854704	4	1	0.111111111111111	0.543002255047805
0610043K17Rik	NaN	NaN	3	1.39122769896526	26.5822784810127	0.24876970276983	4	1	0.111111111111111	0.543002255047805
0910001L09Rik	NaN	NaN	7	1.49982260203558	24.1379310344828	0.223169746495805	4	1	0.111111111111111	0.543002255047805
100043387	NaN	NaN	2	1.41407805436878	27.2727272727273	0.243149680929919	4	1	0.111111111111111	0.543002255047805
1100001G20Rik	NaN	NaN	14	1.49542815653653	20.7920792079208	0.224152611776085	4	1	0.111111111111111	0.543002255047805
1110001A16Rik	NaN	NaN	7	1.49982559426853	24.1379310344828	0.223169078720937	4	1	0.111111111111111	0.543002255047805
1110001J03Rik	NaN	NaN	16	1.19608687296538	20	0.302375132164078	4	1	0.111111111111111	0.543002255047805
1110002B05Rik	NaN	NaN	14	1.49539976676923	20.7920792079208	0.224158975506903	4	1	0.111111111111111	0.543002255047805
1110002L01Rik	NaN	NaN	6	1.48631591764781	24.7058823529412	0.226204478273282	4	1	0.111111111111111	0.543002255047805
1110002N22Rik	NaN	NaN	16	0.370492957525291	20	0.690393911863982	4	1	0.111111111111111	0.903653495284522
1110003E01Rik	NaN	NaN	16	1.41806553060688	20	0.242182057824078	4	1	0.111111111111111	0.543002255047805
1110004E09Rik	NaN	NaN	16	1.03744636309598	20	0.354358430309983	4	1	0.111111111111111	0.565044908102072
1110004F10Rik	NaN	NaN	1	1.3976519538066	28	0.247176665320562	4	1	0.111111111111111	0.543002255047805
1110005A03Rik	NaN	NaN	1	0.863720703168905	28	0.421590547237864	4	1	0.111111111111111	0.621197168760731
1110006O24Rik	NaN	NaN	16	1.47551307231996	20	0.228661377120054	4	1	0.111111111111111	0.543002255047805
1110007C09Rik	NaN	NaN	6	1.47142302784368	24.7058823529412	0.229598527509446	4	1	0.111111111111111	0.543002255047805
1110008F13Rik	NaN	NaN	8	1.49948848146054	23.5955056179775	0.223244324558174	4	1	0.111111111111111	0.543002255047805
1110008J03Rik	NaN	NaN	1	0.421764878001617	28	0.655888235017873	4	1	0.111111111111111	0.86540343776421
1110008L16Rik	NaN	NaN	1	1.45960852880566	28	0.232327206338989	4	1	0.111111111111111	0.543002255047805
1110008P14Rik	NaN	NaN	2	0.961239715396752	27.2727272727273	0.382418501880451	4	1	0.111111111111111	0.586792531843364
1110012J17Rik	NaN	NaN	4	1.43349335537323	25.9259259259259	0.238474389642532	4	1	0.111111111111111	0.543002255047805
1110012L19Rik	NaN	NaN	2	1.32467783639445	27.2727272727273	0.265888604923838	4	1	0.111111111111111	0.543002255047805
1110014N23Rik	NaN	NaN	1	0.229348105695372	28	0.79505172329529	4	1	0.111111111111111	1
1110015O18Rik	NaN	NaN	NA	NA	NA	1	4	1	NA	1
1110017D15Rik	NaN	NaN	12	1.4980149690444	21.6494845360825	0.223573520319702	4	1	0.111111111111111	0.543002255047805
1110017F19Rik	NaN	NaN	14	1.49562489013007	20.7920792079208	0.224108517764797	4	1	0.111111111111111	0.543002255047805
1110018G07Rik	NaN	NaN	4	1.2256032070195	25.9259259259259	0.29358055704907	4	1	0.111111111111111	0.543002255047805
1110018J18Rik	NaN	NaN	1	0.89986634584091	28	0.40662400309811	4	1	0.111111111111111	0.609215829462957
1110019D14Rik	NaN	NaN	9	1.49954680537743	23.0769230769231	0.223231304454438	4	1	0.111111111111111	0.543002255047805
1110020A21Rik	NaN	NaN	1	1.44746849817317	28	0.235164855463295	4	1	0.111111111111111	0.543002255047805
1110020G09Rik	NaN	NaN	11	1.49809282504409	22.1052631578947	0.223556114457357	4	1	0.111111111111111	0.543002255047805
1110021J02Rik	NaN	NaN	9	1.40594156957128	23.0769230769231	0.245136135030129	4	1	0.111111111111111	0.543002255047805
1110021L09Rik	NaN	NaN	1	1.4418522156801	28	0.236489323536012	4	1	0.111111111111111	0.543002255047805
1110028C15Rik	NaN	NaN	1	0.707880791936823	28	0.492687198586289	4	1	0.111111111111111	0.692489373374412
1110028F11Rik	NaN	NaN	4	1.09409040941778	25.9259259259259	0.33484403945795	4	1	0.111111111111111	0.551389317612394
1110028F18Rik	NaN	NaN	16	1.34628479399994	20	0.260205182950385	4	1	0.111111111111111	0.543002255047805
1110031I02Rik	NaN	NaN	1	0.773405465204537	28	0.461438975198765	4	1	0.111111111111111	0.661642414455452
1110032A03Rik	NaN	NaN	1	1.40923905564459	28	0.244329133308509	4	1	0.111111111111111	0.543002255047805
1110032A04Rik	NaN	NaN	16	1.49738963103961	20	0.223713373061882	4	1	0.111111111111111	0.543002255047805
1110032F04Rik	NaN	NaN	1	0.303956923068439	28	0.737892651917242	4	1	0.111111111111111	0.956140854539676
1110034A24Rik	NaN	NaN	8	1.49986265006695	23.5955056179775	0.223160809165761	4	1	0.111111111111111	0.543002255047805
1110034B05Rik	NaN	NaN	5	1.41402652317623	25.3012048192771	0.243162211045789	4	1	0.111111111111111	0.543002255047805
1110034G24Rik	NaN	NaN	1	0.944291673520828	28	0.388954980462163	4	1	0.111111111111111	0.592939692692746
1110035M17Rik	NaN	NaN	16	1.34628479399994	20	0.260205182950385	4	1	0.111111111111111	0.543002255047805
1110036E04Rik	NaN	NaN	14	1.49542816693117	20.7920792079208	0.224152609446098	4	1	0.111111111111111	0.543002255047805
1110037F02Rik	NaN	NaN	16	0.310581450625462	20	0.733020616992467	4	1	0.111111111111111	0.950410133379543
1110038B12Rik	NaN	NaN	1	1.4768469200443	28	0.228356580983543	4	1	0.111111111111111	0.543002255047805
1110038D17Rik	NaN	NaN	6	1.28508737109036	24.7058823529412	0.276626413424738	4	1	0.111111111111111	0.543002255047805
1110038F14Rik	NaN	NaN	2	1.47601793576303	27.2727272727273	0.228545963486416	4	1	0.111111111111111	0.543002255047805
1110046J04Rik	NaN	NaN	14	1.49867235945097	20.7920792079208	0.223426593531701	4	1	0.111111111111111	0.543002255047805
1110049F12Rik	NaN	NaN	1	1.4718976323854	28	0.2294895848599	4	1	0.111111111111111	0.543002255047805
1110050K14Rik	NaN	NaN	1	1.19702378065677	28	0.302091967247478	4	1	0.111111111111111	0.543002255047805
1110051M20Rik	NaN	NaN	15	1.4709836778023	20.3883495145631	0.229699423794777	4	1	0.111111111111111	0.543002255047805
1110054M08Rik	NaN	NaN	5	1.12447804997276	25.3012048192771	0.324821963953061	4	1	0.111111111111111	0.545382209882141
