CycID	meta2d_phase_diff	meta2d_rAMP_diff	meta2d_rAMP_diff_sub
3830403N18Rik	3.4023225272321014	3.4173446911043173	0.259786174385775
3830406C13Rik	2.8557369040681753	0.45370265034273666	-0.09215008717991269
4632427E13Rik	14.895130772148082	0.3202731200648235	-0.14972636525190391
4632428N05Rik	15.991973127317518	0.12463375171338548	-0.1784453715468152
4732418C07Rik	20.530526328902088	1.2761353825097566	0.0250227310364112
4732471D19Rik	0.8675436181253993	1.0719584248384426	0.028251554416449
4732471J01Rik	19.04550182953387	2.1574804017952407	0.0564447117263593
4831426I19Rik	6.680693066837	0.6412076581844497	-0.0519066695311875
4833418N02Rik	0.0074014002095008635	1.1676368466690719	0.026302880639542003
4833439L19Rik	3.5766999996095006	2.2497732949567606	0.0411565100007906
4833442J19Rik	0.6680079011909008	0.9512017786169683	-0.016988341945858965
4921508A21Rik	1.1388132533711008	0.9492817052506038	-0.01330470729856903
4921511C10Rik	7.177946989341109	1.8689231876208836	0.027077748296244097
4921523A10Rik	8.861921381688301	1.9753077129313992	0.13684958367924902
4921530L18Rik	6.270382847185771	2.6133109454586814	0.23537095177658102
4921531C22Rik	0.7401871860939	0.5944899974070609	-0.087478548615011
4922501C03Rik	0.33675199260718003	0.35387223482431923	-0.1152133839777633
4930405P13Rik	9.78924953412994	1.7177018902889754	0.11065999550074199
4930413G21Rik	16.63090656978059	1.485877435384638	0.070785453291452
4930414N06Rik	19.74067635286124	0.6696447847767543	-0.04675598712450639
4930422G04Rik	12.543899150527722	1.6087286017987463	0.0089833391879751
4930427A07Rik	6.1869056205918	1.1299214441551326	0.020377012399349026
4930428E23Rik	0.06988400601339961	0.7352256632933384	-0.119367245453812
4930428G15Rik	4.200337226522798	1.6080837722397745	0.049280670825118084
4930430J02Rik	2.1497292192843	0.48816992085663724	-0.31439343519451796
4930449E18Rik	1.1264111608440999	0.641034762747246	-0.11814178316534701
4930453N24Rik	4.795935457587519	2.5881496109908966	0.06683690684703739
4930455C21Rik	7.505167977916802	0.5015293044492353	-0.0433930795768279
4930455F23Rik	4.279129419587402	3.2152605712075344	0.1543241351755349
4930471I20Rik	3.3273944407537996	0.4249469156548282	-0.281550356420502
