CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
E330033B04Rik	14.5666372018796	2.71028034803711	2	1.73773634616554	27.6433121019108	0.440357073714513	8	3	0.0952380952380952	0.663817172487086
E330033L03	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
E330034G19Rik	26.1419656102059	0.054792643749326	17	3.27311137863507	23.2085561497326	0.10941288205713	8	3	0.0952380952380952	0.368021977695368
E430016F16Rik	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
E430018J23Rik	12.5709694032663	4.97372697340955	18	2.69033246272306	22.962962962963	0.190073319921909	8	3	0.0952380952380952	0.403556484315883
E430025E21Rik	26.9269110189142	11.1505605052454	19	3.01630761549331	22.7225130890052	0.139865116642991	8	3	0.0952380952380952	0.368711394144055
E4f1	25.6771829902474	4.48256864908481	11	2.55790276045589	24.8	0.214862576542597	8	3	0.0952380952380952	0.42843433252287
E530001F21Rik	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
E530011L22Rik	13.7340010444145	1.07144614871115	11	2.82256952482596	24.8	0.167965116354732	8	3	0.0952380952380952	0.384130210554476
EU599041	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Eaf1	12.3130075592802	10.1403227307085	13	3.02016330424414	24.2458100558659	0.139353571141469	8	3	0.0952380952380952	0.368711394144055
Eaf2	19.6900579590248	2.49378940361342	15	3.44886106938703	23.7158469945355	0.0923472905245609	8	3	0.0952380952380952	0.368021977695368
Eapp	19.7679514845662	20.5543577066329	19	2.83943470283081	22.7225130890052	0.165323627508062	8	3	0.0952380952380952	0.381377873724524
Ear1	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Ear10	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Ear11	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Ear14	25.999997586668	0.001285232820557	9	2.43311807545411	25.3801169590643	0.240857335714829	8	3	0.0952380952380952	0.42843433252287
Ear2	19.7955599686265	0.393194441526062	12	3.42650956237785	24.5197740112994	0.0943660917017415	8	3	0.0952380952380952	0.368021977695368
Ear3	32.0025206093961	0.474384986488805	21	2.41722760872305	22.2564102564103	0.244361379202818	8	3	0.0952380952380952	0.432552914170387
Ear4	25.9999975866683	0.448331135133889	9	2.43311807545411	25.3801169590643	0.240857335714829	8	3	0.0952380952380952	0.42843433252287
Ear5	13.5152119824251	0.139904240833551	13	3.43267660123929	24.2458100558659	0.0938048670355001	8	3	0.0952380952380952	0.368021977695368
Ear6	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Ear7	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Ears2	14.1659303547782	2.97285825933121	12	3.33035303844324	24.5197740112994	0.103546494227446	8	3	0.0952380952380952	0.368021977695368
Ebag9	26.3678600237728	6.56968266573379	8	2.51419793563864	25.6804733727811	0.223665483270158	8	3	0.0952380952380952	0.42843433252287
Ebf1	19.9977051608024	1.28294649217689	14	3.48658317248801	23.9779005524862	0.0890344202883558	8	3	0.0952380952380952	0.368021977695368
Ebf2	14.5858038142777	0.0499908744192561	19	2.84742386133425	22.7225130890052	0.164085882750347	8	3	0.0952380952380952	0.380154575029335
Ebf3	21.0971403738219	0.127728612193047	14	2.37346876336751	23.9779005524862	0.254244820534762	8	3	0.0952380952380952	0.4435651162517
Ebf4	26.9301346356676	0.192238399396619	14	3.49653636264	23.9779005524862	0.088179634471142	8	3	0.0952380952380952	0.368021977695368
Ebi3	19.9096768002113	0.667605486225467	28	1.15514696086711	20.7655502392345	0.67859669584842	8	3	0.0952380952380952	0.94161616078269
Ebna1bp2	32.0120625780717	6.20475154137537	13	3.40563661397402	24.2458100558659	0.0962897382686314	8	3	0.0952380952380952	0.368021977695368
Ebp	10.7007379924493	26.8724367526206	14	3.32348299222308	23.9779005524862	0.104234291383371	8	3	0.0952380952380952	0.368021977695368
Ebpl	26.5963563205101	3.52836741250126	22	2.23045612177075	22.0304568527919	0.289024307238842	8	3	0.0952380952380952	0.486158529233346
Ecd	18.0511184775931	4.5909779493345	28	1.12004981288573	20.7655502392345	0.694176998120478	8	3	0.0952380952380952	0.959287127674746
Ece1	28.4199296634752	26.4564496067652	13	3.47864996541913	24.2458100558659	0.0897214604501592	8	3	0.0952380952380952	0.368021977695368
Ece2	14.1918253395952	1.70203291028533	13	3.454895163968	24.2458100558659	0.0918094733838615	8	3	0.0952380952380952	0.368021977695368
Ecel1	20.0000024133353	0.00940642227701152	9	2.43311807545412	25.3801169590643	0.240857335714829	8	3	0.0952380952380952	0.42843433252287
Ech1	32.2814386408813	68.7303038461111	12	3.1156508454366	24.5197740112994	0.127235459994518	8	3	0.0952380952380952	0.368021977695368
Echdc1	32.2669142635503	3.26600743298504	16	3.29911722468203	23.4594594594595	0.106709215844033	8	3	0.0952380952380952	0.368021977695368
Echdc2	26.4184709148884	6.87199406725367	26	1.38065035349799	21.1707317073171	0.58050829563377	8	3	0.0952380952380952	0.829506417772014
Echdc3	30.9778185124417	0.184368801298194	1	0.916195529234163	28	0.78404112688777	8	3	0.0952380952380952	1
Echs1	35.4097089919337	29.9783278879317	14	3.33031590468805	23.9779005524862	0.103550200142745	8	3	0.0952380952380952	0.368021977695368
Eci1	12.8138244236977	19.9917984498129	14	3.46659625285576	23.9779005524862	0.0907751650605396	8	3	0.0952380952380952	0.368021977695368
Eci2	32.7666137462104	16.5494118782422	13	3.4165523466841	24.2458100558659	0.0952790790014532	8	3	0.0952380952380952	0.368021977695368
Eci3	20.3416075371661	18.3520744275758	13	3.26647535780696	24.2458100558659	0.110113229646758	8	3	0.0952380952380952	0.368021977695368
Ecm1	19.4220601583555	13.2421844134334	19	2.84952092207029	22.7225130890052	0.163762422972721	8	3	0.0952380952380952	0.379969575415092
Ecm2	18.7483341308148	0.601171604611514	9	3.07135864508314	25.3801169590643	0.132726782525716	8	3	0.0952380952380952	0.368021977695368
Ecscr	26.972018243096	1.47221173267999	22	2.36136546915667	22.0304568527919	0.257039886906376	8	3	0.0952380952380952	0.446499319676152
Ecsit	12.6194178156846	8.10531844756207	13	3.37593991330696	24.2458100558659	0.0990918246408479	8	3	0.0952380952380952	0.368021977695368
Ect2	14.9252412188035	3.8247230229028	11	3.34819905720458	24.8	0.101780147041274	8	3	0.0952380952380952	0.368021977695368
