Cpa6	23
Mir467e	
Mir467e	
Prex2	25
Prex2	18
Prex2	20
Prex2	14
Prex2	23
Prex2	17
Prex2	14
Prex2	23
Prex2	27
Prex2	15
Prex2	19
Prex2	17
Prex2	24
Prex2	14
Prex2	19
Prex2	27
Prex2	23
Prex2	14
Prex2	15
Prex2	18
Prex2	20
Prex2	17
Prex2	17
Prex2	18
Prex2	19
Prex2	26
Prex2	18
Prex2	21
Prex2	21
Prex2	28
Prex2	21
Prex2	18
Prex2	26
Prex2	17
Prex2	27
Prex2	26
Prex2	13
Prex2	13
Prex2	11
Prex2	11
Prex2	18
Prex2	18
Prex2	25
Prex2	25
Prex2	24
Prex2	24
A830018L16Rik	18
A830018L16Rik	18
A830018L16Rik	18
A830018L16Rik	18
A830018L16Rik	25
A830018L16Rik	25
A830018L16Rik	25
A830018L16Rik	25
A830018L16Rik	19
A830018L16Rik	19
A830018L16Rik	19
A830018L16Rik	19
A830018L16Rik	23
A830018L16Rik	23
A830018L16Rik	23
A830018L16Rik	23
A830018L16Rik	23
A830018L16Rik	23
A830018L16Rik	23
A830018L16Rik	23
A830018L16Rik	24
A830018L16Rik	24
A830018L16Rik	24
A830018L16Rik	24
A830018L16Rik	24
A830018L16Rik	24
A830018L16Rik	24
A830018L16Rik	24
A830018L16Rik	23
A830018L16Rik	21
A830018L16Rik	21
A830018L16Rik	16
A830018L16Rik	16
A830018L16Rik	22
A830018L16Rik	22
A830018L16Rik	21
A830018L16Rik	21
A830018L16Rik	16
A830018L16Rik	16
A830018L16Rik	25
A830018L16Rik	25
A830018L16Rik	14
A830018L16Rik	14
4932411L15	
4932411L15	
4932411L15	
Sulf1	20
Sulf1	20
Sulf1	19
Sulf1	22
Sulf1	22
Sulf1	20
Sulf1	20
Sulf1	20
Sulf1	21
Sulf1	21
Sulf1	21
Sulf1	23
Sulf1	23
Sulf1	23
Sulf1	20
Sulf1	20
Sulf1	20
Sulf1	24
Sulf1	24
Sulf1	24
Sulf1	16
Sulf1	16
Sulf1	16
Sulf1	14
Sulf1	14
Sulf1	14
Sulf1	17
Sulf1	17
Sulf1	17
Sulf1	15
Sulf1	15
Sulf1	15
Sulf1	21
Sulf1	21
Sulf1	21
Sulf1	25
Sulf1	25
Sulf1	25
Sulf1	21
Sulf1	21
Sulf1	21
Sulf1	20
Sulf1	20
Sulf1	20
Sulf1	27
Sulf1	27
Sulf1	27
Sulf1	23
Sulf1	23
Sulf1	23
Sulf1	22
Sulf1	22
Sulf1	22
Sulf1	27
Sulf1	27
Sulf1	27
Sulf1	20
Sulf1	20
Sulf1	20
Sulf1	17
Sulf1	17
Sulf1	17
Sulf1	25
Sulf1	25
Sulf1	25
Slco5a1	19
Slco5a1	30
Slco5a1	33
Slco5a1	24
Slco5a1	15
Slco5a1	17
Slco5a1	18
Slco5a1	26
Slco5a1	25
Prdm14	18
Prdm14	19
Prdm14	16
Prdm14	24
Prdm14	18
Prdm14	16
Prdm14	25
Prdm14	29
Ncoa2	27
Ncoa2	27
Ncoa2	33
Ncoa2	33
Ncoa2	23
Ncoa2	23
Ncoa2	19
Ncoa2	19
Ncoa2	29
Ncoa2	29
Ncoa2	21
Ncoa2	21
Ncoa2	15
Ncoa2	15
Ncoa2	24
Ncoa2	24
Ncoa2	17
Ncoa2	17
Ncoa2	22
Ncoa2	22
Ncoa2	22
Ncoa2	25
Ncoa2	25
Ncoa2	27
Ncoa2	27
Ncoa2	26
Ncoa2	26
Ncoa2	24
Ncoa2	24
Ncoa2	27
Ncoa2	27
Ncoa2	24
Ncoa2	24
Ncoa2	24
Ncoa2	24
Ncoa2	22
Ncoa2	22
Ncoa2	25
Ncoa2	25
Ncoa2	25
Ncoa2	25
Ncoa2	28
Ncoa2	28
Ncoa2	106
Ncoa2	106
Tram1	21
Tram1	20
Tram1	17
Tram1	21
Tram1	20
Tram1	18
Tram1	27
Tram1	24
Tram1	22
Tram1	22
Tram1	93
Lactb2	16
Lactb2	19
Lactb2	24
Lactb2	18
Lactb2	25
Lactb2	25
Lactb2	75
Xkr9	42
Xkr9	25
Xkr9	15
Xkr9	42
Gm5523	
Eya1	17
Eya1	17
Eya1	31
Eya1	31
Eya1	17
Eya1	17
Eya1	14
Eya1	14
Eya1	12
Eya1	12
Eya1	12
Eya1	12
Eya1	27
Eya1	27
Eya1	20
Eya1	20
Eya1	11
Eya1	11
Eya1	21
Eya1	21
Eya1	22
Eya1	22
Eya1	19
Eya1	19
Eya1	29
Eya1	29
Eya1	26
Eya1	26
Eya1	23
Eya1	23
Eya1	20
Eya1	18
Eya1	18
Eya1	14
Eya1	14
Msc	16
Msc	25
Trpa1	16
Trpa1	19
Trpa1	12
Trpa1	20
Trpa1	22
Trpa1	22
Trpa1	24
Trpa1	18
Trpa1	25
Trpa1	22
Trpa1	12
Trpa1	18
Trpa1	29
Trpa1	17
Trpa1	15
Trpa1	17
Trpa1	15
Trpa1	23
Trpa1	26
Trpa1	20
Trpa1	16
Trpa1	19
Trpa1	18
Trpa1	22
Trpa1	16
Trpa1	21
Trpa1	25
Kcnb2	18
Kcnb2	31
Terf1	77
Terf1	23
Terf1	21
Terf1	23
Terf1	28
Terf1	27
Terf1	25
Terf1	25
Terf1	25
Terf1	19
Gm106	23
Gm106	25
Gm106	21
Gm106	21
Gm106	30
4930444P10Rik	23
4930444P10Rik	20
4930444P10Rik	13
4930444P10Rik	25
4930444P10Rik	24
Rpl7	21
Rpl7	22
Rpl7	28
Rpl7	44
Rpl7	77
Rpl7	81
Rpl7	131
Rdh10	110
Rdh10	26
Rdh10	29
Rdh10	23
Rdh10	19
Rdh10	20
Stau2	32
Stau2	32
Stau2	24
Stau2	24
Stau2	16
Stau2	16
Stau2	28
Stau2	28
Stau2	25
Stau2	25
Stau2	27
Stau2	27
Stau2	23
Stau2	23
Stau2	26
Stau2	26
Stau2	23
Stau2	23
Stau2	19
Stau2	19
Stau2	25
Stau2	25
Stau2	30
Stau2	32
Stau2	32
Stau2	61
Stau2	61
Ube2w	26
Ube2w	29
Ube2w	21
Ube2w	21
Ube2w	25
Ube2w	60
Tceb1	22
Tceb1	22
Tceb1	25
Tceb1	56
D030040B21Rik	
D030040B21Rik	
D030040B21Rik	
D030040B21Rik	
Tmem70	66
Tmem70	66
Tmem70	15
Tmem70	15
Tmem70	23
Tmem70	23
Ly96	59
Ly96	59
Ly96	20
Ly96	20
Ly96	18
Ly96	18
Ly96	20
Ly96	20
Ly96	20
Ly96	20
Jph1	19
Jph1	19
Jph1	16
Jph1	15
Jph1	21
Gdap1	24
Gdap1	14
Gdap1	29
Gdap1	32
Gdap1	22
Gdap1	25
Pi15	15
Pi15	16
Pi15	20
Pi15	19
Pi15	16
Pi15	15
Crispld1	20
Crispld1	14
Crispld1	12
Crispld1	12
Crispld1	14
Crispld1	23
Crispld1	14
Crispld1	11
Crispld1	12
Crispld1	11
Crispld1	29
Crispld1	29
Crispld1	32
Crispld1	24
Crispld1	21
Crisp4	20
Crisp4	23
Crisp4	21
Crisp4	17
Crisp4	19
Crisp4	26
Crisp4	23
Defb44-ps	
Defb44-ps	
Defb18	20
Defb18	23
Defb41	15
Gm15386	14
Gm15386	23
Defb41	23
Tfap2d	19
Tfap2d	21
Tfap2d	22
Tfap2d	20
Tfap2d	19
Tfap2d	17
Tfap2d	13
Tfap2d	14
Tfap2b	18
Tfap2b	22
Tfap2b	21
Tfap2b	21
Tfap2b	19
Tfap2b	19
Tfap2b	15
Tfap2b	15
Tfap2b	21
Tfap2b	21
Tfap2b	18
Tfap2b	18
Tfap2b	15
Tfap2b	15
Pkhd1	14
Pkhd1	18
Pkhd1	20
Pkhd1	12
Pkhd1	24
Pkhd1	25
Pkhd1	22
Pkhd1	22
Pkhd1	23
Pkhd1	26
Pkhd1	24
Pkhd1	29
Pkhd1	25
Pkhd1	21
Pkhd1	20
Pkhd1	18
Pkhd1	19
Pkhd1	24
Pkhd1	30
Pkhd1	21
Pkhd1	20
4930486I03Rik	
Pkhd1	30
Pkhd1	11
Pkhd1	18
Pkhd1	20
Pkhd1	20
Pkhd1	15
4930486I03Rik	
Pkhd1	17
Pkhd1	19
4930486I03Rik	
Pkhd1	25
Pkhd1	25
Pkhd1	15
Pkhd1	12
Pkhd1	12
Pkhd1	17
Pkhd1	24
Pkhd1	19
Pkhd1	22
Pkhd1	28
Pkhd1	14
Pkhd1	23
Pkhd1	25
Pkhd1	13
Pkhd1	15
Pkhd1	22
Pkhd1	18
Pkhd1	22
Pkhd1	21
Pkhd1	24
Pkhd1	23
Pkhd1	20
Pkhd1	25
Pkhd1	26
Pkhd1	23
Pkhd1	19
Pkhd1	19
Pkhd1	24
Pkhd1	22
Pkhd1	18
Pkhd1	23
Pkhd1	22
Pkhd1	19
Pkhd1	19
Pkhd1	33
Pkhd1	29
Pkhd1	30
Pkhd1	22
Mir206	
Mir133b	
Il17a	26
Il17a	20
Il17a	21
Il17f	18
Il17f	18
Il17f	18
Mcm3	27
Mcm3	26
Mcm3	24
Mcm3	29
Mcm3	19
Mcm3	22
Mcm3	27
Mcm3	30
Mcm3	30
Mcm3	30
Mcm3	25
Mcm3	20
Mcm3	28
Mcm3	19
Mcm3	18
Mcm3	19
Mcm3	44
6720483E21Rik	
6720483E21Rik	
6720483E21Rik	
6720483E21Rik	
Paqr8	39
Paqr8	28
Paqr8	31
Efhc1	20
Efhc1	17
Efhc1	16
Efhc1	22
Efhc1	18
Efhc1	19
Efhc1	19
Efhc1	26
Efhc1	30
Efhc1	22
Efhc1	23
Tram2	20
Tram2	20
Tram2	21
Tram2	21
Tram2	19
Tram2	19
Tram2	24
Tram2	24
Tram2	23
Tram2	23
Tram2	30
Tram2	30
Tram2	26
Tram2	26
Tram2	29
Tram2	29
Tram2	26
Tram2	26
Tram2	26
Tram2	26
Tram2	49
Tram2	49
Tmem14a	51
Tmem14a	32
Tmem14a	39
Tmem14a	34
Tmem14a	33
Gsta3	33
Gsta3	33
Gsta3	25
Gsta3	30
Gsta3	30
Gsta3	26
Gsta3	26
Gsta3	36
Gsta3	36
Gsta3	31
Gsta3	31
Gsta3	32
Gsta3	32
Gsta3	24
Gsta3	24
Gm4956	
Gm4956	
Gm4956	
Gm4956	
Gm4956	
Gm4956	
Khdc1a	26
Khdc1a	21
Khdc1a	22
Khdc1c	23
Khdc1c	17
Khdc1c	20
Khdc1b	19
Khdc1b	11
Khdc1b	19
Kcnq5	17
Kcnq5	17
Kcnq5	22
Kcnq5	22
Kcnq5	18
Kcnq5	18
Kcnq5	24
Kcnq5	24
Kcnq5	15
Kcnq5	15
Kcnq5	19
Kcnq5	17
Kcnq5	17
Kcnq5	15
Kcnq5	15
Kcnq5	20
Kcnq5	20
Kcnq5	18
Kcnq5	18
Kcnq5	17
Kcnq5	17
Kcnq5	14
Kcnq5	14
Kcnq5	23
Kcnq5	23
Kcnq5	18
Kcnq5	18
Kcnq5	18
Kcnq5	18
Rims1	23
Rims1	23
Rims1	23
Rims1	17
Rims1	17
Rims1	17
Rims1	17
Rims1	17
Rims1	17
Rims1	16
Rims1	16
Rims1	16
Rims1	21
Rims1	21
Rims1	21
Rims1	23
Rims1	23
Rims1	23
Rims1	21
Rims1	21
Rims1	21
Rims1	22
Rims1	22
Rims1	22
Rims1	20
Rims1	20
Rims1	20
Rims1	19
Rims1	19
Rims1	19
Rims1	19
Rims1	19
Rims1	19
Rims1	24
Rims1	24
Rims1	24
Rims1	19
Rims1	19
Rims1	19
Rims1	15
Rims1	15
Rims1	15
Rims1	20
Rims1	20
Rims1	20
Rims1	17
Rims1	17
Rims1	17
Rims1	26
Rims1	26
Rims1	26
Rims1	19
Rims1	19
Rims1	19
Rims1	25
Rims1	25
Rims1	25
Rims1	13
Rims1	13
Rims1	13
Rims1	12
Rims1	12
Rims1	12
Rims1	25
Rims1	25
Rims1	25
Rims1	24
Rims1	24
Rims1	24
Rims1	26
Rims1	26
Rims1	26
Rims1	18
Rims1	18
Rims1	18
Rims1	17
Rims1	17
Rims1	17
Rims1	21
Rims1	21
Rims1	21
Rims1	24
Rims1	24
Rims1	24
Rims1	20
Rims1	20
Rims1	20
Rims1	22
Rims1	22
Rims1	22
Rims1	16
Rims1	16
Rims1	16
4933415F23Rik	16
Mir30a	
Mir30c-2	
Ogfrl1	26
Ogfrl1	20
Ogfrl1	21
Ogfrl1	18
Ogfrl1	16
Ogfrl1	14
Ogfrl1	25
B3gat2	31
B3gat2	19
B3gat2	20
B3gat2	24
Smap1	27
Smap1	18
Smap1	28
Smap1	18
Smap1	35
Smap1	17
Smap1	21
Smap1	22
Smap1	16
Smap1	101
1110058L19Rik	24
1110058L19Rik	32
1110058L19Rik	48
Fam135a	20
Fam135a	20
Fam135a	19
Fam135a	13
Fam135a	24
Fam135a	21
Fam135a	16
Fam135a	18
Fam135a	14
Fam135a	25
Fam135a	24
Fam135a	22
Fam135a	24
Fam135a	27
Fam135a	23
Fam135a	21
Fam135a	18
Fam135a	16
Fam135a	25
Fam135a	21
Fam135a	95
Col9a1	24
Col9a1	24
Col9a1	17
Col9a1	18
Col9a1	26
Col9a1	16
Col9a1	20
Col9a1	29
Col9a1	34
Col9a1	33
Col9a1	23
Col9a1	23
Col9a1	22
Col9a1	22
Col9a1	20
Col9a1	20
Col9a1	21
Col9a1	22
Col9a1	22
Col9a1	31
Col9a1	24
Col9a1	24
Col9a1	24
Col9a1	25
Col9a1	21
Col9a1	27
Col9a1	32
Col9a1	28
Col9a1	19
Col9a1	17
Col9a1	19
Col9a1	13
Col9a1	18
Col9a1	25
Col9a1	27
Col9a1	21
Col9a1	25
Col9a1	17
Col19a1	23
Col19a1	25
Col19a1	17
Col19a1	22
Col19a1	26
Col19a1	25
Col19a1	24
Col19a1	21
Col19a1	20
Col19a1	21
Col19a1	32
Col19a1	19
Col19a1	18
Col19a1	18
Col19a1	25
Col19a1	16
Col19a1	20
Col19a1	20
Col19a1	19
Col19a1	18
Col19a1	29
Col19a1	23
Col19a1	25
Col19a1	22
Col19a1	7
Col19a1	10
Col19a1	12
Col19a1	24
Col19a1	29
Col19a1	19
Col19a1	19
Col19a1	27
Col19a1	22
Col19a1	21
Col19a1	15
Col19a1	19
Col19a1	22
Col19a1	25
Col19a1	19
Col19a1	19
Col19a1	24
Col19a1	27
Col19a1	29
Col19a1	24
Col19a1	19
Col19a1	21
Col19a1	20
Col19a1	20
Col19a1	24
Col19a1	27
Col19a1	15
Lmbrd1	68
Lmbrd1	25
Lmbrd1	20
Lmbrd1	31
Lmbrd1	27
Lmbrd1	20
Lmbrd1	13
Lmbrd1	34
Lmbrd1	27
Lmbrd1	24
Lmbrd1	23
Lmbrd1	24
Lmbrd1	13
Lmbrd1	31
Lmbrd1	18
Lmbrd1	15
Bai3	17
Bai3	20
Bai3	18
Bai3	22
Bai3	22
Bai3	12
Bai3	27
Bai3	25
Bai3	17
Bai3	19
Bai3	17
Bai3	11
Bai3	24
Bai3	17
Bai3	28
Gm20172	18
Bai3	18
Bai3	21
Bai3	19
Bai3	27
Bai3	15
Bai3	15
Bai3	24
Bai3	18
Bai3	20
Bai3	28
Bai3	31
Bai3	23
Bai3	19
Bai3	11
Bai3	19
Bai3	17
4931408C20Rik	55
4931408C20Rik	138
Gm597	22
Gm597	26
Phf3	21
Phf3	27
Phf3	26
Phf3	22
Phf3	22
Phf3	17
Phf3	21
Phf3	14
Phf3	21
Phf3	22
Phf3	26
Phf3	27
Phf3	19
Phf3	23
Phf3	24
Ptp4a1	21
Gm13363	
Gm13363	
Ptp4a1	28
Gm13363	
Ptp4a1	36
Gm13363	
Ptp4a1	36
Gm13363	
Ptp4a1	31
Gm13363	
Gm13363	
Ptp4a1	178
4931428L18Rik	
Lgsn	23
Lgsn	19
Lgsn	22
Lgsn	20
Lgsn	17
4931428L18Rik	
4931428L18Rik	
4930521A18Rik	21
Gm4850	
Gm4850	
Khdrbs2	24
Khdrbs2	26
Khdrbs2	14
Khdrbs2	25
Khdrbs2	37
Khdrbs2	12
Gm9839	20
Gm5415	11
Khdrbs2	22
Khdrbs2	15
Khdrbs2	22
Prim2	22
Prim2	19
Prim2	19
Prim2	20
Prim2	17
Prim2	21
Prim2	27
Prim2	21
Prim2	23
Prim2	22
Prim2	24
Prim2	17
Prim2	28
Prim2	35
1700001G17Rik	
Rab23	34
Rab23	35
Rab23	27
Rab23	27
Rab23	24
Rab23	24
Rab23	18
Rab23	18
Rab23	20
Rab23	20
Rab23	13
Rab23	13
Rab23	20
Rab23	20
Rab23	26
Rab23	26
Bag2	24
Bag2	28
Bag2	40
Zfp451	14
Zfp451	28
Zfp451	20
Zfp451	30
Zfp451	23
Zfp451	14
Zfp451	22
Zfp451	28
Zfp451	13
Zfp451	15
Zfp451	18
Zfp451	21
Zfp451	28
Zfp451	55
Zfp451	54
Gm15455	25
Bend6	25
Bend6	19
Bend6	15
Bend6	19
Bend6	20
Bend6	18
Bend6	26
Dst	11
Dst	11
Dst	12
Dst	12
Dst	19
Dst	19
Dst	14
Dst	14
Dst	23
Dst	23
Dst	22
Dst	22
Dst	19
Dst	19
Dst	22
Dst	22
Dst	18
Dst	18
Dst	30
Dst	30
Dst	30
Dst	30
Dst	21
Dst	21
Dst	26
Dst	26
Dst	28
Dst	28
Dst	32
Dst	32
Dst	30
Dst	30
Dst	28
Dst	28
Dst	30
Dst	30
Dst	25
Dst	25
Dst	26
Dst	26
Dst	22
Dst	22
Dst	29
Dst	29
Dst	28
Dst	28
Dst	29
Dst	29
Dst	28
Dst	28
Dst	24
Dst	24
Dst	33
Dst	33
Dst	28
Dst	28
Dst	18
Dst	18
Dst	23
Dst	23
Dst	30
Dst	30
Dst	26
Dst	26
Dst	22
Dst	22
Dst	25
Dst	25
Dst	24
Dst	24
Dst	22
Dst	23
Dst	22
Dst	22
Dst	18
Dst	23
Dst	23
Dst	22
Dst	22
Dst	23
Dst	23
Dst	30
Dst	30
Dst	16
Dst	16
Dst	12
Dst	12
Dst	19
Dst	19
Dst	15
Dst	15
Dst	15
Dst	15
Dst	20
Dst	20
Dst	25
Dst	25
Dst	32
Dst	32
Dst	28
Dst	28
Dst	25
Dst	25
Dst	10
Dst	10
Dst	32
Dst	32
Dst	19
Dst	19
Dst	25
Dst	25
Dst	22
Dst	22
Dst	23
Dst	23
Dst	26
Dst	26
Dst	23
Dst	23
Dst	29
Dst	29
Dst	32
Dst	32
Dst	25
Dst	25
Dst	25
Dst	25
Dst	23
Dst	23
Dst	24
Dst	24
Dst	27
Dst	27
Dst	29
Dst	29
Dst	20
Dst	20
Dst	21
Dst	21
Dst	20
Dst	20
Dst	23
Dst	23
Dst	27
Dst	27
Dst	26
Dst	26
Dst	24
Dst	24
Dst	18
Dst	18
Dst	21
Dst	21
Dst	24
Dst	24
Dst	21
Dst	21
Dst	20
Dst	20
Dst	34
Dst	34
Dst	23
Dst	23
Dst	25
Dst	25
Dst	20
Dst	20
Dst	19
Dst	19
Dst	29
Dst	29
Dst	20
Dst	20
Dst	25
Dst	25
Dst	23
Dst	23
Dst	23
Dst	23
Dst	14
Dst	14
Dst	18
Dst	18
Dst	30
Dst	30
Dst	23
Dst	23
Dst	11
Dst	11
Dst	13
Dst	13
Mir5103	
Ccdc115	20
Ccdc115	19
Ccdc115	46
Ccdc115	50
Ccdc115	54
Imp4	53
Imp4	53
Imp4	29
Imp4	31
Imp4	31
Imp4	33
Imp4	30
Imp4	33
Imp4	32
Ptpn18	63
Ptpn18	17
Ptpn18	15
Ptpn18	18
Ptpn18	16
Ptpn18	22
Ptpn18	26
Ptpn18	28
Ptpn18	30
Ptpn18	31
Ptpn18	33
Ptpn18	33
Ptpn18	30
Ptpn18	27
Ptpn18	27
Prss39	19
Prss39	27
Prss39	31
Prss39	22
Prss39	19
Cfc1	19
Cfc1	19
Cfc1	18
Cfc1	18
Cfc1	14
Cfc1	30
Prss40	20
Prss40	25
Prss40	19
Prss40	20
Prss40	19
Fam123c	26
Fam123c	26
AA619741	
Arhgef4	27
Arhgef4	20
