CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
Hmmr	0.704405044986051	1	26.8752556237219	0.496851923660721	1.50136352783947	0.0863268609411097	0.0574989729937947
Hmox1	0.59002698810241	0.925911154905711	26.4760562056487	12.8339798778885	1.12565417262224	0.251212395544654	0.223170136667685
Hmx1	1	1	NA	NA	0	NA	NA
Hmx3	0.997619830162543	1	24.6666666666667	23.2529101227704	0.223981806272905	0.0333949758197523	0.0333949758197523
Hnf4a	0.0738961580197994	0.178361311891948	23.5749559082893	17.3988436881081	245.257423570057	44.9984255025592	0.183474264907237
Hnf4g	0.0606008088971066	0.151603034452456	23.7201853832442	5.4223885832225	52.7100253472959	11.2359986065467	0.213166253146626
Hnrnpa0	0.124142301121502	0.270303477254726	26.6626746506986	5.19326117540532	18.7476237235672	0.755014873040096	0.0402725638285019
Hnrnpab	0.123300268954554	0.268765656252482	24.2542296636855	10.9151236932199	68.9867629022128	4.55548214391423	0.06603414846949
Hnrnpc	0.551075835299042	0.874705046162774	25.2384186604923	21.8190520954461	45.6263274701376	1.54665938375684	0.0338983974717038
Hnrnpf	0.236582900639923	0.438780835333375	22.7803537435548	11.6263538992385	109.531455054261	7.72959280917611	0.0705696167858534
Hnrnph2	0.146931930857047	0.309748754646804	23.2321163192353	19.4006796717385	12.988868408364	0.515619183691168	0.0396970057344752
Hnrnpl	0.109799379860542	0.244966238965741	24.4469945355191	1.0153810254394	57.7839845739716	5.69286314109497	0.0985197400813941
Hnrnpm	0.150492082616533	0.315550992061561	23.4016220100606	5.71721592057751	25.2725857225333	1.29501078252061	0.0512417208408542
Hnrpdl	0.527555960174099	0.844550570770516	26.7676767676768	5.28835998037822	22.2559732919321	1.6746388544556	0.075244467293761
Hoga1	0.824016923412967	1	22.3813204508857	18.7474715757096	5.80576635382911	1.01086165234245	0.174113388437643
Homer1	0.217904426799507	0.40939352936819	22.9508788905015	21.9831889586812	2.53709668892784	0.0617240639659468	0.0243286210712099
Homer3	0.652776375417656	0.99649168720657	24.9909951961414	12.6793153134808	0.427017312748363	0.0476761591357526	0.0476761591357526
Hormad2	0.214078807115134	0.403516514843308	22.5416365236093	14.3461229908219	0.00614281175362669	0.0115985609758661	0.0115985609758661
Hotair	1	1	NA	NA	0	NA	NA
Hoxa1	0.165746783958795	0.340284832339022	23.2925572107081	5.92928254613225	0.0461493851660016	0.0229597668522526	0.0229597668522526
Hoxa11	1	1	NA	NA	0	NA	NA
Hoxa11as	1	1	NA	NA	0	NA	NA
Hoxa13	1	1	NA	NA	0	NA	NA
Hoxa2	0.751757284093249	1	24.7739463601533	12.9205679771355	0.0592828686566334	0.0129111540258611	0.0129111540258611
Hoxa3	0.308907687044806	0.533015837689017	23.5527919100559	1.5048547063943	0.152199169981279	0.0630747502646899	0.0630747502646899
Hoxa4	0.4668814875289	0.764164078265307	22.8017572137416	11.2442834771192	0.110365202733998	0.0185669021744845	0.0185669021744845
Hoxa5	0.625224517585793	0.967640074020245	22.5741979756391	7.01314658243243	0.176745770606222	0.0918120956999347	0.0918120956999347
Hoxb1	0.999951596245817	1	25.8648233486943	12.212306799767	0.00568391893526792	0.000222716128026027	0.000222716128026027
Hoxb13	0.214078807115134	0.403516514843308	22.5416365236093	9.11251026818115	0.00488837047201231	0.00922971377699686	0.00922971377699686
Hoxb2	0.416859973978895	0.690502248267661	25.7583144729547	19.9123902113107	0.866828061702729	0.199901065619748	0.199901065619748
Hoxb3	0.22672905150489	0.422933038662357	23.2436745998216	22.5297515680473	1.7376969066041	0.573798694049572	0.330206431207224
Hoxb4	0.443219963905455	0.729491016013345	24.9040916782034	23.1865648180245	1.64073351618881	0.397566331075467	0.242310117488766
Hoxb5	0.747544119644494	1	24.6175166297118	22.9439468918147	2.70377159449359	0.578713857536439	0.214039476823793
Hoxb6	0.674693426048749	1	22.5465111310516	19.3600447769387	11.1208252370622	4.16588512962044	0.374602157737076
Hoxb7	0.764359763088821	1	24.5889860408038	22.8566570140913	8.39330544264493	1.50585213630257	0.179411096926319
Hoxb8	0.946680286013708	1	24.3524683454261	20.327351220948	1.86038573867972	0.393320238093869	0.211418648249261
Hoxb9	0.76826560588523	1	22.4495031616983	18.930829220001	11.2023249657364	3.34812219310657	0.298877438687701
Hoxc10	0.95604171540353	1	24.2675177155316	20.1719653325237	0.0605626635931888	0.0227666055275956	0.0227666055275956
Hoxc11	1	1	NA	NA	0	NA	NA
Hoxc12	1	1	NA	NA	0	NA	NA
Hoxc13	1	1	NA	NA	0	NA	NA
Hoxc5	0.140056270122728	0.29835980031233	24.4469945355191	22.4841475912209	0.561606732902544	0.182767718242834	0.182767718242834
Hoxc8	0.113153107322127	0.250812838078575	24.4469945355191	22.3733843986483	2.28050925313932	0.555016631628316	0.243373988009164
Hoxd1	1	1	NA	NA	0	NA	NA
Hoxd10	0.923565805296415	1	28.3822534249915	18.1990901957117	0.010935756718234	0.00789750553026759	0.00789750553026759
Hoxd11	1	1	NA	NA	0	NA	NA
Hoxd12	1	1	NA	NA	0	NA	NA
Hoxd13	1	1	NA	NA	0	NA	NA
Hoxd8	0.871294920433098	1	28.6604361370717	14.6093025167763	0.591648071287098	0.0829831114422792	0.0829831114422792
Hoxd9	0.0918560244167634	0.212431324784488	23.4817719680465	19.2911782213014	0.0998111952708606	0.0744503710881753	0.0744503710881753
Hp	0.323610987987995	0.553867158149259	22.8472450160935	14.2958029706732	0.0649730049556956	0.107751133316723	0.107751133316723
Hpca	0.291543640561722	0.50772418853027	22.9508788905015	16.1396132810597	1.51960546632601	0.37278713982512	0.245318372489418
Hpcal1	0.757802924883144	1	22.4495031616983	18.6761767076382	47.1244238465938	3.92651616227416	0.0833223165774147
Hpgd	0.790499858222963	1	22.4364890523229	19.6825184178241	183.17296809414	23.1520760287827	0.126394610895227
Hpgds	0.967133315402578	1	27.5535164932871	23.1196341396327	0.943244768708393	0.0662450458175569	0.0662450458175569
Hpn	0.247384434932198	0.455833988897244	23.0957264957265	5.92566911221418	0.127464703542527	0.0980352094069341	0.0980352094069341
Hprt	0.709808925527036	1	22.646264181273	13.5899395965266	52.0938171056283	3.96398226544262	0.0760931428273922
Hps5	0.153503519394817	0.320388072811454	23.1062465013665	22.1908813420792	12.010758180202	0.935672877814902	0.0779028986993699
