CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
Stard6	0.0604560645597978	0.216097437092769	25.1007437457742	17.1801751831102	0.11442610806194	0.0967540586161893	0.0967540586161893
Stard7	4.68699875288969e-06	0.00015234801367106	24.1536555142503	6.36251320781771	10.7104817797821	2.65596740443953	0.247978331792052
Stard8	0.999934441770048	1	26.6666666666667	12.7615659943181	0.398260012176536	0.033970453226741	0.033970453226741
Stat1	0.00011952172098284	0.00149167849384278	23.3541039878849	17.9401740033192	45.0535491470956	8.65641598204094	0.192136161210708
Stat2	0.00139511137636572	0.0105714905369367	22.9819812892477	16.8669191956302	32.9403912469099	8.35244599054684	0.25356244034686
Stat3	0.784702062954047	1	26.2237427300718	23.4181236579741	54.3078913733096	3.98025214210345	0.0732904931760912
Stat4	5.50396533179898e-05	0.000805692559983794	23.7456218588519	2.46245803126799	0.881188126477587	0.199820893202883	0.199820893202883
Stat5a	0.111651054745975	0.354973142894031	21.4033769245556	6.90219878930115	0.670182571482098	0.125568027607686	0.125568027607686
Stat5b	0.00040923100673329	0.00402534499350382	24.1536555142503	4.74142482452298	2.3783597555549	0.265845226985307	0.111776709290677
Stat6	0.662367426108209	1	22.1086759669656	19.5197223297824	33.7729874604749	2.18710375389944	0.0647589662140209
Stau1	0.816404818360604	1	26.0949447305514	21.5036546335708	14.22983620156	0.471445181911224	0.0331307525422913
Stau2	0.1937133228113	0.558546483460495	24.2147315855181	6.81152538072404	0.653412925433554	0.244753835596445	0.244753835596445
Stbd1	0.892295298186419	1	21.0191941391941	8.64792913840298	0.319287713223997	0.0760534893173032	0.0760534893173032
Stc1	0.73131501384573	1	25.194743130227	0.31500628932666	0.342128910180396	0.0757504924784581	0.0757504924784581
Stc2	0.049516641653789	0.183717007143875	27.0023619169853	13.2962311702728	0.312960046739362	0.0977660145047852	0.0977660145047852
