CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
Yes1	NaN	NaN	2	1.01318835903844	27.2727272727273	0.363059567988413	4	1	0.111111111111111	0.636510266795874
Yif1a	NaN	NaN	3	1.49017246122984	26.5822784810127	0.225333790845514	4	1	0.111111111111111	0.608677284573427
Yif1b	NaN	NaN	16	1.21159182486214	20	0.297722979188279	4	1	0.111111111111111	0.608677284573427
Yipf1	NaN	NaN	16	1.26145749426871	20	0.283240903517173	4	1	0.111111111111111	0.608677284573427
Yipf2	NaN	NaN	8	1.4990470132883	23.5955056179775	0.223342901579809	4	1	0.111111111111111	0.608677284573427
Yipf3	NaN	NaN	16	1.41790464912538	20	0.242221023566684	4	1	0.111111111111111	0.608677284573427
Yipf4	NaN	NaN	15	1.4955646776151	20.3883495145631	0.224122012308544	4	1	0.111111111111111	0.608677284573427
Yipf5	NaN	NaN	1	1.49984441125325	28	0.223164879391301	4	1	0.111111111111111	0.608677284573427
Yipf6	NaN	NaN	7	1.49941551367967	24.1379310344828	0.223260614795454	4	1	0.111111111111111	0.608677284573427
Yipf7	NaN	NaN	NA	NA	NA	1	4	1	NA	1
Ykt6	NaN	NaN	9	1.49857817048963	23.0769230769231	0.223447638841584	4	1	0.111111111111111	0.608677284573427
Ylpm1	NaN	NaN	16	0.433229804716461	20	0.648411466669044	4	1	0.111111111111111	0.920092469752469
Yme1l1	NaN	NaN	16	1.48155885369951	20	0.227283110970088	4	1	0.111111111111111	0.608677284573427
Yod1	NaN	NaN	16	0.172861446484366	20	0.841254165492357	4	1	0.111111111111111	1
Ypel1	NaN	NaN	1	1.3322616815585	28	0.263879773873136	4	1	0.111111111111111	0.608677284573427
Ypel2	NaN	NaN	5	1.26465450411286	25.3012048192771	0.282336825503557	4	1	0.111111111111111	0.608677284573427
Ypel3	NaN	NaN	1	0.147084043362855	28	0.863221426336086	4	1	0.111111111111111	1
Ypel4	NaN	NaN	1	0.679513385644818	28	0.506863579458197	4	1	0.111111111111111	0.769057337375868
Ypel5	NaN	NaN	12	1.48325556013036	21.6494845360825	0.226897805221887	4	1	0.111111111111111	0.608677284573427
Yrdc	NaN	NaN	2	1.4488300868457	27.2727272727273	0.234844875549866	4	1	0.111111111111111	0.608677284573427
Ysk4	NaN	NaN	16	1.34628479399994	20	0.260205182950385	4	1	0.111111111111111	0.608677284573427
Ythdc1	NaN	NaN	4	1.26979061405437	25.9259259259259	0.280890430129676	4	1	0.111111111111111	0.608677284573427
Ythdc2	NaN	NaN	8	1.47423065468117	23.5955056179775	0.228954804611464	4	1	0.111111111111111	0.608677284573427
Ythdf1	NaN	NaN	16	1.41422837306041	20	0.243113133734944	4	1	0.111111111111111	0.608677284573427
Ythdf2	NaN	NaN	16	0.745829173954844	20	0.47434082577474	4	1	0.111111111111111	0.735774540497234
Ythdf3	NaN	NaN	3	1.43071896186508	26.5822784810127	0.239136930089997	4	1	0.111111111111111	0.608677284573427
Ywhab	NaN	NaN	16	0.822092433198827	20	0.439511044183988	4	1	0.111111111111111	0.701306359891084
Ywhae	NaN	NaN	16	1.45630726231301	20	0.233095447747701	4	1	0.111111111111111	0.608677284573427
Ywhag	NaN	NaN	16	1.40183863752396	20	0.246143978076428	4	1	0.111111111111111	0.608677284573427
