CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	LS_pvalue	LS_BH.Q	LS_period	LS_adjphase	LS_amplitude	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
0610007C21Rik	0.00484450872674747	0.0257253170653513	21.9340659340659	8.4369555451212	7.65374157820067	0.0324589646464646	0.128199133203855	24	8	9.60031805749164	0.142464294169898	0.598318367500986	22.6116838487973	7.5296646046733	44.3678090668954	0.00154618417485208	0.0079136380082655	22.8485832609544	8.00295758163106	40.379219483843	8.05450558098166	0.199471552049304
0610007N19Rik	0.0183123386051051	0.061480723476773	22.5536723163842	11.8510211142464	0.735187711366066	0.247873827561328	0.582041874488661	24	12	0.39159573542111	0.276663280554963	0.78105514706212	22.9268292682927	10.9750652669661	3.75303141742985	0.0376631363404653	0.111286363608312	23.1601671948923	11.6120695916237	3.4206317726268	0.750214969059685	0.219320587226954
0610007P08Rik	0.0384597540938563	0.10543121134638	22.3016759776536	3.58401087442142	0.125867462198668	0.0324589646464646	0.128199133203855	24	2	0.108390277167742	0.308202230587015	0.823989950205155	22.3050847457627	3.1357739715674	1.00185368506645	0.0153036340275774	0.0522840068655297	22.8689202411388	2.93474484413938	0.910548660073661	0.136475326147679	0.136475326147679
0610007P22Rik	0.0455400398277712	0.119350464805003	24.7950310559006	6.52390400060983	0.52629102598267	1	1	24	10	0.616427407567185	0.267637055908759	0.769311853651978	25.0190114068441	5.1379775275013	5.31060709154028	0.18427800461109	0.431490611098921	24.6046808209149	7.19571247993702	4.87099501118653	0.558956758821405	0.114752069656759
0610008F07Rik	0.1305413211581	0.255075980288282	22.8114285714286	20.349462270995	0.694434146393597	0.247873827561328	0.582041874488661	24	22	0.964316872843154	0.727353992084753	1	21.1575562700965	20.3104556500711	2.48933348670198	0.27719366129989	0.612728633867289	22.6563282805084	20.9084665899691	1.92505760982309	0.690546142653706	0.358714533596304
0610009B22Rik	0.000421001394529497	0.00707130356746548	22.9425287356322	3.24636457625723	3.8156099896407	2.63798701298701e-05	0.000880451820417746	24	4	3.92189705117307	0.0419429971657072	0.585832585930902	23.7545126353791	3.3090466302795	23.2851505872334	1.18009093386107e-07	6.42151470855813e-06	23.5656804570038	3.51475996160234	20.2148092725928	4.34098297305554	0.214742712360935
0610009D07Rik	0.0416182761314277	0.11164275341852	22.4269662921348	6.7900321581576	4.2156891726288	0.247873827561328	0.582041874488661	24	6	1.99842518498942	0.326598414414566	0.850706406284408	22.3050847457627	6.1384043719858	45.7213824130228	0.077150420498949	0.203879385671595	22.9106836792992	6.32299056332296	42.9239604450568	4.66941073168793	0.108783315501952
0610010F05Rik	0.175683218077345	0.314862867903909	23.4823529411765	7.11955945541587	0.0838387023560865	0.247873827561328	0.582041874488661	24	8	0.00550836182544318	0.661929300310672	1	23.584229390681	5.5346000591325	1.09044949380553	0.312331372870371	0.679615071282709	23.6888607772858	6.88409635911608	1.03513059146273	0.0922036906027165	0.0890744524054929
0610012G03Rik	0.00267301826523703	0.0178428762996296	24.1939393939394	10.7861246071145	0.836188683871174	0.0324589646464646	0.128199133203855	24	12	0.722733841050772	0.126532123276889	0.587191415576715	24.280442804428	11.5014900829949	20.4889501301725	0.000852173535503931	0.0048446023842688	24.1581273994558	11.4309856361866	19.987485684554	0.844920160417539	0.042272458564935
0610012H03Rik	0.00378637369829882	0.0220915971757116	22.9425287356322	8.05225296596939	0.274219269112736	0.0324589646464646	0.128199133203855	24	10	0.225572012945977	0.117989116641771	0.585832585930902	23.0877192982456	6.8980219313927	0.56320362797365	0.00107605833856583	0.00585826003511747	23.3434160112926	8.29544995532234	0.402229790534275	0.281682446519503	0.281682446519503
0610037P05Rik	0.0242634891168797	0.074740670991257	23.7619047619048	9.91553141000436	1.58502753823233	0.0324589646464646	0.128199133203855	24	10	1.26055925882126	0.314831635113035	0.832939860141136	23.7545126353791	8.4625180226187	18.7313330422659	0.0108518815355629	0.0394709490271386	23.8388057990946	9.46030152550468	17.7670398931343	1.58551864089465	0.0892393246388411
0610039K10Rik	0.590384472406159	0.820829188476242	24	0.0222835694667591	0.0698004187756683	1	1	28	0	0.210028603813969	0.882313927972047	1	28	25.5147347183307	0.323812016166844	0.971415782746555	1	26.6666666666667	25.8954240269667	0.273370286664242	0.094635106969161	0.094635106969161
0610040B10Rik	0.00174496740658214	0.0140182429210964	22.9425287356322	2.50451625871821	0.416100767162763	0.00193362193362193	0.0149491017088225	24	2	0.369865636928466	0.0740832923336546	0.585832585930902	23.2508833922262	1.6365094520813	1.40756312751441	3.29332631078261e-05	0.000330226939516103	23.3978040426195	2.05004811640643	1.07739307172607	0.456341305970065	0.423560646476935
0910001L09Rik	0.020099025580142	0.0653660886440435	22.8114285714286	8.22562155590126	2.80965159532643	1	1	24	10	3.22299270864829	0.250320908561936	0.744926798135229	23.4163701067616	8.24355468399	44.2030464929375	0.102109504281829	0.259603650066469	23.4092662260634	8.80961333899654	42.5888439471381	2.79672843660271	0.065668099375368
1110001A16Rik	0.204800301760063	0.350437976591543	24	4.76731621224698	0.366937293080923	1	1	24	8	0.401841712680503	0.653882645479727	1	22.7681660899654	5.3876892352076	5.61488754619713	0.673821599679484	1	23.5893886966551	6.02947608557697	5.29169000716285	0.414587923200141	0.0783469784962749
1110001J03Rik	0.501810213209832	0.718022572881063	27.9160839160839	5.58269791927303	1.4399627729484	1	1	28	0	0.587817867200386	0.978540371974662	1	27.3029045643154	4.5723655789554	40.3282151958159	0.964478338515994	1	27.7396628267998	3.48547616854504	39.048829319043	1.31314845744838	0.0336283694120375
1110003E01Rik	8.21026823576432e-05	0.00330426289806845	23.3450292397661	6.59038658731068	3.14514018684215	0.00193362193362193	0.0149491017088225	24	6	2.39567777466002	0.0340108174346816	0.585832585930902	23.7545126353791	4.9833931289279	35.076303921226	1.08657764819053e-06	2.88221845266322e-05	23.6998472917151	5.86302683587163	32.7117183460593	3.57214724291049	0.109200843719688
1110004F10Rik	0.289429814272762	0.463147151673873	20.9005235602094	8.16892410392692	1.22482116113186	1	1	28	8	1.83400518069402	0.905943044661006	1	22.0066889632107	8.2196774531535	21.9094464154597	0.84812791001039	1	23.6357375078067	8.2829598717081	21.3292539100634	1.16975459109663	0.054842733647834
1110005A03Rik	0.000315818611490881	0.00617385576395997	24.4907975460123	0.0411482428198367	1.73081014442261	0.0324589646464646	0.128199133203855	24	2	1.86810540521674	0.0529003412861672	0.585832585930902	24.280442804428	0.0885388034729999	10.7237630521032	6.48053685221583e-05	0.000565055205371428	24.2570801168134	0.710543802336784	9.3796576289298	1.87335568371246	0.199725379947179
1110006O24Rik	0.685986012037702	0.932458373146726	27.7222222222222	17.2465802844986	0.0951492569960543	1	1	28	14	0.268879651643224	0.996024355625533	1	28	15.9012232667215	1.1341151551187	0.993059927304009	1	27.9074074074074	15.724614102946	1.05709762952794	0.101637460312512	0.0961476570124366
