gene	read_counts_per_gene_CV-H3K9ac_1.txt	read_counts_per_gene_CV-H3K9ac_2.txt	read_counts_per_gene_CV-H3K9ac_3.txt	read_counts_per_gene_CV-H3K9ac_4.txt	read_counts_per_gene_CV-H3K9ac_5.txt	read_counts_per_gene_CV-H3K9ac_6.txt	read_counts_per_gene_GF-H3K9ac_1.txt	read_counts_per_gene_GF-H3K9ac_2.txt	read_counts_per_gene_GF-H3K9ac_3.txt	read_counts_per_gene_GF-H3K9ac_4.txt
6030440G07Rik	11.573966584732199	16.16588805785694	14.81878797111874	16.290500501382148	25.828667937222242	18.0	34.80625301156484	24.822903656660653	30.533583436772584	34.5368721975271
6030446N20Rik	10.127220761640674	14.464215630714103	22.757424384218066	25.413180782156154	18.703518161436797	12.0	50.71768295970877	39.856493195201615	54.5242561370939	63.242843894173006
6030458C11Rik	14.82914468668813	30.20468558178533	38.37007599664673	38.44558118326187	49.87604843049812	13.0	84.03223941363512	71.3221457177292	67.61007760999644	89.70616155201844
6030466F02Rik	10.488907217413555	11.91170698999985	9.790984909489167	10.425920320884575	12.46901210762453	10.0	10.441875903469453	12.935879370372454	10.90485122741878	15.698578271603228
6030468B19Rik	9.042161394322031	11.48628888321414	8.997121268179235	18.245360561548008	11.57836838565135	8.0	17.900358691661918	7.691603949951189	16.575373865676546	16.59563988712341
6030498E09Rik	2.5318051904101684	2.9779267474999624	3.4400757790097076	1.954860060165858	4.453218609865904	4.0	4.972321858794977	2.097710168168506	2.180970245483756	2.2426540388004614
6230400D17Rik	16.275890509779654	25.099668300356825	29.108333514697524	26.064800802211437	46.3134735426054	12.0	77.56822099720165	72.37100080181345	68.91865975728669	92.8458772063391
6230409E13Rik	9.403847850094913	12.337125096785558	10.5848485507991	13.684020421161005	16.922230717490436	8.0	13.42526901874644	7.691603949951189	10.90485122741878	12.558862617282582
6230427J02Rik	8.68047493854915	11.060870776428432	11.907954619648986	10.425920320884575	11.57836838565135	10.0	16.905894319902924	13.285497731733871	17.011567914773295	16.59563988712341
6330403A02Rik	8.318788482776268	10.635452669642723	9.52636369571919	7.819440240663432	12.46901210762453	10.0	12.430804646987443	9.789314118119695	7.851492883741521	16.59563988712341
6330403K07Rik	6.510356203911862	5.955853494999925	7.40939398555937	5.8645801804975735	10.68772466367817	6.0	9.447411531710458	7.341985588589771	6.542910736451268	6.279431308641291
6330406I15Rik	7.957102027003387	8.508362135714178	7.6740151993293475	8.471060260718717	14.250299551570892	9.0	10.441875903469453	9.789314118119695	10.46865717832203	8.970616155201846
6330407A03Rik	7.957102027003387	9.784616456071305	8.997121268179235	11.077540340939862	8.015793497758628	8.0	9.447411531710458	5.9435121431441	10.032463129225277	9.419146962961937
6330407J23Rik	6.148669748138981	7.65752592214276	7.144772771789392	9.774300300829289	4.453218609865904	8.0	7.458482788192466	6.293130504505518	3.9257464418707606	6.279431308641291
6330408A02Rik	13.382398863596606	17.442142378214065	23.551288025527995	28.019660862377297	32.95381771300769	10.0	42.76196798563681	40.55572991792445	41.002240615094614	54.27222773897116
6330409D20Rik	6.510356203911862	9.359198349285595	11.643333405879009	13.032400401105718	21.37544932735634	10.0	12.928036832866942	8.740459034035442	11.777239325612282	11.213270194002305
6330409N04Rik	15.552517598233893	22.97257776642828	32.28378807993725	30.62614094259844	49.87604843049812	24.0	73.09313132428616	49.99542567468273	62.81194306993217	104.95620901586159
6330410L21Rik	11.573966584732199	9.359198349285595	9.261742481949213	7.819440240663432	6.234506053812265	9.0	12.928036832866942	6.642748865866936	9.160075031031775	7.625023731921568
6330415B21Rik	7.595415571230506	5.955853494999925	5.557045489169528	9.774300300829289	5.343862331839085	9.0	5.469554044674475	4.894657059059847	3.9257464418707606	1.794123231040369
6330416G13Rik	26.40311127142033	45.94515553285656	61.65674280840476	63.207141945362736	100.64274058296942	33.0	149.66688794972882	96.14504937438986	126.93246828715459	166.40492967899422
6330418K02Rik	23.147933169464398	39.98930203785664	59.804394312014914	62.55552192530745	117.56497130045986	42.0	152.6502810650058	115.72367761062925	133.47537902360585	161.9196216013933
6330439K17Rik	18.446009244416942	26.37592262071395	35.72386385894696	35.18748108298544	40.07896748879313	20.0	130.27483270042842	87.75420870171584	104.25037773412353	152.05194383067126
6330503K22Rik	8.68047493854915	8.08294402892847	8.997121268179235	8.471060260718717	13.359655829597711	10.0	10.441875903469453	12.236642647649617	13.085821472902536	13.90445504056286
6330512M04Rik	7.233729115457624	9.784616456071305	8.203257626869302	10.425920320884575	17.812874439463616	5.0	9.447411531710458	6.293130504505518	5.670522638257766	8.970616155201846
6330527O06Rik	6.510356203911862	7.65752592214276	5.557045489169528	8.471060260718717	5.343862331839085	7.0	4.475089672915479	5.244275420421265	3.9257464418707606	5.382369693121107
6330545A04Rik	9.042161394322031	11.48628888321414	10.055606123259144	9.774300300829289	14.250299551570892	11.0	8.950179345830959	8.041222311312605	14.83059766928954	21.97800958024452
6330549D23Rik	18.807695700189825	31.48093990214246	65.09681858741446	39.748821223372445	53.438623318390846	17.0	124.30804646987444	114.674822526545	117.33619920702607	161.4710907936332
6330578E17Rik	22.062873802145756	42.54181067857089	68.80151558019415	63.207141945362736	79.26729125561309	24.0	170.55063975666772	145.44123832634975	145.6888123983149	213.5006644938039
6430411K18Rik	11.573966584732199	10.635452669642723	6.086287916709482	9.774300300829289	14.250299551570892	10.0	5.469554044674475	5.593893781782683	2.6171642945805074	2.2426540388004614
6430527G18Rik	9.765534305867792	13.187961310356975	16.406515253738604	13.684020421161005	16.031586995517255	14.0	22.872680550456895	21.32672004304648	21.373508405740807	36.77952623632756
6430531B16Rik	6.872042659684743	12.762543203571267	11.907954619648986	8.471060260718717	11.57836838565135	12.0	13.922501204625936	10.48855084084253	13.958209571096038	13.007393425042675
6430548G04	8.318788482776268	15.31505184428552	6.35090913047946	9.774300300829289	10.68772466367817	9.0	6.961250602312968	5.9435121431441	9.160075031031775	11.213270194002305
6430548M08Rik	15.190831142461011	16.591306164642646	26.46212137699775	29.32290090248787	47.20411726457858	25.0	58.673397933780734	56.98779290191108	64.99291331541593	98.2282468994602
6430550D23Rik	20.97781443482711	25.099668300356825	36.25310628648692	37.79396116320659	49.87604843049812	24.0	87.5128647147916	72.02138244045204	68.04627165909318	91.05175397529872
6430562O15Rik	9.403847850094913	6.8066897085713425	9.52636369571919	7.819440240663432	11.57836838565135	11.0	11.933572461107946	10.48855084084253	10.46865717832203	10.316208578482122
6430571L13Rik	9.042161394322031	12.337125096785558	20.90507588782822	22.806700701935007	19.594161883409978	13.0	45.74536110091379	32.16488924525042	39.257464418707606	70.41933681833449
6430573F11Rik	9.042161394322031	8.08294402892847	7.938636413099324	11.729160360995147	6.234506053812265	11.0	6.464018416433471	8.390840672674024	10.46865717832203	6.279431308641291
6430584L05	8.318788482776268	11.48628888321414	6.6155303442494375	9.122680280774004	7.125149775785446	4.0	9.447411531710458	7.341985588589771	8.723880981935023	7.176492924161476
6430598A04Rik	17.72263633287118	32.33177611571388	27.52060623207766	42.355301303593585	49.87604843049812	29.0	97.95474061826106	55.58931945646541	80.69589908289898	117.96360244090425
6430704M03Rik	9.403847850094913	13.187961310356975	7.40939398555937	3.909720120331716	6.234506053812265	15.0	15.911429948143928	9.789314118119695	6.979104785548019	13.455924232802767
6430706D22Rik	22.424560257918635	28.503013154642495	28.31446987338759	34.53586106293016	31.172530269061326	34.0	38.28687831272133	22.025956765769312	27.480225093095324	30.05156411992618
6530401N04Rik	9.403847850094913	13.187961310356975	13.76030311603883	10.425920320884575	12.46901210762453	14.0	24.861609293974887	13.984734454456706	24.426866749418068	32.74274896648674
6530402F18Rik	10.488907217413555	14.464215630714103	8.732500054409257	9.774300300829289	12.46901210762453	12.0	9.944643717589955	8.390840672674024	7.851492883741521	12.558862617282582
6530411M01Rik	8.318788482776268	7.232107815357051	7.144772771789392	9.122680280774004	6.234506053812265	9.0	12.928036832866942	5.593893781782683	10.032463129225277	7.176492924161476
6530418L21Rik	5.425296836593218	10.210034562857015	11.114090978339055	6.516200200552859	8.015793497758628	10.0	14.916965576384932	12.935879370372454	10.46865717832203	11.213270194002305
6530439I21	18.446009244416942	44.24348310571373	48.1610609061359	58.64580180497574	65.90763542601537	33.0	159.6115316673188	112.57711235837648	130.4220206799286	176.27260744971625
6720401G13Rik	7.957102027003387	8.508362135714178	16.406515253738604	9.122680280774004	16.922230717490436	3.0	31.32562771040836	27.969468908913413	29.22500128948233	45.75014239152941
6720456B07Rik	11.93565304050508	10.210034562857015	15.612651612428673	20.200220621713864	18.703518161436797	12.0	36.29794956920333	19.928246597600808	30.969777485869333	37.228057044087656
6720456H20Rik	15.914204054006774	17.442142378214065	34.93000021763703	33.232621022819586	26.719311659195423	12.0	88.5073290865506	66.77710702003077	60.63097282444841	109.8900479012226
6720463M24Rik	17.72263633287118	38.2876296107138	55.57045489169527	52.129601604422874	82.82986614350581	27.0	134.2526901874644	108.7313103834009	117.33619920702607	173.1328917953956
6720468P15Rik	6.148669748138981	11.91170698999985	10.055606123259144	9.774300300829289	16.922230717490436	17.0	4.972321858794977	5.244275420421265	6.542910736451268	4.03677726984083
6720483E21Rik	13.382398863596606	17.867560484999775	24.08053045306795	20.200220621713864	22.26609304932952	13.0	37.78964612684183	36.01069122022602	41.002240615094614	48.889858045850055
6720489N17Rik	5.7869832923660995	11.060870776428432	7.938636413099324	8.471060260718717	8.906437219731808	10.0	17.40312650578242	14.683971177179542	15.702985767483042	20.632417156964244
6820408C15Rik	9.042161394322031	19.56923291214261	18.258863750128448	21.503460661824437	26.719311659195423	14.0	35.800717383323835	21.676338404407893	21.373508405740807	23.772132811284887
6820431F20Rik	35.083586209969475	41.69097446499947	37.31159114156683	43.006921323648875	54.32926704036402	35.0	49.225986402070276	46.49924206106855	45.36418110606213	55.16928935449135
7420426K07Rik	7.595415571230506	6.381271601785634	7.40939398555937	8.471060260718717	6.234506053812265	10.0	4.475089672915479	6.293130504505518	10.032463129225277	7.625023731921568
7420461P10Rik	6.872042659684743	7.65752592214276	8.46787884063928	7.167820220608146	6.234506053812265	10.0	7.458482788192466	9.439695756758276	8.287686932838273	9.867677770722029
