CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
0610005C13Rik	0.000791171492628973	0.00456021368509113	23.0884990253411	12.4615767402809	38.6685817044541	23.5160679020273	0.608144050427342
0610007C21Rik	0.00154618417485208	0.0079136380082655	22.8485832609544	8.00295758163106	40.379219483843	8.05450558098166	0.199471552049304
0610007L01Rik	0.34435450504436	0.7377031817706	24.2147315855181	5.32702269143881	9.11367915255119	0.717271491507201	0.0787027367873067
0610007N19Rik	0.0376631363404653	0.111286363608312	23.1601671948923	11.6120695916237	3.4206317726268	0.750214969059685	0.219320587226954
0610007P08Rik	0.0153036340275774	0.0522840068655297	22.8689202411388	2.93474484413938	0.910548660073661	0.136475326147679	0.136475326147679
0610007P14Rik	0.0175665567169959	0.0585291906198046	26.9159570529434	14.6176532920213	96.875514062089	12.961800846331	0.133798524547943
0610007P22Rik	0.18427800461109	0.431490611098921	24.6046808209149	7.19571247993702	4.87099501118653	0.558956758821405	0.114752069656759
0610008F07Rik	0.27719366129989	0.612728633867289	22.6563282805084	20.9084665899691	1.92505760982309	0.690546142653706	0.358714533596304
0610009B14Rik	0.440115946807756	0.88102721543661	25.7173283653483	23.7897945146687	0.0113131921337735	0.0201433396135928	0.0201433396135928
0610009B22Rik	1.18009093386107e-07	6.42151470855813e-06	23.5656804570038	3.51475996160234	20.2148092725928	4.34098297305554	0.214742712360935
0610009D07Rik	0.077150420498949	0.203879385671595	22.9106836792992	6.32299056332296	42.9239604450568	4.66941073168793	0.108783315501952
0610009L18Rik	0.61234285406154	1	21.4361216469548	6.77165235028623	2.49142628858335	0.370678424945322	0.148781614227926
0610009O20Rik	0.995980818154692	1	26.6666666666667	23.4509068668211	5.96582856127492	0.257998265846406	0.0432460073561468
0610010B08Rik	0.880874428043696	1	26.5325495760278	15.3102231144061	0.0952851225854347	0.00674375305586784	0.00674375305586784
0610010F05Rik	0.312331372870371	0.679615071282709	23.6888607772858	6.88409635911608	1.03513059146273	0.0922036906027165	0.0890744524054929
0610010K14Rik	0.340984698224915	0.731764486605737	21.3539791939984	16.4838994530523	15.6696379070914	0.763510191665701	0.0487254521254872
