CycID	meta2d_phase_diff	meta2d_rAMP_diff	meta2d_rAMP_diff_sub
0610007C21Rik	7.629788237374601	2.612191900604134	0.1146506559392817
1110006O24Rik	0.3443496637248797	2.889495732179566	0.43505615621339
1110008J03Rik	9.2514932611381	2.859714533019824	0.0703372493001975
1110038B12Rik	5.449986851895961	2.035303537674889	0.0966184355598308
1190005I06Rik	9.446093415824553	2.1240846361180457	0.1371760632948779
1500032L24Rik	10.00359257778544	3.065169601935087	0.0437165971732986
1600014C10Rik	5.186501944339401	2.806322921388116	0.1673545612499878
1600029D21Rik	2.2043631961497097	1.956158715215706	0.5719838071633919
1700001L05Rik	0.8742309871557996	1.8644716025979509	0.217596581270477
1700018L02Rik	8.3438444911732	38.85896872766149	0.3561752125890565
1700019D03Rik	2.7882042961956213	1.7807407279633505	0.219015847017973
1700037C18Rik	9.874470788285702	6.93388440588185	0.350025624916556
1700071M16Rik	9.1600436165366	1.895277492231053	0.229681657543485
1700123I01Rik	8.62675539454278	4.071563740244188	0.2535224333035641
1810009A15Rik	4.308095450976399	3.014397772567168	0.1085507119418933
1810063B05Rik	3.9659611356038313	5.410067561736366	0.285456296695398
2010107G23Rik	8.29728669686936	24.57217391962401	0.3434536690170747
2010317E24Rik	5.0660018362624015	2.7565238223083632	0.1350816212664612
2010320M18Rik	9.12070990457244	2.735058692265248	0.1491621551142359
2210411K11Rik	4.95300794375018	6.174647488430753	0.1281198255287239
2310001H17Rik	5.753652956100002	3.7259367637675327	0.1251276087560441
2310079F23Rik	1.0413984399928005	3.775810537846565	0.0873219821075821
2400001E08Rik	9.72183677775001	2.5399026110221645	0.078830986816452
2610528E23Rik	5.297748830153861	9.930676029877787	0.7118563270845144
2700038G22Rik	10.6391964996006	3.1320664680535537	0.2125137655880146
2700046G09Rik	8.02453659100231	1.8492631165736684	0.2707582750677511
2700097O09Rik	2.9665706852475004	3.3690498935697506	0.2192154662330387
2810002D19Rik	8.315445633348258	2.0486681004762124	0.141775791184246
2810021J22Rik	10.76219762950273	24.12545814922513	0.1555964835578674
2900076A07Rik	5.101572642443699	3.0722142750821875	0.1435393309275623
4833442J19Rik	0.0908332342125994	2.02510350505374	0.11319579532652
4922501C03Rik	11.27362054290162	2.0238631737166126	0.124191411800952
4930405P13Rik	0.3198892273707017	2.516895286724649	0.0945787466113839
4930483K19Rik	1.1205274852470009	1.805270749457868	0.308558234675686
4930519F09Rik	5.801488786581277	2.766927992533746	0.1059616776472091
4933405D12Rik	11.98260908952232	1.9129311049167843	0.25465399056203
4933430H15Rik	3.1751605545543304	10.972667062471055	0.1588032072679251
5430417L22Rik	2.3687586357965342	2.312360397141367	0.0640884777242292
5730437N04Rik	4.406718461572329	3.106424238367363	0.0948417052840823
5730559C18Rik	7.213685586001923	2.3094601721742323	0.114631164750466
5930416I19Rik	3.649165151153001	2.635137066382728	0.0401198003009641
6030422M02Rik	2.7643651159291203	2.736866291744511	0.068932427136864
6330418K02Rik	3.191297870856399	1.988386214953939	0.2358702843440699
6720456B07Rik	7.551134108044236	8.116340853743871	0.0878188040624297
9130023H24Rik	7.580252830335469	2.729419655919988	0.1500739662022248
9130401M01Rik	5.260829623683641	3.580314738481109	0.2197440512594464
9930021D14Rik	5.733434627213798	2.0369378182680533	0.127625021347967
9930023K05Rik	4.63708007793714	2.9950606375571067	0.0796148300567486
A430107O13Rik	9.803780624211878	2.16654879228756	0.1542967212170899
A4galt	6.498906481260102	2.781759515534691	0.0874482569715407
A630075F10Rik	6.2515295656091086	3.3285285187030094	0.030340088388596
AA960436	5.528599405287011	2.215994121185373	0.0948501412742239
AU019823	0.9598059953749	18.094874776051483	0.1210250292048082
AU021092	11.99603724341881	2.2572243488270307	0.149960292316842
Aadac	10.20192365907091	2.163007152918152	0.33749165703882
Aamp	8.29494642255947	14.872768344880392	0.1195724796716033
Abca1	7.537904423105902	10.826721540822444	0.3296656611473961
Abcd3	9.352418945670118	25.222349356988403	0.1597154871888298
Abi1	6.393362649811462	2.298517551103771	0.0691432392677105
Acot12	0.6765853391238004	1.803038495041665	0.4459263744865459
Acsl1	5.8840296673434	2.2232307291610898	0.1374363367957899
Acta2	5.235646925754629	2.1713728015710467	0.378709421166802
Actg2	7.815210677436919	1.7737005180128718	0.434887168150075
Actr6	8.526887655376001	49.39272987358659	0.119188831407284
Acy3	2.350918581353902	1.6631172140893655	0.241406263449959
Adam15	8.26502381208264	2.262333837643832	0.0971736445745112
Adat3	11.15131386523831	2.7151764106594887	0.1052674953901531
Adcy9	2.7130516831172	2.264521938242049	0.0670725024997304
Adh4	0.2524131977327002	3.664070467157064	0.36382135622263
Adipoq	1.89907164565345	1.553793352414519	0.252786090895472
Adipor2	3.830614170468501	2.1058124380808243	0.0992448746634867
Adm	4.8195073796889805	2.8649255490934533	0.428904006194459
Adora2a	8.88583941162416	2.215852651812229	0.0620684802283676
Adora2b	6.784006561187301	3.87479007036512	0.253497376856522
Aebp1	9.98369933002715	8.113998272735257	0.3108729882026635
Afap1l1	10.487570666107333	2.4303895390698176	0.226239288183131
Aftph	8.00303531614794	2.3806419238222096	0.0455424076544913
Aggf1	1.5283303015560712	4.1970536591900345	0.0957860515865245
Agxt2	7.934855307865501	2.07032469497706	0.0409558776680794
Aimp2	10.0669773181507	2.177614338946149	0.163360499297567
Akap12	10.057178925387598	3.7216956572626927	0.2643125743808338
Aldh6a1	11.26278458816411	5.529868904706136	0.2001045924146507
Alkbh5	7.5057818683825985	2.1386832230575124	0.0422416439882537
