CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
Eef1d	14.0730080311501	22.0303742890412	19	2.88100760016592	22.7225130890052	0.158976739173139	8	3	0.0952380952380952	0.506542688447737
Eef1e1	20.9865005332598	4.54167344205764	14	2.39699115593179	23.9779005524862	0.248889055722591	8	3	0.0952380952380952	0.533158173988267
Eef1g	31.998053282169	143.187293245537	11	3.13957777586183	24.8	0.124359469444906	8	3	0.0952380952380952	0.506542688447737
Eef2	11.3853458437006	426.343087188795	14	3.35860100704031	23.9779005524862	0.100763991230206	8	3	0.0952380952380952	0.506542688447737
Eef2k	14.0138608597727	25.6162548391632	16	3.33929003108095	23.4594594594595	0.102658286117603	8	3	0.0952380952380952	0.506542688447737
Eefsec	29.731603053734	4.12095765033187	8	2.83184021134749	25.6804733727811	0.166508284074054	8	3	0.0952380952380952	0.508932099909962
Eepd1	13.7309438715391	16.7968568927186	16	3.27656081001384	23.4594594594595	0.109050525966297	8	3	0.0952380952380952	0.506542688447737
Efcab1	32.0000134452107	0.0388299902747769	20	2.47540651571675	22.4870466321244	0.231748828463935	8	3	0.0952380952380952	0.523748756845587
Efcab10	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Efcab2	25.9474431846025	0.585507084984487	16	3.26043042070954	23.4594594594595	0.110754930870148	8	3	0.0952380952380952	0.506542688447737
Efcab3	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
Efcab4a	26.0943333527264	4.63653677915159	32	0.295898368078779	20	0.983195839090567	8	3	0.0952380952380952	1
Efcab4b	34.910922865507	13.7238630512401	15	2.62940265808561	23.7158469945355	0.201135187475057	8	3	0.0952380952380952	0.523748756845587
Efcab5	21.3995646219965	0.916610957828587	11	1.56308084761344	24.8	0.506004892204342	8	3	0.0952380952380952	0.823018110052433
Efcab6	25.9999975866658	0.0120873871458267	9	2.43311807545411	25.3801169590643	0.240857335714829	8	3	0.0952380952380952	0.523748756845587
Efcab7	31.9487486842908	0.557546888584644	7	1.98752294174248	25.9880239520958	0.357341316650474	8	3	0.0952380952380952	0.65409009750885
Efcab8	26.2186109600551	0.0297939786650078	32	0.488289454684898	20	0.942342247338219	8	3	0.0952380952380952	1
Efcab9	26.1276564915719	0.114204112265373	23	2.04397995392536	21.8090452261306	0.340388801995512	8	3	0.0952380952380952	0.63536913932103
Efemp1	21.038209210413	4.42572661707395	13	3.4158841383694	24.2458100558659	0.0953406517172322	8	3	0.0952380952380952	0.506542688447737
Efemp2	34.954885614651	2.45796622030956	15	3.02981942734185	23.7158469945355	0.138080207082287	8	3	0.0952380952380952	0.506542688447737
Efha1	20.1918436717219	37.385753281233	24	1.57561425080531	21.592039800995	0.501097148090862	8	3	0.0952380952380952	0.81763014577513
Efha2	26.5425447998315	0.35654320017563	21	2.58125958506266	22.2564102564103	0.210287530846544	8	3	0.0952380952380952	0.523748756845587
Efhb	12.976743252605	1.12138623592707	11	2.28238180842992	24.8	0.275948089344111	8	3	0.0952380952380952	0.562868113013821
Efhc1	25.5633697638701	0.201915366356678	18	1.21621392624499	22.962962962963	0.651606546535481	8	3	0.0952380952380952	0.981822994972785
Efhc2	26.127656051428	0.0271842135670351	23	2.04398336807178	21.8090452261306	0.340387796826692	8	3	0.0952380952380952	0.63536913932103
Efhd1	37.1210917302931	1.07349260512399	30	0.92044929448349	20.3755868544601	0.782202266725647	8	3	0.0952380952380952	1
