CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	ZK5_rep1	ZK6_rep1	ZK7_rep1	ZK8_rep1	ZK5_rep2	ZK6_rep2	ZK7_rep2	ZK8_rep2
Exosc1	0.0055500233049243	0.023713650661174	23.1635246418357	1.7803964103571	6.06472448521993	1.14870156387514	0.189407048362146	6.76561769932548	6.48715655702786	4.61326888459276	6.47822844524193	6.76561769932548	6.48715655702786	4.61326888459276	6.47822844524193
Pik3ap1	0.0314126119073657	0.104348899173752	23.6118460380755	4.19229962088074	44.2513107948631	14.6635844180501	0.331370622805424	53.7675580440767	55.823602190172	32.7504599525392	34.4129173791076	53.7675580440767	55.823602190172	32.7504599525392	34.4129173791076
Blnk	0.0016157340116723	0.0105026865384602	23.5236029421989	5.44770830761121	13.0737850802973	1.66322739771165	0.12721850539047	13.8467637964667	14.6933463380307	12.0774260267438	11.5997623857107	13.8467637964667	14.6933463380307	12.0774260267438	11.5997623857107
Zfp518a	0.0048868250507565	0.0213509322278949	24.0980009423167	22.6485852468	9.99601339874205	1.18585552192421	0.118632846377881	11.2263886599189	9.11198359872867	9.203532239085	10.4226116004847	11.2263886599189	9.11198359872867	9.203532239085	10.4226116004847
LOC118568393	0.0865095978498415	0.242478978143581	26.560157790927	17.1512379484367	6.08013878264607	2.70718167514966	0.445249980621576	3.95273452595263	4.41229328729328	5.22958843190856	10.0005687937461	3.95273452595263	4.41229328729328	5.22958843190856	10.0005687937461
Entpd1	0.0017732241439127	0.0108448413574255	23.7635500480473	17.2521912776698	6.05347891641109	1.68553622471986	0.278440917692856	5.38585947842498	4.31633523754949	7.08911466087839	7.46309060146422	5.38585947842498	4.31633523754949	7.08911466087839	7.46309060146422
Aldh18a1	0.0013631367295534	0.009778259814377	23.6118460380755	17.4363089299619	62.0075513793762	14.5844282645932	0.235204066926662	57.0365284398873	47.0755817721763	69.3212812144005	75.2089274375111	57.0365284398873	47.0755817721763	69.3212812144005	75.2089274375111
A930028N01Rik	0.0733301669206615	0.211832928199162	23.2682608549423	0.298496389460145	6.41877982211153	1.97521318434357	0.307724090728165	7.57266462666977	6.60397589152333	3.94492866493972	7.75944753860102	7.57266462666977	6.60397589152333	3.94492866493972	7.75944753860102
Pdlim1	0.232886073869193	0.506560273995549	23.0957264957265	16.9105637920863	266.059631387502	38.5831419866497	0.145016896345524	260.953142492642	217.593326583959	312.773865790875	275.771166526921	260.953142492642	217.593326583959	312.773865790875	275.771166526921
Cyp2c55	0.0036931686841349	0.0170367623632462	24.7965811965812	5.54940004164446	102.856768957127	10.3861901124516	0.10097721538172	106.628401623079	110.728937115251	105.673038443359	89.4778076457541	106.628401623079	110.728937115251	105.673038443359	89.4778076457541
Hells	0.0056676442835588	0.0241468296395424	24.3622350674374	13.3678418005511	2.12725151574715	0.254486563684277	0.119631628794442	1.80525174544366	2.11735371244789	2.30532827046434	2.28764942597267	1.80525174544366	2.11735371244789	2.30532827046434	2.28764942597267
Plce1	0.0003826558782866	0.0054559217569926	23.9132684381303	0.952518205745477	20.3712558718365	3.63866789086192	0.178617750115859	24.0653879869307	20.405939746907	16.773569163853	20.2709360290707	24.0653879869307	20.405939746907	16.773569163853	20.2709360290707
Gm33036	0.0002758897808454	0.00465422470129	23.9052823315118	19.6705773097017	3.67708061242274	1.17654447553164	0.31996700631386	4.31320402674705	2.40733611743832	3.4239003507024	4.58327954717157	4.31320402674705	2.40733611743832	3.4239003507024	4.58327954717157
Gm9067	0.705561246416114	1.0	26.7676767676768	25.095511029207	16.1358051378282	1.7474793337787	0.108298242253928	19.2648814227169	14.787997932647	15.654063315421	14.3689658909904	19.2648814227169	14.787997932647	15.654063315421	14.3689658909904
Gm8663	0.0039057580042907	0.0177934059234938	24.6532212885154	23.8359102252869	4.90336795819165	1.83735213494092	0.374712269323254	7.31045211447793	4.26398802938945	3.55509561046714	4.31900105000783	7.31045211447793	4.26398802938945	3.55509561046714	4.31900105000783
Ide	0.953255471153209	1.0	28.5740740740741	13.2874058588023	28.196776433722	4.12257710129148	0.146207390443437	19.8429754788576	31.0424902630083	24.1394242822916	38.1167578071077	19.8429754788576	31.0424902630083	24.1394242822916	38.1167578071077
Tnks2	0.346689730155677	0.673931564725322	22.8755610892954	3.25266113830646	35.6751097175842	4.0125542670414	0.112474896329852	37.0515223968935	38.5890935219966	29.8550395386711	37.3390083237421	37.0515223968935	38.5890935219966	29.8550395386711	37.3390083237421
Kif20b	0.0041907174338496	0.0188319689572488	24.0980009423167	21.3211023197159	5.37737391965412	1.22005087132306	0.22688600226661	5.83986077974357	4.54602161605663	4.4527967922244	6.64878151836989	5.83986077974357	4.54602161605663	4.4527967922244	6.64878151836989
Ifit1	0.0013329941438148	0.0097278941854985	24.3201967792767	23.449737677697	50.0707349861897	12.2928570283821	0.245509817896075	64.9923654523106	43.916089202275	40.9068266312374	49.8824428827225	64.9923654523106	43.916089202275	40.9068266312374	49.8824428827225
Ifit1bl2	0.0003411109994898	0.0051230396191612	23.9052823315118	23.6176988215047	107.609657414625	19.2369810187831	0.178766306676938	124.010341261049	106.436922308591	86.7899822230357	113.462146504215	124.010341261049	106.436922308591	86.7899822230357	113.462146504215
Ifit3b	0.0164129803261821	0.0593282242304598	25.2918973934344	24.9665474403141	5.30941257308249	1.02610830477454	0.193262115281204	6.86209117337759	4.80172956757858	4.71553300988314	4.72643369585434	6.86209117337759	4.80172956757858	4.71553300988314	4.72643369585434
Ifit1bl1	0.0096831634981962	0.0385640853332258	24.0980009423167	22.6690038188372	132.224857176349	58.0863998977476	0.439300152317633	195.163682515962	87.8357812926803	94.8532879328088	150.092026924997	195.163682515962	87.8357812926803	94.8532879328088	150.092026924997
Ifit3	0.0260698833186348	0.0891489503352626	26.3622350674374	2.40121051382506	7.85625397827819	1.60963121945176	0.20488533388842	9.560559784455	8.82989553257061	7.04725120727096	6.16808793428167	9.560559784455	8.82989553257061	7.04725120727096	6.16808793428167
Lipa	0.0037578292130213	0.0172500533122523	24.7242937853107	12.6426581491345	42.5937817570844	2.80904208545891	0.065949581595715	38.8565822200891	43.4600740474324	44.7100767438069	43.5439104701806	38.8565822200891	43.4600740474324	44.7100767438069	43.5439104701806
Acta2	0.0006784254492914	0.0073463256851519	24.1957578235	19.6926776205246	44.4698141237108	32.788039570227	0.737310020658368	47.8333413396729	19.5089930006469	26.5946284826729	82.8243296413262	47.8333413396729	19.5089930006469	26.5946284826729	82.8243296413262
Lipo3	0.901255804622644	1.0	27.522062732589	11.2264930871982	6.55223186091721	0.69231021668325	0.105660213401901	5.0584378234266	7.58029935979061	6.49077683943401	7.32118026830922	5.0584378234266	7.58029935979061	6.49077683943401	7.32118026830922
Gm36860	0.0003070080593962	0.0048549538544459	23.8892823315118	11.6331039507742	1.79843839618004	0.186811322619692	0.103874184968741	1.62888292494288	1.80347993689679	1.99737437907387	1.76103168657896	1.62888292494288	1.80347993689679	1.99737437907387	1.76103168657896
Atad1	0.364341304184533	0.704695179734728	22.8472450160935	1.10920826636848	42.426834538243	2.55288130455907	0.0601713828604849	43.3444990353197	43.792292061668	38.7341241428877	44.2087222487156	43.3444990353197	43.792292061668	38.7341241428877	44.2087222487156
Sgms1	0.0663107317774919	0.195646842199942	23.7201853832442	4.56448823522047	18.647849398949	7.25036459884571	0.388804330393956	21.4570221980413	25.9476649866366	12.6655471456789	14.389059755697	21.4570221980413	25.9476649866366	12.6655471456789	14.389059755697
Ppp1r2-ps3	0.0001560684608984	0.0035964746192179	24.1629083452077	19.6822900115047	6.74195536659706	1.53996416895029	0.228415064356555	7.05052805321167	5.44863263591021	6.02736431843696	8.3976306497236	7.05052805321167	5.44863263591021	6.02736431843696	8.3976306497236
