CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	ZK5_rep1	ZK6_rep1	ZK7_rep1	ZK8_rep1	ZK5_rep2	ZK6_rep2	ZK7_rep2	ZK8_rep2
ND5	0.0004584464535301	0.0087731242407375	24.1629083452077	7.20197596470224	1713.54977522038	145.915093222325	0.0851536940055094	1719.72305680906	1849.56675570434	1746.38347054103	1542.48821531482	1719.72305680906	1849.56675570434	1746.38347054103	1542.48821531482
ND4L	0.0025609450180301	0.0191112648216365	23.5330603832442	5.92197462057409	577.60494890159	56.5272505971279	0.0978649000577708	582.443878004879	643.832540881725	546.931490562727	534.108975197518	582.443878004879	643.832540881725	546.931490562727	534.108975197518
TrnM	1.0	1.0			0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pisd-ps3	0.0590216164724001	0.246129487564177	23.3804258804259	20.6543169901009	56.7367781237174	6.46502849373375	0.113947755010629	62.4778743735221	48.5979583681448	56.1331707305257	60.4772676315609	62.4778743735221	48.5979583681448	56.1331707305257	60.4772676315609
LOC100861738	0.682359225580535	1.0	26.0084175084175	17.9752506528315	28.3190887503456	4.74278308593671	0.167476543039501	23.9894622975534	27.1382494915528	24.0954862002033	36.8108081834399	23.9894622975534	27.1382494915528	24.0954862002033	36.8108081834399
LOC100861749	0.963601875056443	1.0	28.5740740740741	27.6267297366395	4.8065113632459	0.464444272802787	0.0966281441367782	5.91307109182927	4.28057360818	5.11169872680665	3.8844130573979	5.91307109182927	4.28057360818	5.11169872680665	3.8844130573979
LOC434608	0.0016687828191895	0.0158667584770985	23.9926335174954	17.0724450754143	0.435028156864151	0.363397152842628	0.363397152842628	0.222915864620289	0.106386393101274	0.631315975529877	0.779750150931378	0.222915864620289	0.106386393101274	0.631315975529877	0.779750150931378
LOC673652	0.716201639287317	1.0	26.7676767676768	25.0710798343837	5.55062479601194	1.19990771695609	0.216175252526204	7.71132891533611	4.60028086559471	5.23228789786917	4.33509081543854	7.71132891533611	4.60028086559471	5.23228789786917	4.33509081543854
Mid1-ps1	0.0090986573285958	0.051664309959173	24.7487896892861	19.2757183558955	2.5457555446897	1.34083977665929	0.526696202019949	2.02300455074238	1.66764222383488	1.82296369884207	4.50315301500637	2.02300455074238	1.66764222383488	1.82296369884207	4.50315301500637
Gm8525	9.23745974865664e-05	0.003429050862205	23.9926335174954	19.4682697796586	0.523554904990807	0.383809208930886	0.383809208930886	0.607905284702019	0.14506112137154	0.430409381691101	0.911325711491725	0.607905284702019	0.14506112137154	0.430409381691101	0.911325711491725
Gm4017	0.0309742970383909	0.142612647660869	26.3622350674374	15.0979764283025	7.25311613817458	1.67160329332601	0.23046691401066	5.58274095384001	6.2635785243713	7.95162002911658	9.10336622957547	5.58274095384001	6.2635785243713	7.95162002911658	9.10336622957547
Zf12	0.0005858745027208	0.0100069144896082	24.1303237820628	22.9814440288613	0.254726780812759	0.229262232544331	0.229262232544331	0.512339908113193	0.0978055015668726	0.0967325705131918	0.307224525291455	0.512339908113193	0.0978055015668726	0.0967325705131918	0.307224525291455
LOC100862337	0.275856973863261	0.693227930888845	25.8216374269006	18.1569286452426	0.0371705298601405	0.0648120179479069	0.0648120179479069	0.0	0.0	0.0	0.132632088842863	0.0	0.0	0.0	0.132632088842863
Vamp7	0.0064285241721828	0.038139165160361	23.1635246418357	1.81902598271984	7.58450617719853	0.651611945653525	0.0859135625220374	7.96885305180031	7.84849314629372	6.7561584363436	7.81201974331095	7.96885305180031	7.84849314629372	6.7561584363436	7.81201974331095
Akap17a	0.158425991026186	0.541536047616316	23.1062465013665	20.2687867047934	5.698086241385	0.685596957454912	0.120320565258463	6.30090218657256	4.66855680192444	5.86674107075522	6.06718899635053	6.30090218657256	4.66855680192444	5.86674107075522	6.06718899635053
2510022D24Rik	0.990287092958734	1.0	24.1423220973783	19.5680702522455	8.95383814226138	0.132443537250281	0.0147918172236282	9.62668539064566	7.99753187812279	10.2659087810165	7.92847161056987	9.62668539064566	7.99753187812279	10.2659087810165	7.92847161056987
Gm25651	1.0	1.0			0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hccs	0.0496584283815873	0.212517392969754	23.9926335174954	9.64542804287422	12.8257739506698	1.48489737980871	0.115774485463403	12.3417944813607	13.4176254634976	14.3500619526458	11.1916173728258	12.3417944813607	13.4176254634976	14.3500619526458	11.1916173728258
Prps2	0.595924631437834	1.0	22.6451077943615	17.6843628008539	0.512973401550125	0.113146310604989	0.113146310604989	0.581262328396768	0.335468828824722	0.625294125487805	0.526883713260686	0.581262328396768	0.335468828824722	0.625294125487805	0.526883713260686
Bmx	0.0033856185864917	0.0233365358029227	24.2666666666667	13.5320418625285	0.241617327061263	0.172409334274023	0.172409334274023	0.0435446297943792	0.207816348587182	0.369965867856278	0.348153716070716	0.0435446297943792	0.207816348587182	0.369965867856278	0.348153716070716
Ace2	0.159645051051516	0.544966182979784	24.380487804878	10.9525608759165	1049.06370329146	146.073824999693	0.139242092297526	843.122351695234	1178.56072129035	1118.93202232365	1064.35617501942	843.122351695234	1178.56072129035	1118.93202232365	1064.35617501942
Siah1b	0.0013923815526635	0.0148358555571024	23.6718192964924	13.7534452695667	1.29860688691817	0.73234867899436	0.563949480302201	0.683460464317762	0.948889842361985	1.99427100975392	1.55241262581983	0.683460464317762	0.948889842361985	1.99427100975392	1.55241262581983
