CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	ZK7_rep1	ZK8_rep1	ZK9_rep1	ZK10_rep1	ZK11_rep1	ZK12_rep1	ZK7_rep2	ZK8_rep2	ZK9_rep2	ZK10_rep2	ZK11_rep1	ZK12_rep1
Hccs	6.69651396782989e-05	0.0008155713818692	23.0232806892063	2.34338209422705	15.0911969484406	1.66019195252679	0.110010621304517	15.7859617398504	16.672592438238	15.5751636851023	12.7414472999774	14.2667973935354	15.7608024879333	15.7859617398504	16.672592438238	15.5751636851023	12.7414472999774	14.2667973935354	15.7608024879333
Prps2	0.0041979890407027	0.0249613228165227	22.8889774891939	6.00893191023155	0.625870766496279	0.217397214807558	0.217397214807558	0.540033638768207	0.87828423657378	0.769799153682246	0.566974789916351	0.381009922957045	0.599285866606492	0.540033638768207	0.87828423657378	0.769799153682246	0.566974789916351	0.381009922957045	0.599285866606492
Bmx	0.0250204499055922	0.108351942336345	23.5871331155092	13.7589148883983	0.541060049662206	0.192894946760729	0.192894946760729	0.374685056832804	0.492037410694303	0.387461304474009	0.786364369375572	0.736407864404166	0.457218536638563	0.374685056832804	0.492037410694303	0.387461304474009	0.786364369375572	0.736407864404166	0.457218536638563
Ace2	0.0005615360813605	0.004883161805557	23.2028824833703	17.2928467298323	889.171239850324	201.385993643569	0.226487300328639	879.671706550176	747.370115210735	700.530605419129	937.53502929905	1160.74393702888	921.384864695142	879.671706550176	747.370115210735	700.530605419129	937.53502929905	1160.74393702888	921.384864695142
Siah1b	0.0835496729191372	0.301663065994334	25.1750635875149	7.35642840854948	1.64486192415531	0.21323619665761	0.129637748631767	1.64207467164058	1.98085777221161	1.69543450830776	1.70116367534784	1.67343642852844	1.23229972270661	1.64207467164058	1.98085777221161	1.69543450830776	1.70116367534784	1.67343642852844	1.23229972270661
S100g	0.503704329868058	1.0	23.9238067453154	18.4642893867567	93.2016673019374	56.8242825572361	0.60969169546235	128.174907109177	26.5130917419545	56.2755256306458	73.8445290616748	240.41443909017	34.6665846257588	128.174907109177	26.5130917419545	56.2755256306458	73.8445290616748	240.41443909017	34.6665846257588
Gm15209	0.385439292479098	1.0	24.7202426564496	1.41843678567752	8.71288374084948	0.744306429842158	0.0854259567762338	9.98722844064842	8.39836497019576	9.80837048028686	7.30712607483576	8.39236381256535	8.31482511860858	9.98722844064842	8.39836497019576	9.80837048028686	7.30712607483576	8.39236381256535	8.31482511860858
Txlng	0.988414160686366	1.0	24.0934809348093	5.46018209412661	3.584622358424	0.20392608558766	0.0568891406673357	3.46530960713948	4.52279262423633	2.98963943214706	3.70006059406075	3.50266456081792	3.32920567323761	3.46530960713948	4.52279262423633	2.98963943214706	3.70006059406075	3.50266456081792	3.32920567323761
Gm8737	0.0955629000912557	0.338060779856829	24.8374412147997	2.22017898415925	6.63080388504993	1.68172015130966	0.253622363210189	9.5652328727337	6.2805445927993	7.77428879253431	5.36807117213447	4.36091065357756	6.33097811143634	9.5652328727337	6.2805445927993	7.77428879253431	5.36807117213447	4.36091065357756	6.33097811143634
Gm7331	0.157454603802305	0.519970431981759	21.8514041948098	9.69586654196162	310.363189696513	25.0122590686019	0.0805902887293432	292.364787553084	293.829273586261	357.11810162594	319.244653408605	285.678298761832	301.657705870239	292.364787553084	293.829273586261	357.11810162594	319.244653408605	285.678298761832	301.657705870239
Gm15204	0.567007547421035	1.0	26.9103931271114	2.29859619750888	0.788485841355913	0.103440848257636	0.103440848257636	0.903244168168681	0.912417413845345	0.737654912563765	0.921963325287544	0.637265840902669	0.62646729900117	0.903244168168681	0.912417413845345	0.737654912563765	0.921963325287544	0.637265840902669	0.62646729900117
Nhs	0.971971355022643	1.0	23.4351943206432	5.03577906779538	0.0480290528523789	0.0032255910681955	0.0032255910681955	0.0373483612046409	0.0694817866135517	0.0360470965927057	0.0412992472531088	0.0507488965149528	0.0531711185216285	0.0373483612046409	0.0694817866135517	0.0360470965927057	0.0412992472531088	0.0507488965149528	0.0531711185216285
Prkaca-ps1	0.645612525924071	1.0	23.4064142152879	14.0066906374547	2.26438506787078	0.132211746966553	0.0583874840204953	2.22419043252641	2.15498991466517	2.27759294289292	2.23666614706743	2.57073541722204	2.11098406620027	2.22419043252641	2.15498991466517	2.27759294289292	2.23666614706743	2.57073541722204	2.11098406620027
Eif1ax	0.0012582864183839	0.0093363227219072	25.9380141542482	3.08730676226742	5.59161316896472	1.2649871813442	0.226229380166228	6.18260600238854	7.60886261793131	5.75978020417852	4.9982094132651	4.96979301585538	4.11068546398204	6.18260600238854	7.60886261793131	5.75978020417852	4.9982094132651	4.96979301585538	4.11068546398204
Rps6ka3	0.0952029586317025	0.337020157343362	22.5582242555174	7.18716942926466	11.4087504710316	1.24236313547354	0.108895635733998	10.6099795783779	12.2757172089709	12.5504754877123	11.7309783913645	9.12730437661544	11.903859989448	10.6099795783779	12.2757172089709	12.5504754877123	11.7309783913645	9.12730437661544	11.903859989448
Gm8659	3.49447931813351e-07	1.85727602117489e-05	24.2793780501646	17.3110156388414	19.2664615830678	5.11991792330881	0.265742513290993	16.7804698026483	14.8475329257152	16.2451942901487	18.6687309784091	25.1822029147623	23.7439034694251	16.7804698026483	14.8475329257152	16.2451942901487	18.6687309784091	25.1822029147623	23.7439034694251
Gm8644	0.208145079212237	0.658837229067268	25.8130752708183	21.5975454525428	3.18989485058322	0.491720771142841	0.154149523471891	3.68517253144085	2.41968917263366	3.13833212923018	2.77374459217838	3.09281010836411	3.80621765469891	3.68517253144085	2.41968917263366	3.13833212923018	2.77374459217838	3.09281010836411	3.80621765469891
Mbtps2	1.47934691238083e-05	0.0002631748787581	23.3233474743819	3.89269648863172	2.32436790868509	0.541885769033217	0.233132529066694	2.56403231558262	3.01497963000751	2.29677867933742	1.96959777451435	1.81031539787347	2.30628541683265	2.56403231558262	3.01497963000751	2.29677867933742	1.96959777451435	1.81031539787347	2.30628541683265
Gm6568	0.963375420394708	1.0	27.4627257799672	24.1230488750118	9.9096814221334	0.703785129538658	0.0710199550882378	12.2844642710972	8.29811051556133	10.3210892024375	9.38173669468424	9.27673097887893	9.3944731801633	12.2844642710972	8.29811051556133	10.3210892024375	9.38173669468424	9.27673097887893	9.3944731801633
Gm15160	4.30733444080067e-05	0.0005782647955189	23.6709293847103	4.03178336869111	1.14963379018385	0.647543944897273	0.563261057935428	1.12088461501501	2.39191655659196	0.946602617840973	0.796793839487555	0.713932646965582	0.930854812058863	1.12088461501501	2.39191655659196	0.946602617840973	0.796793839487555	0.713932646965582	0.930854812058863
Shroom2	1.59130714127986e-06	5.77675065195866e-05	23.6674724119811	2.86137374716849	1.59405797370893	0.43159452457856	0.270752087876929	1.92997031002484	2.01699352961167	1.59884125793118	1.18139432555424	1.27843985481224	1.57224272425741	1.92997031002484	2.01699352961167	1.59884125793118	1.18139432555424	1.27843985481224	1.57224272425741
Tspyl2	0.264124463283908	0.805955020771991	23.4631559550378	17.2512386606551	1.48048797336539	0.217036565100144	0.146597992692088	1.48500978547924	1.28096038173862	1.4332701476506	1.29712190451939	1.95848112944563	1.4370618821937	1.48500978547924	1.28096038173862	1.4332701476506	1.29712190451939	1.95848112944563	1.4370618821937
Gm52430	0.0689153982707146	0.255428020025589	22.8276208411802	11.4798867506177	0.226494323355489	0.0998058178053286	0.0998058178053286	0.233619378728618	0.0766973969880891	0.33821967173403	0.332142094310717	0.238081242909655	0.110864334914781	0.233619378728618	0.0766973969880891	0.33821967173403	0.332142094310717	0.238081242909655	0.110864334914781
Gm52480	1.0	1.0			0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Smc1a	0.0013614262697653	0.0099583840817512	24.3285527237295	23.9354140557569	10.6402662687339	1.02917327754033	0.0967243912461598	12.140088094008	11.0361114429362	10.2747318789924	9.23323019504368	10.6609356006481	10.4189966231594	12.140088094008	11.0361114429362	10.2747318789924	9.23323019504368	10.6609356006481	10.4189966231594
Gm15191	0.0001066976541747	0.0012035981029493	23.7706221427152	19.6624335082854	24.423736581638	3.58526088225771	0.146794118511463	25.6698589475794	21.0362489952931	22.240911466693	22.1523864403054	27.7658605442729	27.8526957397597	25.6698589475794	21.0362489952931	22.240911466693	22.1523864403054	27.7658605442729	27.8526957397597
Gm15151	0.962137020146737	1.0	26.6666666666667	15.4324395935771	59.6302702324582	3.06342959320658	0.051373733193969	53.6156474182179	56.3604184492234	59.7087805099691	62.3005952381375	57.0038606671404	68.7460146777575	53.6156474182179	56.3604184492234	59.7087805099691	62.3005952381375	57.0038606671404	68.7460146777575
Phf8	0.0593575131077263	0.224899318436266	23.3978040426195	0.363330890472479	4.14069469904619	0.312521299632188	0.0754755716967439	4.38753252194909	4.28527876522751	4.14997197870707	3.50359626120189	4.30365454590627	4.25791171397029	4.38753252194909	4.28527876522751	4.14997197870707	3.50359626120189	4.30365454590627	4.25791171397029
Gm6451	2.26953238317007e-05	0.000359301489051	24.1217193865058	3.70382492948562	4.78163723595941	0.601391849450097	0.125771115576782	5.25172474711097	5.27385443079558	5.16813516321883	4.29445693770757	4.30260970901101	4.39802081497722	5.25172474711097	5.27385443079558	5.16813516321883	4.29445693770757	4.30260970901101	4.39802081497722
Maged2	0.0059287090082782	0.0334728753489157	23.2953017894449	6.25464341118444	1.28772178553185	0.447117475354126	0.347215897391577	1.35960296650387	1.68839975409336	1.79718821160105	0.896454075934547	0.993995751475344	0.953775529592103	1.35960296650387	1.68839975409336	1.79718821160105	0.896454075934547	0.993995751475344	0.953775529592103
Tmem29	0.610680144457339	1.0	27.7396628267998	2.76308725096116	2.14496316230558	0.124061894582294	0.0578387063994806	2.28727303206159	2.27696276865694	2.17197536442227	2.16791277979229	2.19937104150984	1.80321095014889	2.28727303206159	2.27696276865694	2.17197536442227	2.16791277979229	2.19937104150984	1.80321095014889
Gm5644	0.0002620307537577	0.0025716258950393	23.2565124933546	8.43882088868	80.0293457939365	10.126736861973	0.126537793874359	75.4130631816946	82.6677870124175	93.9888695120184	83.2891400650282	68.7359754514627	74.3791656536491	75.4130631816946	82.6677870124175	93.9888695120184	83.2891400650282	68.7359754514627	74.3791656536491
Amot	2.53733145605395e-10	2.25061300151985e-07	23.8862347507152	23.7153468769687	1.18570637615616	0.218104778418733	0.183945016072013	1.36310968012418	1.28837219785638	1.06422537646506	0.946352177922442	1.11485403776614	1.34317234351493	1.36310968012418	1.28837219785638	1.06422537646506	0.946352177922442	1.11485403776614	1.34317234351493
Gm15066	0.533606020960276	1.0	25.7736620750859	25.0624845700778	3.20498540537964	0.218988425192285	0.0683274328877468	3.59300690069963	3.26352278449951	3.12103975562161	2.78116449856378	3.38700704905176	3.01228221385541	3.59300690069963	3.26352278449951	3.12103975562161	2.78116449856378	3.38700704905176	3.01228221385541
Gm8202	1.67089045738367e-05	0.0002862709272614	23.954822954823	4.62532691891319	61.1630235887137	8.29559464780531	0.135630878937386	65.7805422105866	70.7040432520199	62.8363832985865	59.1450172226155	51.1959701271084	57.3010233888112	65.7805422105866	70.7040432520199	62.8363832985865	59.1450172226155	51.1959701271084	57.3010233888112
Gm4760	0.998641725387618	1.0	23.9558185404339	6.59359154449951	0.271271175371842	0.0352533687061552	0.0352533687061552	0.129298185092165	0.382038119322101	0.187189906743472	0.428927873400455	0.131767633234162	0.368151581618136	0.129298185092165	0.382038119322101	0.187189906743472	0.428927873400455	0.131767633234162	0.368151581618136
Ammecr1	8.07523830178569e-05	0.0009520967090698	25.6747093577282	2.64634978728838	0.739696640412429	0.279375494928065	0.279375494928065	0.991420895221876	1.08818577305345	0.685524913306729	0.673206496950663	0.407158350052349	0.589855376767383	0.991420895221876	1.08818577305345	0.685524913306729	0.673206496950663	0.407158350052349	0.589855376767383
Gm4995	0.128179111612797	0.435342847106953	24.1536555142503	5.09971987873511	26.3645016567651	2.19555748333813	0.0832770333352669	26.4354928242602	30.436882635992	25.5144464864359	27.3498255783981	24.0945657863412	24.3832246603197	26.4354928242602	30.436882635992	25.5144464864359	27.3498255783981	24.0945657863412	24.3832246603197
Gm6368	0.0049287561446419	0.0286034184936814	23.3233474743819	21.4421606210839	14.8458248612357	6.66857977985086	0.449188902750924	22.1255223970628	9.82943651215248	10.152206345832	8.15709117595931	21.5735868690441	18.4018432219066	22.1255223970628	9.82943651215248	10.152206345832	8.15709117595931	21.5735868690441	18.4018432219066
Gm15294	0.0068641537706919	0.0375021342654435	23.6546049869868	17.6787693062952	5.77379562529609	1.08613887367056	0.18811522682098	6.15520258417724	4.08592642558414	5.67961570704584	5.3211174797962	6.89314279828838	6.54808212620718	6.15520258417724	4.08592642558414	5.67961570704584	5.3211174797962	6.89314279828838	6.54808212620718
Col4a6	3.67823635277764e-05	0.0005127904724177	24.1536555142503	14.4423950083545	0.682101623058971	0.136331064601333	0.136331064601333	0.532299233360724	0.600242657306136	0.625438736852626	0.833557181146405	0.77832012655091	0.724861329908283	0.532299233360724	0.600242657306136	0.625438736852626	0.833557181146405	0.77832012655091	0.724861329908283
Psmd10	3.53765811126339e-05	0.0004983573598422	23.7574339890129	3.36504526817274	23.0008939019251	1.9645673597275	0.0854126525736061	24.6904475232933	24.2995369118273	23.4037095034611	21.9360919367896	20.3209944379569	23.3813339193796	24.6904475232933	24.2995369118273	23.4037095034611	21.9360919367896	20.3209944379569	23.3813339193796
Gm6088	0.0008947856976249	0.0070753002949981	23.6792239606365	15.2790659378421	1.38248730633003	0.330461925075524	0.23903432860644	1.17704602307019	1.11984384876561	1.39106477890609	1.43437170567249	1.95841022393426	1.20833184384941	1.17704602307019	1.11984384876561	1.39106477890609	1.43437170567249	1.95841022393426	1.20833184384941
Tsc22d3	0.0010458920026353	0.0080314783963004	23.0650441273667	16.7511512799786	30.7260378073776	17.5461205065489	0.571050540800153	28.3159634934593	15.6844988442358	19.3544695440896	38.8128820825375	55.6034911949255	27.1840670597633	28.3159634934593	15.6844988442358	19.3544695440896	38.8128820825375	55.6034911949255	27.1840670597633
Cldn2	1.59976668587802e-05	0.0002783296760884	23.5978439054208	3.51922243804258	70.6388915504121	25.4997815258579	0.360987849132085	89.4631282363238	87.2414501168153	83.7856076416921	46.1690192143145	44.7097158273564	73.0195040477109	89.4631282363238	87.2414501168153	83.7856076416921	46.1690192143145	44.7097158273564	73.0195040477109
Rnf128	0.888256292588325	1.0	24.9227220299885	6.13294326013526	223.735436587641	14.1641582835337	0.0633076212671629	208.651786355232	285.352036826997	204.798941965933	213.684433117654	219.155735583935	212.978111525776	208.651786355232	285.352036826997	204.798941965933	213.684433117654	219.155735583935	212.978111525776
Gm6275	0.820318078523575	1.0	23.485779294653	18.183211257946	17.870718487568	0.641080054012841	0.0358732109432991	18.5178025908302	16.1527691962687	18.355662443036	17.6244389378657	18.7145362253597	17.9041389892413	18.5178025908302	16.1527691962687	18.355662443036	17.6244389378657	18.7145362253597	17.9041389892413
Btf3-ps3	0.898300975152321	1.0	23.8495248341402	15.3975030342658	3.90521240490229	0.101748636462283	0.0260545716628771	3.76830074332727	3.90674410552153	3.73271907750361	4.22958998642901	3.84027099768515	3.95297653850891	3.76830074332727	3.90674410552153	3.73271907750361	4.22958998642901	3.84027099768515	3.95297653850891
Gm4917	0.733256955707454	1.0	24.8374412147997	19.6593188803173	5.28101281615923	0.609550722929296	0.115423072078929	5.71789748355028	3.8359960090202	5.51867863136963	5.06606531330032	5.06704592714985	6.3706725004585	5.71789748355028	3.8359960090202	5.51867863136963	5.06606531330032	5.06704592714985	6.3706725004585
Bex3	0.997819163446037	1.0	23.5335808652103	5.37035295475777	4.20315592919739	0.200478172266452	0.0476970580305676	4.54418333661868	3.4340891550152	5.13062655554745	3.98198712321019	3.32031959394739	4.80114667456373	4.54418333661868	3.4340891550152	5.13062655554745	3.98198712321019	3.32031959394739	4.80114667456373
Tceal9	0.0009459956985984	0.0073980814424498	23.1715618634601	2.6456149842481	9.90630326586011	2.07230789383652	0.209190839228421	10.8231979807896	12.6050062394801	8.69237845930984	8.46130353910311	8.2120488437212	10.872164749882	10.8231979807896	12.6050062394801	8.69237845930984	8.46130353910311	8.2120488437212	10.872164749882
Gm18614	0.223577033370154	0.700317900387931	26.4343015214385	2.30019453750023	0.26025631010842	0.19128493761534	0.19128493761534	0.564375235981241	0.463211910757012	0.136177920461333	0.401192687601629	0.0	0.0	0.564375235981241	0.463211910757012	0.136177920461333	0.401192687601629	0.0	0.0
Gprasp1	0.987014515272345	1.0	26.6666666666667	2.23024419534882	1.5798366036073	0.0942838978619255	0.0596795248613962	1.83547442076128	1.49760709391586	1.61521319318795	1.76527475564939	1.33412793816915	1.43463174927817	1.83547442076128	1.49760709391586	1.61521319318795	1.76527475564939	1.33412793816915	1.43463174927817
Nxf7	3.27621238171982e-06	9.51345261537431e-05	25.4869888475836	1.62831472576319	5.31058850932127	1.2859013553692	0.242139143922026	6.63643035114038	6.42264962220536	5.28202039552405	4.38221031079917	4.00662240279863	4.98518803141732	6.63643035114038	6.42264962220536	5.28202039552405	4.38221031079917	4.00662240279863	4.98518803141732
Cenpi	0.0027221608170784	0.0176448370193165	24.034188034188	2.76197356667551	0.0898092842044773	0.0487749870704346	0.0487749870704346	0.13768784647719	0.108487227172675	0.132890626028008	0.0391508015635898	0.042095258280251	0.078407904046047	0.13768784647719	0.108487227172675	0.132890626028008	0.0391508015635898	0.042095258280251	0.078407904046047
Trmt2b	0.002924057648832	0.0187278224812897	23.6888607772858	0.874777973347208	10.0019962548525	1.43124815075768	0.143096249417541	10.9037751959691	12.2977143832676	9.08024096057265	8.485603826442	9.52143683360664	9.81386930427773	10.9037751959691	12.2977143832676	9.08024096057265	8.485603826442	9.52143683360664	9.81386930427773
Gm7823	0.0544451949870147	0.209187218888098	23.5233574131407	3.97579764450568	1.25923805580841	0.265583479828208	0.210908079376387	1.39520272092017	1.47229064571467	1.4908697983592	0.802882516080087	1.16794780734072	1.22960499337639	1.39520272092017	1.47229064571467	1.4908697983592	0.802882516080087	1.16794780734072	1.22960499337639
Gm2836	0.445058890546192	1.0	23.1931982204647	5.01948557263252	1.47767474089547	0.284552661578415	0.192567859288152	1.66617600617504	1.46757891887138	1.84345957006524	1.27108547309864	0.952535503308703	1.65851140339543	1.66617600617504	1.46757891887138	1.84345957006524	1.27108547309864	0.952535503308703	1.65851140339543
Gm7746	0.39349525766089	1.0	23.6959064327485	14.613400777537	31.277013051444	4.0033997090126	0.1279981468316	31.7953257945245	22.8553783873518	33.5958319277668	31.120941813439	36.3205393798134	31.8535149253114	31.7953257945245	22.8553783873518	33.5958319277668	31.120941813439	36.3205393798134	31.8535149253114
Rps12-ps22	0.002566809338084	0.0167711699824492	23.6546049869868	7.20120176917208	5.14456210520412	1.64291845948437	0.319350495899823	4.11968783057576	6.93889379009279	5.70491466342466	6.62101963280193	3.46821801684037	3.91000484530739	4.11968783057576	6.93889379009279	5.70491466342466	6.62101963280193	3.46821801684037	3.91000484530739
Rps12-ps21	0.249737114523999	0.768827788663392	22.8387664091452	10.8279280854563	5.65095545310453	1.0317301989212	0.182576239979805	3.2034506319061	6.31016980314269	6.8345899703235	6.55197282267649	4.29556959495015	6.40084650640057	3.2034506319061	6.31016980314269	6.8345899703235	6.55197282267649	4.29556959495015	6.40084650640057
Gm16421	0.0413668301455988	0.165555732235521	24.0988344988345	21.1595551087293	1.29017420537147	0.411520738521522	0.318965250435338	1.63192839319877	1.27243753798312	0.590651221278071	1.40175758318641	1.09140699131555	1.74247520938349	1.63192839319877	1.27243753798312	0.590651221278071	1.40175758318641	1.09140699131555	1.74247520938349
Gm5648	0.124625403996657	0.424849018991771	26.5325495760278	24.8384263884765	0.377369682057442	0.137067047622819	0.137067047622819	0.660041114050031	0.400046650199238	0.294020510086969	0.240614301276229	0.36219461811966	0.240940955141499	0.660041114050031	0.400046650199238	0.294020510086969	0.240614301276229	0.36219461811966	0.240940955141499
Gm5863	7.24153358944157e-06	0.0001622246653372	23.624061722458	18.9637455422734	12.7622597991158	2.35667805767582	0.184659934429411	13.7212289515194	10.3888032948066	10.3284004816836	13.3163221860263	14.5854399967506	14.3936749796073	13.7212289515194	10.3888032948066	10.3284004816836	13.3163221860263	14.5854399967506	14.3936749796073
Zfp711	3.94493055068112e-05	0.0005397882103163	23.7502944640754	5.0336062646287	0.649835770695505	0.225770459081069	0.225770459081069	0.604915164553041	1.08233757109188	0.613031104897388	0.587681654083619	0.4623512666697	0.545420006463975	0.604915164553041	1.08233757109188	0.613031104897388	0.587681654083619	0.4623512666697	0.545420006463975
2010106E10Rik	0.0003669090480908	0.0034245070264772	23.5978439054208	22.8955346554088	489.61831066811	53.3045713530122	0.108869644356796	545.217393617658	502.171379670612	445.584313543082	419.453657018648	522.579171215812	508.155594745197	545.217393617658	502.171379670612	445.584313543082	419.453657018648	522.579171215812	508.155594745197
Gm5393	2.47787018547996e-06	8.04792042360601e-05	23.5531246331172	21.1753228361046	3.03617945781608	0.885703320621638	0.291716393226217	3.49125145979093	3.1929304732181	1.92549245675559	2.36361583393208	3.55793038822662	3.78691942146117	3.49125145979093	3.1929304732181	1.92549245675559	2.36361583393208	3.55793038822662	3.78691942146117
Gm14886	0.983365133586684	1.0	22.4721233689205	15.3423944478641	0.0746414856504324	0.0195251031005871	0.0195251031005871	0.0601972089276398	0.059288350852881	0.0871497919120057	0.0285279231453253	0.153367267723894	0.0571333043329541	0.0601972089276398	0.059288350852881	0.0871497919120057	0.0285279231453253	0.153367267723894	0.0571333043329541
Taf9b	0.716555659460018	1.0	21.7645006768718	3.79800789529033	1.07002885518998	0.102463529143387	0.0957577252673203	1.08639585762993	1.22851098882948	1.13592314140917	0.829482817517814	1.1378988034713	1.03110071489597	1.08639585762993	1.22851098882948	1.13592314140917	0.829482817517814	1.1378988034713	1.03110071489597
Atp7a	0.0138904358789544	0.0658558277948291	22.7367102578889	6.30142120458668	9.89962876068014	0.99079176233154	0.100083729024953	9.49620883767411	10.5380427182027	11.1347625815614	9.45626531169342	8.74780853716672	9.90671147139689	9.49620883767411	10.5380427182027	11.1347625815614	9.45626531169342	8.74780853716672	9.90671147139689
