CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	GFRNA1_rep1	GFRNA2_rep1	GFRNA3_rep1	GFRNA4_rep1	GFRNA1_rep2	GFRNA2_rep2	GFRNA3_rep2	GFRNA4_rep2
Acpp	0.178571437429105	0.472740250548649	23.1347770902745	0.44999748614261	2.04214073781757	0.706928412567621	0.346170270969235	2.35572451406005	2.18872387442502	1.08722312073824	2.62325854717599	2.35572451406005	2.18872387442502	1.08722312073824	2.62325854717599
Hmgb1-rs16	0.644554675842252	1.0	22.6301961801054	8.99653034200786	0.126320620795879	0.10501528368833	0.10501528368833	0.0	0.370519995451699	0.0	0.108898738418148	0.0	0.370519995451699	0.0	0.108898738418148
Dnajc13	0.177431517792157	0.470486185978583	23.0277576824062	0.788620766559497	15.9043482606982	1.35221544722095	0.0850217453149253	16.5526272761836	16.3871786815474	14.0613450091402	16.7907895205841	16.5526272761836	16.3871786815474	14.0613450091402	16.7907895205841
Acad11	0.29226253544276	0.610422668213761	22.9508788905015	0.974436447068479	63.7129506051228	14.3101604905508	0.224603637951751	69.7209060767166	70.5320397694883	43.5390352101991	72.9872174405203	69.7209060767166	70.5320397694883	43.5390352101991	72.9872174405203
Uba5	0.620836857053332	1.0	22.5741979756391	5.91318810655594	19.5111315643087	1.44720895471149	0.0741735019284499	18.6881516124802	21.6974065665972	18.0802027418596	19.3935273197379	18.6881516124802	21.6974065665972	18.0802027418596	19.3935273197379
Topbp1	0.139844014909926	0.387078372376599	23.9926335174954	22.671583928905	2.13322760894404	0.145464067732221	0.0681896611136714	2.16619918507056	2.09283072947073	1.95786172933233	2.31619846585894	2.16619918507056	2.09283072947073	1.95786172933233	2.31619846585894
Gm22595	1.0	1.0			0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slco2a1	0.682907859958742	1.0	24.8156672110187	21.4001024584529	69.2575108651781	5.45826260189587	0.0788111286950716	76.9590934823371	58.6535119466682	71.6011791050401	69.0077432905049	76.9590934823371	58.6535119466682	71.6011791050401	69.0077432905049
Amotl2	0.423864023707154	0.845804206283696	23.1140028213952	0.360273680928188	4.6916468389317	0.736507602984122	0.156982745775431	4.8765195676338	4.88111061304071	3.62020473904962	5.48312074199	4.8765195676338	4.88111061304071	3.62020473904962	5.48312074199
Cep63	0.060138520218412	0.191638941366614	26.560157790927	0.824804209750483	4.48685326463615	0.356040295570738	0.0793518919767057	4.9734581235922	4.5441032775524	4.28458263991133	4.13588953826038	4.9734581235922	4.5441032775524	4.28458263991133	4.13588953826038
Ppp2r3a	0.0805971646005578	0.245210738057504	26.6626746506986	2.04601995793911	3.01331803505247	0.0915399811101253	0.0303784665426234	3.13321832352779	3.04607803817609	2.98237155206866	2.90167085860454	3.13321832352779	3.04607803817609	2.98237155206866	2.90167085860454
