CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
0610005C13Rik	33.8192564490809	57.6800119550836	14	3.44423048500703	23.9779005524862	0.092762074469375	8	3	0.0952380952380952	0.472005611358962
0610007C21Rik	31.517727407088	48.9843319885647	17	3.31767228249607	23.2085561497326	0.104819455291051	8	3	0.0952380952380952	0.472005611358962
0610007L01Rik	25.9728498597327	13.2542381725717	31	0.768956852156835	20.1860465116279	0.845574812757232	8	3	0.0952380952380952	1
0610007N19Rik	11.9159053089278	4.07077645327289	16	3.03079216174775	23.4594594594595	0.13795254268259	8	3	0.0952380952380952	0.472005611358962
0610007P08Rik	20.5092018264463	1.21952172163318	15	3.31150274662868	23.7158469945355	0.105444205965079	8	3	0.0952380952380952	0.472005611358962
0610007P14Rik	27.1261407002163	91.7771728844858	31	0.753933753535015	20.1860465116279	0.851554070246876	8	3	0.0952380952380952	1
0610007P22Rik	20.2797724991837	7.75871552735499	8	1.67973142885614	25.6804733727811	0.46148931350772	8	3	0.0952380952380952	0.770407312531761
0610008F07Rik	31.6791797949283	5.2671038775285	11	3.28751755038864	24.8	0.107907153586894	8	3	0.0952380952380952	0.472005611358962
0610009B14Rik	26.5762266754397	0.116237038732985	16	3.35455996766463	23.4594594594595	0.101157592054922	8	3	0.0952380952380952	0.472005611358962
0610009B22Rik	25.7632969743992	25.1073522703529	14	3.49060152498225	23.9779005524862	0.0886883618304142	8	3	0.0952380952380952	0.472005611358962
0610009D07Rik	26.6818471996159	57.5948974995592	21	2.48530520928974	22.2564102564103	0.229661658847361	8	3	0.0952380952380952	0.500319859383482
0610009L18Rik	19.4973580027857	3.31494828934485	24	1.8776481305158	21.592039800995	0.392245668047379	8	3	0.0952380952380952	0.685663583993551
0610009O20Rik	29.6306814485421	6.64799050183648	2	0.993970537288532	27.6433121019108	0.750077118298901	8	3	0.0952380952380952	1
0610010B08Rik	19.8753526387606	0.287135317701152	21	2.3612069454609	22.2564102564103	0.257076673680442	8	3	0.0952380952380952	0.517987294145596
0610010F05Rik	15.1824170307836	0.820239570806346	5	2.47965672547207	26.6257668711656	0.230850590024175	8	3	0.0952380952380952	0.500319859383482
0610010K14Rik	31.9211246161357	24.9471411153745	8	2.50795550926454	25.6804733727811	0.224948961188828	8	3	0.0952380952380952	0.500319859383482
0610010O12Rik	26.0431705752545	728.252531859739	24	1.77215858503032	21.592039800995	0.428142124002571	8	3	0.0952380952380952	0.72987470545741
0610011F06Rik	35.0772569803841	45.7438102834272	19	1.87683914340661	22.7225130890052	0.392512072547436	8	3	0.0952380952380952	0.686026171575583
0610011L14Rik	23.9262354279162	7.25053074293283	14	3.48843556564345	23.9779005524862	0.0888747312532672	8	3	0.0952380952380952	0.472005611358962
0610012G03Rik	25.5270153560155	32.441299320235	12	2.96138780145829	24.5197740112994	0.147346451719307	8	3	0.0952380952380952	0.474165645748746
0610012H03Rik	31.9930849050397	2.27716168263261	17	3.16488470558845	23.2085561497326	0.121384946297847	8	3	0.0952380952380952	0.472005611358962
0610030E20Rik	17.1351584328595	9.48046744613767	15	3.44529453492265	23.7158469945355	0.0926666035088753	8	3	0.0952380952380952	0.472005611358962
0610031J06Rik	26.0991422304955	92.1295071565822	32	0.614859118226264	20	0.903118485002783	8	3	0.0952380952380952	1
0610031O16Rik	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
0610037L13Rik	21.3939227944177	11.916629984389	8	1.17807857763864	25.6804733727811	0.668438915285304	8	3	0.0952380952380952	1
0610037P05Rik	26.6105586049716	18.8667112010265	13	3.48709406408345	24.2458100558659	0.0889903502365024	8	3	0.0952380952380952	0.472005611358962
0610038B21Rik	43.9999457182095	0	NA	NA	NA	1	8	3	NA	1
0610038L08Rik	26.5762655463808	0.298053036253651	16	3.35457498076474	23.4594594594595	0.101156127033087	8	3	0.0952380952380952	0.472005611358962
