CycID	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
Upf3b	1	default	1	24	0.156876302846721	3.94123661385892	3.77419166666667	0.0703549105685711	-0.136232887082858	0.11177895331763	0.720157201975829	0.997322121059871
Upk1a	0	burg	1	24.4907975460123	0.227526634575794	10.9385420828747	4.57208166666667	0.050357399882379	-0.160674289032648	0.157078055244263	0.792539374869319	1
Upk1b	1	mle	1	24.4907975460123	6.31745016382657	3.49706790467148	14.0738333333333	0.628929420395464	0.546469291594456	0.451479066994307	0.0115492651402411	0.0620056669645577
Upk2	1	default	1	24	0.0489898018648018	16	0.0280221666666667	0.317632948446902	0.165995825879546	2.23606797749979	0.1790940750593	0.362032105327122
Upk3a	0	burg	1	23.2093023255814	2.66326671842868	17.8274761415187	7.46514	0.811241728536872	0.76929544598951	0.293118326220473	0.000551539933661749	0.0143678314409555
Upk3b	0	burg	1	22.6818181818182	0.150246832217989	9.12261419426792	0.309314	0.236394251982176	0.0667040857559927	0.719461314066678	0.297105950425795	0.520332434296113
Upp1	0	burg	1	23.0751445086705	474.806111841377	15.4489943754022	1705.99333333333	0.598123381634921	0.508817466442681	0.257376435081245	0.0165354997980616	0.0780409920197309
Upp2	1	default	1	24	0.0115634906759907	16	0.00661431666666667	0.317632948446902	0.165995825879547	2.23606797749979	0.1790940750593	0.362032105327122
Uprt	0	burg	1	23.9041916167665	0.286984993383821	21.9312565582905	2.09459333333333	0.442000139188911	0.31800017011978	0.151189014876994	0.072419147436916	0.211883615498048
Uqcc	0	default	1	24	0.571179968610317	4.07556434653486	5.32025	0.428053802865291	0.300954647946467	0.13307130879471	0.0809279045119875	0.22766384959426
Uqcr10	0	burg	1	23.4823529411765	62.4186605655059	11.6534867930233	510.940833333333	0.246312177058194	0.0788259941822367	0.178630217971794	0.280131368994075	0.499857145295638
Uqcr11	0	burg	1	23.9041916167665	83.5915467232924	10.6379242259497	706.449333333333	0.351960912598846	0.207952226509701	0.143765376057567	0.141972885082855	0.317538239177238
Uqcrb	0	burg	1	21.5783783783784	67.6247725088732	15.2709650714816	977.149666666667	0.409798013995122	0.278642017105149	0.0739447311519996	0.0932186908502635	0.248739009929924
Uqcrc1	0	burg	1	24.4907975460123	23.3064208250738	8.65323383956794	249.449166666667	0.125901249696484	-0.0683429170376308	0.189723769381787	0.545785818550809	0.808753136948052
Uqcrc2	0	burg	1	23.6213017751479	18.1671566209653	9.6937026493532	182.175166666667	0.151947162003452	-0.0365090242180028	0.187665824692086	0.476324700794523	0.731498647648732
Uqcrfs1	0	burg	1	23.4823529411765	26.4678208811535	10.5198872801527	218.775166666667	0.178712482004774	-0.0037958553274986	0.208157428148497	0.412314398305338	0.660019023186899
Uqcrh	0	yule-walker	1	23.6213017751479	109.096923364445	11.3351288679166	977.271166666667	0.262084882314118	0.098103745050589	0.157626446154421	0.254699935669405	0.466725845094712
Uqcrq	0	burg	1	21.9340659340659	110.528344905994	15.0964124195372	1124.9355	0.368603709919081	0.228293423234432	0.111000655840556	0.126287136497555	0.291652700917564
Urb1	0	yule-walker	1	27.9160839160839	0.0203955567007859	9.98726536923651	0.182486166666667	0.0810381084195606	-0.123175645264981	0.264329762534638	0.683657777815199	0.95754897256397
Urb2	1	burg	1	23.3450292397661	0.262808715937861	10.2404290665331	1.68615	0.738277131851812	0.680116494485547	0.13097915053767	0.00240042156278453	0.0264273576976131
Urgcp	0	burg	1	22.4269662921348	2.57879810144922	13.0631579937321	24.9155166666667	0.224882233471537	0.0526338409096567	0.156798298994342	0.317800526038855	0.54524623034456
Urm1	1	burg	1	26.4370860927152	1.42385365400863	1.02671072381309	7.92231833333333	0.697341765134352	0.630084379608653	0.177380709992554	0.00461621711695559	0.0374565747236572
Uroc1	0	burg	1	24.641975308642	0.00502264417149912	23.1155992977393	0.0100524666666667	0.239778216291905	0.07084004213455	0.712756380784326	0.291226837774077	0.513048839616687
Urod	1	burg	1	23.9041916167665	1.45898272533625	8.13001728881107	12.5421333333333	0.683938140736016	0.613702172010686	0.102712612284457	0.0056101491505568	0.0410839498739821
Uros	0	default	1	24	0.105357761581893	4.54417893611733	3.72329666666667	0.0404200761947145	-0.172819906873127	0.105419601164977	0.830548865133205	1
Use1	0	yule-walker	1	22.5536723163842	10.6982958945723	13.1261096157585	107.12995	0.250677501450423	0.0841613906616276	0.143141501159692	0.272903733131878	0.490425611730157
Usf1	1	yule-walker	1	23.3450292397661	2.04766005538361	19.8083121432023	20.77705	0.787407101900976	0.740164235656748	0.0793272675997173	0.000941823202802672	0.0179843289071851
Usf2	0	burg	1	24.95	1.37216087607756	19.7382354182202	20.236	0.542110619413614	0.44035742372775	0.066894629111662	0.0297455889030805	0.115055082979863
Ush1c	0	burg	1	22.0552486187845	21.6527625586532	16.8826319822093	211.986166666667	0.588504729877925	0.497061336517463	0.0912686151854579	0.018392544453036	0.0834534350713822
Ush1g	1	default	1	24	0.030806896859538	3.4211834935671	0.01921315	0.385827162295981	0.249344309472865	1.8861091488637	0.111508436064971	0.266819661405001
Ush2a	NA	NA	NA	NA	0	NA	0	NA	NA	NA	1	1
Ushbp1	0	burg	1	27.7222222222222	0.21715536569314	16.0051580786508	1.2235245	0.153435636355868	-0.0346897777872728	0.346514544946181	0.472574107177534	0.727082768205752
Usmg5	0	burg	1	21.3475935828877	205.011936664008	14.7394318302848	1269.10166666667	0.722673795805431	0.66104575042886	0.133562334026595	0.00311500740559056	0.030281829200273
Uso1	0	burg	1	22.6818181818182	3.09818478942294	11.6551831677637	32.9388166666667	0.310053404292382	0.156731938579578	0.122809481688961	0.188221678732321	0.375362272811829
Usp1	1	default	1	24	0.394904050615562	19.6756391422633	6.237195	0.363481885374803	0.222033415458092	0.0768612669819268	0.130962951675316	0.299537031247948
Usp10	0	default	1	24	0.259364746338256	0.957989983576303	5.12316833333333	0.163803683194904	-0.0220177205395624	0.0946670350359952	0.447081939475044	0.698914029455932
Usp11	0	burg	1	21.695652173913	0.0887075155236238	16.923945992108	0.685519833333333	0.203976343031349	0.0270821970383159	0.193796636628191	0.358234069088151	0.595810334539047
Usp12	1	burg	1	23.2093023255814	5.90423396813361	11.0155038468761	32.7773166666667	0.611253992701644	0.524865991079787	0.165955560925046	0.0142395654772107	0.0707536162042338
