CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
0610005C13Rik	12.5745259618359	67.8485758280686	25	4.78219658560214	23.2508833922262	0.0650880510952918	12	8	0.136363636363636	0.814816719790754
0610007C21Rik	31.0752660925358	48.074169480309	11	1.68503299124147	25.8039215686275	0.80618301707154	12	8	0.136363636363636	1
0610007L01Rik	31.7324327730964	9.98451784679522	22	1.31960941393202	23.7545126353791	0.91688189446566	12	8	0.136363636363636	1
0610007N19Rik	12.1776707765461	4.52120028213145	21	4.03878046231959	23.9272727272727	0.132559241956435	12	8	0.136363636363636	0.817890645224371
0610007P08Rik	25.5942103481185	0.975931551901384	30	3.0379404477317	22.457337883959	0.324946430540401	12	8	0.136363636363636	1
0610007P14Rik	16.0289927664153	132.976822698802	26	4.42105515485541	23.0877192982456	0.0922216815382482	12	8	0.136363636363636	0.814816719790754
0610007P22Rik	23.6908972866948	5.44349129291207	7	1.14544817280623	26.6396761133603	0.953241491917545	12	8	0.136363636363636	1
0610008F07Rik	15.8570218727955	3.43633163724806	28	2.66453510235051	22.7681660899654	0.438642964743888	12	8	0.136363636363636	1
0610009B14Rik	19.8891800186192	0.150466743384575	17	4.48446837575443	24.6441947565543	0.0867778875092114	12	8	0.136363636363636	0.814816719790754
0610009B22Rik	23.7374390464038	22.9073563804516	20	5.35325837374943	24.1025641025641	0.0372403828509875	12	8	0.136363636363636	0.814816719790754
0610009D07Rik	19.0019087627418	47.8115872289743	48	0.681661613579082	20	0.996440480091632	12	8	0.136363636363636	1
0610009L18Rik	15.5604301618602	3.44028396856727	25	5.16422489593922	23.2508833922262	0.0448350220496051	12	8	0.136363636363636	0.814816719790754
0610009O20Rik	33.8296643263069	5.98443528091274	12	1.24862795657063	25.6031128404669	0.933132907693087	12	8	0.136363636363636	1
0610010B08Rik	28.0268898045075	0.130967605551475	32	3.02303590005741	22.1548821548822	0.329018456363866	12	8	0.136363636363636	1
0610010F05Rik	29.674495389015	1.04303481257	33	2.55757431769917	22.0066889632107	0.475483321242381	12	8	0.136363636363636	1
0610010K14Rik	23.7017400225095	18.3932226056471	15	3.0603360718399	25.0190114068441	0.318901315082284	12	8	0.136363636363636	1
0610010O12Rik	20.9848932781371	578.394152277166	21	3.77988788195507	23.9272727272727	0.168661507740794	12	8	0.136363636363636	0.854608507420592
0610011F06Rik	31.6169584287844	38.0209480125624	2	0.792911397341088	27.7637130801688	0.991929288267268	12	8	0.136363636363636	1
0610011L14Rik	28.0592338879814	7.22211460980186	7	0.938476081363264	26.6396761133603	0.981134747948387	12	8	0.136363636363636	1
0610012G03Rik	31.7514408767705	24.772776508328	48	0.520969949116786	20	0.999260929312398	12	8	0.136363636363636	1
0610012H03Rik	28.3324365401722	0.494884795484305	19	2.4400247432721	24.280442804428	0.51787209799998	12	8	0.136363636363636	1
0610030E20Rik	17.1650251737917	10.0320175761531	22	4.4951817629302	23.7545126353791	0.0858890920502768	12	8	0.136363636363636	0.814816719790754
0610031J06Rik	15.7529968882149	92.0344446504939	48	0.845002737097924	20	0.988787485417852	12	8	0.136363636363636	1
0610031O16Rik	43.9999411645168	0	NA	NA	NA	1	12	8	NA	1
0610037L13Rik	28.0583520806521	9.12080719370062	10	3.90698136564346	26.0079051383399	0.149938776467964	12	8	0.136363636363636	0.833475167661418
0610037P05Rik	32.2744564814275	19.4028224885759	16	1.22884812059147	24.8301886792453	0.937313248886793	12	8	0.136363636363636	1
0610038B21Rik	14.4399184698807	0.0661500838652061	22	4.1538539856503	23.7545126353791	0.118937845394925	12	8	0.136363636363636	0.814816719790754
0610038L08Rik	31.8810480196021	0.458888457194372	48	0.846593842418161	20	0.988679646909373	12	8	0.136363636363636	1
0610039K10Rik	18.9653938312277	0.373264422687303	16	1.05519830488522	24.8301886792453	0.967392071577888	12	8	0.136363636363636	1
0610040B10Rik	24.1493274256758	2.11151782090825	24	4.60398730690289	23.4163701067616	0.0773435557143048	12	8	0.136363636363636	0.814816719790754
0610040F04Rik	31.0970234657903	0.275876771939453	1	0.380598714048973	28	0.999899187228082	12	8	0.136363636363636	1
0610040J01Rik	15.9477884835855	54.2842459556275	32	3.38631689582562	22.1548821548822	0.240693026229293	12	8	0.136363636363636	0.944074319580469
0610043K17Rik	24.1482705785998	0.159148428622811	32	2.46831020491415	22.1548821548822	0.507505084503623	12	8	0.136363636363636	1
0910001L09Rik	15.5215638780254	51.749419632931	39	2.26623520372818	21.1575562700965	0.583495256549784	12	8	0.136363636363636	1
100043387	29.2817111802064	0.2108150946173	22	1.31050868996407	23.7545126353791	0.919073257696508	12	8	0.136363636363636	1
1100001G20Rik	34.7095613662218	1.29031960306956	22	3.8039649226202	23.7545126353791	0.164958613572618	12	8	0.136363636363636	0.84888041736971
1110001A16Rik	29.089280870631	6.54342302579232	11	1.45520055586446	25.8039215686275	0.880666880937786	12	8	0.136363636363636	1
1110001J03Rik	30.2350488128944	48.3141289594712	1	1.60193053730642	28	0.83473976687035	12	8	0.136363636363636	1
1110002B05Rik	17.5700726417223	75.9441212643712	11	0.73568316639504	25.8039215686275	0.994586044994746	12	8	0.136363636363636	1
1110002L01Rik	22.4695458169537	0.842726458143196	19	2.80418902211468	24.280442804428	0.393308805946556	12	8	0.136363636363636	1
1110002N22Rik	27.7108347423099	1.95164252043153	17	3.58288984419505	24.6441947565543	0.201891603257154	12	8	0.136363636363636	0.890148431994002
