CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
Lrp2	11.8876229382109	0.0126976116777905	24	1.38811214685276	20	0.249545966359742	6	1	0.15	0.665238987917835
Lrp2bp	12.6503601759986	0.0903415489534288	1	1.62656501029871	28	0.196603747422488	6	1	0.15	0.665238987917835
Lrp3	7.67502326941243	0.378047278570825	24	0.946282316342678	20	0.388181480159123	6	1	0.15	0.715551962990624
Lrp4	7.54951684189101	2.91312101242968	24	1.10687742630958	20	0.330589641566909	6	1	0.15	0.669788088466382
Lrp5	11.9591471792215	19.0225110938491	1	0.204621994633325	28	0.814955315677986	6	1	0.15	1
Lrp6	4.43866399306622	4.79262087369744	24	2.13700971233421	20	0.118007191396635	6	1	0.15	0.665238987917835
Lrp8	4.41120380814458	0.155652185960771	1	0.287058364953473	28	0.750467926533206	6	1	0.15	1
Lrpap1	7.64929466783394	7.50752146889696	3	2.28740852859052	27.0588235294118	0.101529231327248	6	1	0.15	0.665238987917835
Lrpprc	5.32469639038544	3.20352987207322	9	2.47769418127004	24.5801526717557	0.0839365450844732	6	1	0.15	0.665238987917835
Lrr1	11.4058899731677	0.07542582262717	14	1.70561020490157	22.8368794326241	0.181661501608947	6	1	0.15	0.665238987917835
Lrrc1	7.15746812398739e-05	66.1854343688939	7	1.79007420344922	25.3543307086614	0.166947781106212	6	1	0.15	0.665238987917835
Lrrc10	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrrc10b	6.46648092277355	0.209890007375815	24	0.993191826066583	20	0.370392573607613	6	1	0.15	0.701496253873981
Lrrc14	10.2432980182042	3.72811533182271	6	1.23396446616251	25.76	0.291136087594711	6	1	0.15	0.665238987917835
Lrrc14b	8.29912763311235	0.607927827920874	1	1.50641723022998	28	0.221702867071736	6	1	0.15	0.665238987917835
Lrrc15	3.99999999999528	0.00827259	21	1.11408143100805	20.7741935483871	0.328216630091514	6	1	0.15	0.668287453140043
Lrrc16a	11.4723884899709	14.1589689683831	1	0.566252176068355	28	0.56764890517634	6	1	0.15	0.854485342378491
Lrrc16b	8.15569187784299	0.103420922399753	7	1.36858956209225	25.3543307086614	0.254465614511996	6	1	0.15	0.665238987917835
Lrrc17	7.94424727079925	0.342701390321784	5	0.762994477294346	26.1788617886179	0.46626810517927	6	1	0.15	0.77692295695036
Lrrc18	7.56461620647977	0.0882806849193673	9	1.5244402347085	24.5801526717557	0.217742907680311	6	1	0.15	0.665238987917835
Lrrc19	11.961174259785	23.9954885261967	24	1.22499664301824	20	0.29375868646443	6	1	0.15	0.665599330205711
Lrrc2	15.3166350199706	0.598157243752929	24	1.45550922482896	20	0.233281540897145	6	1	0.15	0.665238987917835
Lrrc20	12.2770106785991	2.9058224780442	24	0.993658753174049	20	0.370219667644973	6	1	0.15	0.701482590603863
Lrrc23	7.28684862757969	0.182567463424238	24	0.747196783087025	20	0.473692556320298	6	1	0.15	0.783526019459549
Lrrc24	15.5199957474693	0.404366763521707	7	1.33132959779159	25.3543307086614	0.264125846589155	6	1	0.15	0.665238987917835
Lrrc25	6.75662078017872	1.20016083404216	24	0.898330492543146	20	0.407248997741405	6	1	0.15	0.731627223967947
Lrrc26	11.972508698156	29.8564086517021	1	1.11107771496408	28	0.329203981768904	6	1	0.15	0.668669538801189
Lrrc27	6.52739291374381	0.251892153489192	14	2.30292984603065	22.8368794326241	0.09996553063839	6	1	0.15	0.665238987917835
Lrrc28	11.9157648472055	3.41524104855296	6	1.70512264585168	25.76	0.181750093913307	6	1	0.15	0.665238987917835
Lrrc29	7.76892388295166	1.08348978818774	3	1.15602209714739	27.0588235294118	0.314735682005186	6	1	0.15	0.668287453140043
Lrrc3	7.82658317049692	0.388658367875661	24	0.761569741781967	20	0.46693288736395	6	1	0.15	0.777319290020579
Lrrc30	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrrc32	7.50413244303678	1.5408497644619	1	0.695565699443584	28	0.498792201688417	6	1	0.15	0.802836988021701
Lrrc33	4.12483833109107	0.830575886087747	3	0.928851116266874	27.0588235294118	0.395007267203436	6	1	0.15	0.721465129165663
Lrrc34	7.99997421039282	0.0276916999971222	6	0.647393692396038	25.76	0.523408163266553	6	1	0.15	0.821064769032514
Lrrc36	10.8828550616719	0.0272325512684969	1	0.460763782059794	28	0.630801666470748	6	1	0.15	0.907437816592645
Lrrc38	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrrc39	4.8821891379648	0.395659666931713	24	2.16542482309797	20	0.114701196527833	6	1	0.15	0.665238987917835
Lrrc3b	15.9297059386274	0.232705322246434	1	0.275847174371586	28	0.758928905685979	6	1	0.15	1
Lrrc4	7.9446621028247	0.199051156380087	9	2.28551165081204	24.5801526717557	0.101722002644031	6	1	0.15	0.665238987917835
Lrrc40	12.1596896641516	2.3772380995253	1	0.338774904513584	28	0.71264284372401	6	1	0.15	0.97691281517688
Lrrc41	11.5790482365025	31.4944542420526	1	0.849845304963882	28	0.427481056031464	6	1	0.15	0.7449615556566
Lrrc42	7.36802938380119e-05	46.482806697136	1	1.97793054479588	28	0.138355261267379	6	1	0.15	0.665238987917835
Lrrc43	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrrc45	15.9391633952442	9.3339914221546	24	1.99418096048522	20	0.136125100357348	6	1	0.15	0.665238987917835
Lrrc46	11.9159821894732	0.441820838665448	24	1.4624259991608	20	0.231673552579879	6	1	0.15	0.665238987917835
Lrrc47	11.4746317388592	3.70901894229046	24	0.995831228011314	20	0.369416247753491	6	1	0.15	0.701029008129557
Lrrc48	15.5470955223404	2.50781827688523	24	2.0088969196518	20	0.134136556490485	6	1	0.15	0.665238987917835
Lrrc49	7.36802938380119e-05	3.65582287816987	1	2.07346677819673	28	0.125749080997907	6	1	0.15	0.665238987917835
Lrrc4b	8.00000062799022	0.0180261999999989	24	1.23055432316666	20	0.292130598032291	6	1	0.15	0.665238987917835
Lrrc4c	7.20703206536436	0.155805690273163	24	1.61582076618336	20	0.198727494678071	6	1	0.15	0.665238987917835
Lrrc50	11.9002524626962	3.38168843874821	1	0.200995973122935	28	0.817915725193303	6	1	0.15	1
Lrrc51	16.8526059343282	5.74713369732806	16	1.87971790231592	22.2068965517241	0.152633157144394	6	1	0.15	0.665238987917835
Lrrc52	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrrc55	4.06143192350927	0.219166273758037	18	2.08044996212174	21.6107382550336	0.12487401098039	6	1	0.15	0.665238987917835
Lrrc56	12.2417155127025	2.77594183560659	24	1.20526642840825	20	0.299612163686588	6	1	0.15	0.668287453140043
Lrrc57	7.26043538098395	16.0749285644677	24	0.537520464989947	20	0.584194989944803	6	1	0.15	0.867593795537776
Lrrc58	4.32682644353119	2.42536431419114	1	0.521933153881953	28	0.593372358436086	6	1	0.15	0.875142406282804
Lrrc59	11.8848786237525	202.79497212533	1	0.391222985686037	28	0.676229349760618	6	1	0.15	0.945578612846937
Lrrc6	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrrc61	6.36790931749994	3.58035058110811	23	2.2739162224912	20.251572327044	0.10290837780571	6	1	0.15	0.665238987917835
Lrrc63	16.0000000000028	0.0244164	21	1.11408143100805	20.7741935483871	0.328216630091514	6	1	0.15	0.668287453140043
Lrrc66	7.73424524467218	15.6591987861752	6	1.67216241400781	25.76	0.18784043735488	6	1	0.15	0.665238987917835
Lrrc69	10.8855073769899	0.0508684272789209	15	2.23658392383965	22.5174825174825	0.106822796608869	6	1	0.15	0.665238987917835
Lrrc7	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrrc8a	12.8594037651805	11.0268572446926	15	2.24765170301589	22.5174825174825	0.10564702408259	6	1	0.15	0.665238987917835
Lrrc8b	11.9862743864573	9.36889436729119	24	0.640579764166689	20	0.526986807391574	6	1	0.15	0.822687036326556
Lrrc8c	4.20912014903082	1.3531128790736	1	0.251497356605299	28	0.777635513204646	6	1	0.15	1
Lrrc8d	11.7906819742819	19.4097097018899	3	1.50369810784444	27.0588235294118	0.222306524637994	6	1	0.15	0.665238987917835
Lrrc8e	15.7162381691899	0.185529484487638	9	1.39889997677705	24.5801526717557	0.246868375580836	6	1	0.15	0.665238987917835
Lrrc9	15.5768042959172	0.0247497965040746	20	0.893404328270926	21.0457516339869	0.409260122702931	6	1	0.15	0.733038514175026
Lrrcc1	4.09356669360753	0.721852767726238	24	1.43796569835167	20	0.237410231793679	6	1	0.15	0.665238987917835
Lrrfip1	16.236713430517	45.3901543892519	17	2.35835229949584	21.9047619047619	0.0945759276876236	6	1	0.15	0.665238987917835
Lrrfip2	15.9144363739096	41.296467268458	22	2.07002122969922	20.5095541401274	0.126183102847283	6	1	0.15	0.665238987917835
Lrriq1	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrriq3	11.5923125835496	0.0602079657943299	12	1.83725981785302	23.5036496350365	0.159253211575672	6	1	0.15	0.665238987917835
Lrriq4	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lrrk1	7.17380898402452	1.46271835689166	24	1.21316938083282	20	0.297253674799152	6	1	0.15	0.667730034458543
Lrrk2	10.3395138608396	0.102801318099473	1	1.30023084510145	28	0.272468887665579	6	1	0.15	0.665238987917835
