Tgfb1,Pla2g7,Camk2n2,Adora2a,Gpsm1,Capn2,Usp18,Ano8,Slc25a35,Ghr,Zfp146,Dll4,Abcg1,Stard10,Rcn3,Dnajc16,Tlr2,Iffo1,Shroom1,Mras,Krt7,Zfand3,Mfsd6,Tox3,Tbxas1,Pde11a,Ces3a,Ids,8430408G22Rik,Tmem38a,9930012K11Rik,Kdm4b,Slc22a17,Ctsl,Itgb7,Enc1,Gm5105,Fosb,St6galnac4,Mapk4,BC029722,Fermt2,AA415398,Slc15a3,Grrp1,Itk,Cib2,Bace1,Sst,BC048546,Gm16287,Plekha1,Slc38a3,Hist1h4k,Vill,Hpcal1,Mnt,Anxa6,Ampd2,Mfng,Dnajc18,Itgb2,4632428N05Rik,Laptm5,0610039K10Rik,Slc29a4,Gramd1a,Dapk1,Dusp18,Inppl1,Rft1,Ikzf3,Ptprn2,B9d1,Nt5e,Baiap3,Spag1,Nsun3,Fbxw11,Pgap1,Ikzf5,Chst15,Siglece,Etv5,Agfg1,Pdzrn3,Slc25a29,Arhgap22,Nr4a2,Tctn3,Mcf2l,Fgd2,Myo9a,Fmnl1,Frmd3,Agap2,Dnmt3a,Rfx2,Gnb4,Nisch,Arhgef15,Cdc42ep3,Ankrd13b,Stxbp1,Olfml3,Evi5l,P4ha1,Mknk1,Fa2h,Rhob,Ache,2010107G23Rik,Fbrsl1,C1qa,Slc38a7,Hdgfrp3,Unc119,Pla2g2d,Zfp788,Nlgn2,Ggcx
0.0958892109869361,0.0894686181859754,0.158372701242792,0.0540034089543327,0.109622805979511,0.0691458502614532,0.781337655634034,0.154837512382355,1.66163933891583,1.02030510101311,0.0092510153754479,0.643038624423729,0.0776856119212548,4.89222396896309,0.0091375048423951,0.0616059407578554,0.0412979768588255,0.0295731337505232,0.0670256450579767,0.0825310719254121,5.03534528118644,1.02580371112772,0.832255589729556,2.11433189524512,0.0077074667481628,0.0438455817135839,0.0654863068518362,0.304221101578767,0.007968487941204,0.309676560164476,0.404959491545178,0.277191824838668,0.0766199709000543,1.32065906392054,0.0257837472524795,0.256435590968755,0.0052077621890762,0.0339901171635024,0.381018131008758,0.0300352079787241,0.754835827721838,0.0182319920966548,0.0774187073216072,0.0052653182889262,0.0262655924642167,0.0041387890843156,0.638707602121127,0.507957164970816,0.432718906165222,0.198396637713445,0.0131969202235126,0.483868695329065,0.0078419675678894,0.0106619814476181,0.0165674088421909,2.86951820230863,0.314629494345679,1.51492430766805,0.853991134759228,0.0988145469471041,0.133227391884872,0.0119434397465522,0.0241844359995213,0.05496266228369,0.0106430724315617,0.0927295195251077,0.189283425492889,0.0523282329769609,0.792206578986141,1.06914439905576,0.309675227318942,0.0052259244327145,0.413601470671407,1.59433577372102,0.0958616449636467,0.440736981452679,0.0756573991472538,0.165927458210503,0.570537451656849,0.425804189454768,0.320237930427142,0.0221161223115395,0.0091699328914143,0.0859905828262254,0.641810280456922,0.0403477344421685,0.0860546164574919,0.0368036868435541,0.569414163358681,0.0395159797190592,1.17976705976793,1.83583090075869,0.122698376562803,0.107848657023333,0.0084872868235826,0.0068372760077681,1.10196588948257,0.0463887621652885,0.0055133174491957,3.37374094519604,0.0382384983985943,0.175472823191353,0.386455261396336,1.00149039439159,0.0291541256361194,0.0250173365126528,0.0245774076277004,0.231701050110528,0.0160980336281293,0.884082738250681,0.0552690661714795,1.87359120063548,0.637535159583671,0.0966276562749162,0.193546715856032,0.0085818594199361,0.559222498808134,0.201065687474682,0.0429376313029804,0.0346109446187972,0.270864294073952
0.0133879479031219,0.0,0.0021752078064716,0.0,0.0076546408757703,0.0107094251725563,0.044277403928792,0.0296874751453162,0.121432617653962,0.0973565119895432,0.0,0.0348708564604902,0.0,3.02723922566582,0.0,0.0473222698570454,0.0346751734464723,0.0,0.0443941951072922,0.0024283602923915,3.34809726168359,0.684745231644125,0.437245030798035,0.330488669489526,0.0,0.0078268579677382,0.0,0.021239289179459,0.0,0.08085462659824,0.091381909603947,0.143365289524103,0.0,0.460440540408833,0.0071653695487976,0.0608052774353474,0.0,0.0,0.0117177304430022,0.0065406126615897,0.414550925898737,0.0,0.0813085320034851,0.0,0.0,0.0,0.0420924945369584,0.0646856653765115,0.0730154924363991,0.0,0.0069981599612558,0.281887181925001,0.0,0.0022818834353223,0.0022394169907515,0.908831819044128,0.127527374583547,0.0117165072373752,0.273982609415119,0.0,0.0024082853938866,0.0,0.0022036442379005,0.0021520058497484,0.0,0.005619719188666,0.0083658388589753,0.0,0.0927157203694979,0.551387082355308,0.262020902747494,0.005252586796099,0.0,0.183242004942277,0.0117179436475158,0.0046229520082736,0.0059169520532,0.117544103302405,0.360176709925855,0.271930516677444,0.200943769665836,0.0019577858468463,0.0,0.0028121954091778,0.380731293416784,0.0,0.0339965924419225,0.0,0.0281409329848103,0.0190081548496147,0.023433682087681,0.0117149404590928,0.0567075095363797,0.0017865439731435,0.0045314125313809,0.0,0.391600834395403,0.0,0.0,1.2556915123621,0.0,0.0025475579000451,0.0343367249579185,0.0117155491953811,0.0,0.0212284980564101,0.0073841449969292,0.222496163225721,0.0,0.151923033088617,0.023188103523976,1.099688897366,0.344189821260411,0.0,0.184193199200399,0.0,0.30019489765749,0.0051277694962462,0.0119149876998748,0.0041554354256688,0.181466572915338
0.0,0.0,0.0,0.0,0.0117854924688844,0.0102496311629871,-1.43307824458717e-06,0.11477682278444,0.0201994135992954,0.127061533414831,0.0020179454857211,0.0397113196872177,0.0,2.79206913136535,0.0,0.0467866000672149,0.0139382676215524,0.0,0.0404027429527085,0.0,3.03283963366672,0.714953405963318,0.282825017877096,0.1818145109212,0.0,0.0,0.0041441321332974,0.0059058935526736,0.0,0.0540822544784826,0.101008612940522,0.226314641733213,0.0,0.165788206786573,0.0040314360547549,0.036287656324925,0.0,0.004522835611127,-7.7207130383843e-07,0.0086306582217119,0.73022826916037,0.0,0.0202013389185862,0.0043900509258824,0.0,0.0019500154214039,0.0201995147300877,-2.00199703182577e-06,0.104732921590382,0.0,0.0,0.180431475688341,0.0,0.0089364631422993,0.0,0.906405621016711,0.236315685791508,0.0202003810611669,0.463017749130311,0.0038142548512934,0.0054189075570562,0.0,0.0,0.0090493518740106,0.005660715805962,0.0022155109398548,0.0030193057403564,0.0,0.0676262822403227,0.750316409870982,0.156514752435853,0.0,0.0059768461134144,0.139404825254719,0.031478159619482,0.0046606697552089,0.0,0.146568377744805,0.305578834665562,0.392250246877752,0.0998292088638859,0.0,0.0,0.0,0.513199566044849,0.0,0.0019839248232783,0.0,0.02019984069156,0.0353387689779978,0.0201992120203008,0.0201992936982008,0.0537354062425783,0.0,0.0,0.0,0.501454710657268,0.0019254988936171,0.0,1.0990133842844,0.0,0.0,0.0404024271007143,-2.30275383563836e-06,0.0085887863841276,0.0123920180197109,0.0,0.19189766602628,0.0,0.186129254709282,0.0224942889500485,0.837316471714915,0.442101752453471,0.0,0.151716972856295,0.0,0.218426206367142,0.0,0.0446721289339223,0.0,0.084171986325737
0.004823081520081,0.0044109405045822,0.0077397811490032,0.0,0.0,0.0073219850647252,0.172636430917516,0.0995824498980758,0.0483544036795621,0.422543819603855,0.0,0.168410080439655,0.0,2.1740676453153,0.0,0.0298444203055838,0.0142103607623738,0.0,0.0248934274491572,0.0,1.39536969361923,0.885446946579601,0.230245242218574,0.196229618410294,0.0,0.0062256104407139,0.0,0.0378324837597154,0.0,0.0710628875576576,0.149374171123643,0.240140166602575,0.0,0.494952209417149,0.0044576914390241,0.272500633500914,0.0,0.0086735300426745,-1.69770645793416e-06,0.0313660824320381,0.221976557352435,0.0,-1.50591952111293e-06,0.0,0.0,0.0,0.0958278866368991,0.02489165283178,0.0642887290235736,0.008315405646593,0.0177532089881866,0.407616228605557,0.0077009681103086,0.0,0.0,0.822662322165209,0.248957242259755,0.0248925144546178,0.243789871677344,0.0045722627499339,0.0,0.0048841667739186,0.0,0.0137604804622452,0.0,0.0286598498282019,0.0103766747627043,0.0,0.0671776112422896,1.055624499159,0.0732733122138974,0.0114314509473667,0.0058559801260945,0.0247622265890412,0.0995837408953341,0.0085303357351747,0.0077009681103086,0.0490066307695672,0.378191347923335,0.245430227458831,0.165041954093744,0.0,0.0,0.0029411276276544,0.298218783371969,0.0,0.0092711963924316,0.0,-5.12035480341827e-06,0.0,0.0746824285715774,0.0408978898581859,0.074686254392712,0.0,0.0,0.0,0.396038745481138,0.0081917200982864,0.0046381196593289,1.29651933071519,0.0,0.0378903545957636,0.0248925650475074,-5.36322650912991e-06,0.0,0.0032104575959268,0.0,0.121061201980499,0.0,0.699833342370095,0.0,0.739473031347828,0.25484632810641,0.0069228789398509,0.0746846145534039,0.0,0.310498022653727,0.0,0.0282957208938819,0.0,0.0995816926973941
0.0061861516750499,0.0021601715606203,0.0065515775725454,0.0,0.0,0.0024720567815893,0.121270103370287,0.0377057802560304,-6.32345318552863e-06,0.213096737820035,0.0042754553716035,0.111299728065376,0.0,2.24979049215648,0.0,0.0367034438485239,0.0026612930428922,0.0,0.0335352713810289,0.0,0.780527681666151,0.870036006416422,0.442887870114656,0.0753685588598036,0.0024259906704811,0.0014693258876282,0.02371891212657,0.0109362845021154,0.0,0.122795210898981,0.0400802048037322,0.202786614543339,0.0050123141817038,0.407324754818132,0.0058059459243716,0.121620772403102,0.0037281616387542,0.0,-1.86863345373015e-06,0.0040369624758926,0.53460818430468,0.0,0.0371391685052953,0.0,0.0,0.0,0.123917914505922,0.0797161415956691,0.0684275126725197,0.0,0.0,0.365129032653057,0.0,0.0,0.0,0.759019124406768,0.242146185982882,0.0137373723387926,0.193867624176726,0.0,0.005274550895538,0.0015233955950857,0.0,0.0054393443829703,0.0,0.0017424222894523,0.0087430059640614,0.0,0.0103206673396818,0.900879960757614,0.164260306988182,0.0,0.0059137220065151,0.0200213906490725,0.0103255288847886,0.0019739580802233,0.0157820707982092,0.112855882512525,0.383286582310386,0.193376357338339,0.182677580913195,0.0,0.0,0.0040845878655845,0.489921518990684,0.0027276594957428,0.0051592193342329,0.0,0.0103213197849847,0.0280959134326384,0.0103198837765757,0.0282514705504489,0.0200152013343861,0.0027520597765178,0.0,0.0,0.414402013481983,0.006464672026206,0.0,0.934750096124277,0.0,0.0,0.0812149002831296,0.0206481157855155,0.0045856664189093,0.0067047468295388,0.0030306775146284,0.193840418527833,0.0,0.363508031008915,0.0065884820577009,0.447027348790068,0.372432610122363,0.002048047715737,0.123695155187559,0.0,0.0711148657071689,0.0022645164375042,0.0287016774895564,0.0,0.0604012804656773
0.0069153278807997,0.0,0.0,0.0,0.0,0.0104736662318059,-1.02284039094118e-06,0.101122695302297,0.281514744474546,0.0833843165161953,0.0,0.0168524894877686,0.0,3.08410075368333,0.0,0.0391303134949145,0.0165357265711097,0.0016245254146395,0.0269682274286189,0.0056141812616204,1.74415631686812,0.345324631129758,0.424590538496144,0.251520254720141,0.0,0.0,0.0,0.0039517522472793,0.0,0.0168532694073134,0.0337067552830384,0.195437596356304,0.0,0.421686216950278,0.0,0.101122240721629,0.0,0.0014895451503809,0.0168533796656257,0.0039351529518468,0.234070119710778,0.0,0.0168534458784772,0.0,0.0,0.0,0.0279755187062805,0.0337064635361509,0.081353562219712,0.0050527267010381,0.0,0.311311510070258,0.0,0.0,0.0089182136960514,0.647274644131926,0.268854337208835,0.0341755752009286,0.494239977015092,0.0,0.0095419672195484,0.0,0.0,0.0101203045823402,0.0,0.0,0.0049429085113946,0.0,0.0290278130640021,0.786166631551693,0.177880861729269,0.0,0.0,0.242406647571964,0.0263540835993471,0.0064660820390641,0.0207850082308319,0.130454946440352,0.357612240532433,0.211086637387309,0.13061981018615,0.0021834470115752,0.0,0.0024456768357432,0.306572185006933,0.0,0.0123876595667767,0.0,0.0158746427396697,0.0183125024511599,0.0505598315368086,0.0168519524967066,0.0499137620636649,0.0,0.0,0.0,0.363637165707082,0.0,0.0,1.57026300445884,0.0,0.0,0.163243665691496,0.0319696440066633,0.0,0.0105530002198933,0.0,0.0976856421417154,0.0049116015222117,0.0976114255372271,0.0247251331673615,0.833059810457063,0.495556564956708,0.0,0.0774211025572006,0.0,0.114954236617867,0.0,0.0193560742974814,0.0131270217582203,0.0812179514086296
0.0060311443074182,0.0,0.00823098216324,0.0035809032649893,0.0040155660535483,0.0030934017099726,0.010975129793274,0.0626702507080616,0.194737279355522,0.168382900727723,0.0045124184364156,0.0719248293372428,0.0012105520412743,3.82863708385438,0.0,0.0502609913623493,0.0297661257830146,0.0007952116655462,0.014280952249042,0.004621114467645,2.3042047492889,0.519122685760567,0.384509019063053,0.546495090823312,0.0,0.0089590998002527,0.0,0.0134210841309615,0.0,0.0306022908248522,0.0578058235397686,0.193324897815593,0.0016055976839125,0.221767873200108,0.0069594606065146,0.0783672202428151,0.0010027285331188,0.0022839252347264,0.0088949354476093,0.0009742445394449,0.377330577322189,0.0,0.0361598674202157,0.0,0.0,0.0,0.11528476386525,0.105295285004304,0.0925463177696192,0.0,0.0,0.372196315721035,0.0,0.0055175937334314,0.0012276293196376,1.10427754589562,0.222874480893933,0.0275323527051639,0.547504629340396,0.0009937836575855,0.0282672367560062,0.0012456810214488,0.0041185211058163,0.0075123624125913,0.0015525431489597,0.0022122717159455,0.0134208250576958,0.0005240803930052,0.128486444480669,0.75054823701415,0.206175046323026,0.0013609962000061,0.0012363575212063,0.603187518927896,-7.86956123706517e-07,0.0038918241400456,0.0146231460334264,0.153471405612038,0.480972732387105,0.310370877360998,0.243006434578943,0.0079235577792936,0.0,0.0059949812307518,0.637088594297179,0.0,0.0127969432339526,0.0,0.0578982226453397,0.0251504388020234,0.127341473616155,0.0167546959580276,0.0601542743597258,0.0009771644231057,0.0005009676274987,0.0,0.592491905607516,0.0095068820796946,0.0011143516554755,2.00688730343428,0.0,0.0018724360478886,0.187523854342396,0.0200675056174618,0.0,0.0162987868287489,0.0031460329517107,0.196754140152438,0.0021623046921925,0.137764671556854,0.0191421944101656,1.18504641207512,0.580995411689608,0.0011289428384712,0.125156022799256,0.0,0.0676118693703657,0.0021662786691151,0.025557725060923,0.0057430126477715,0.184194928520087
0.005800358397332,0.0,0.0093036014091724,0.0,0.0029733727387739,0.0053114375531201,-2.3462296627314e-06,0.0148495446341962,0.079878448059741,0.0594014430509537,0.0027444589869731,0.014847949063057,0.0,2.81257283570558,0.0,0.0256729319832374,0.0119602567411116,0.0,0.0374903722839827,0.0,2.03158815706555,0.349556045820685,0.231135961981199,0.251485208806296,0.0,0.0,0.0058512767508756,0.0120927964687343,0.0,0.0445529284997319,0.0297004029633344,0.0725844870591682,0.0,0.287258221070152,0.0,0.074063687949501,0.0,0.0,-1.25594708111368e-06,0.0,0.429886389020805,0.0054685591559248,0.0267992780765682,0.0015031308753613,0.0,0.0028473745385964,0.0148471603303521,0.0594025980932991,0.0722544050891997,0.0,0.0,0.237619721436424,0.0,0.0,0.0,0.61999829508289,0.118807862589476,-2.76336482907752e-06,0.32655928762517,0.0,0.0072759865153716,0.0,0.0,0.021423298348758,0.0,0.0,0.0,0.0,0.028628501976819,0.532074252953904,0.267323028000882,0.0028435507791898,0.004348876348472,0.277141625917334,-9.93537971249108e-07,0.0,0.005481784740755,0.118503554512575,0.211518744973406,0.279290114768111,0.159295537581385,0.0040263867977681,0.0,0.0,0.294197443665163,0.0,0.0177085873540266,0.0,0.0148477225633479,0.0289079315239403,0.0147284998659393,0.0148467914381087,0.0812630458643068,0.0,0.0,0.0,0.459436379743303,0.0,0.0,1.33767213181765,0.0,0.0,0.0742547262431995,-3.94427327760119e-06,0.0,0.0149888307536029,0.00520405901681,0.145420804226555,0.0036687832997616,0.0742544018003875,0.0105290737171345,0.8211299879765,0.296712755536334,0.0,0.146268994732215,0.0,0.103359150135472,0.0,0.0244868532491358,0.0041620092762044,0.144522836092479
0.0471367640587603,0.0,0.0038728969862,0.0126496641591714,0.0261430014119749,0.0503027089094357,0.0701735653578259,0.044073614804881,1.49600928987214,0.491676166406946,0.0,0.973244133755969,0.0032174880523434,5.69949372020658,0.0,0.0243966736248919,0.0059539960853044,0.0023161973264025,0.0686357840868236,0.0018768523334981,5.41544879576073,0.774251927469606,0.967796394768572,0.77852219807429,0.0,0.0039545056297043,0.0,0.0280304896305137,0.0,-8.47493616970276e-07,0.0235279956538977,0.172798748235982,0.0072584701904703,0.327155857914557,0.0020290860221657,0.16261236520037,0.0,0.0262454467439525,0.137543410898474,0.003320791687696,0.223184115271885,0.0,0.0554619056839304,0.0,0.0,0.0,0.627840406038161,0.111105380175123,0.0923954685021251,0.0,0.0,0.319085975585747,0.0,0.0020313670889427,0.0023981417963993,2.33092515714066,0.211833875756618,0.0348166942798224,0.403227889894127,0.0041563556477049,0.0231369970972464,0.0015773717902626,0.0027178132337231,0.0040861577556772,0.0,0.0,0.0125170743570146,0.0093202432555876,0.325322355342541,0.983925814081157,0.232259892001466,0.0062410925538201,0.0324478714542207,0.41740261370659,-5.25298950011047e-07,0.0,0.0,0.0941163122479282,0.348788546170358,0.185616553560044,0.296979505389039,0.0284490034761587,0.0,0.0689199399148618,0.398234957149896,0.0,0.0167534345468595,0.0,0.136977152654177,0.0134750534562924,1.57651446242215,0.043870372516229,0.057354417351444,0.0,0.0109929987609034,0.0,0.470226469817133,0.0097168900915255,0.0,1.90221025158561,0.0,0.109813291087318,0.0834880853358906,0.314501524408522,0.0,0.0562487681707272,0.0063073127251831,0.108369062276536,0.0009722631516026,0.154997278805901,0.0187945195898816,1.01408766841123,0.335930990753655,0.0028052969292991,0.0617269301540034,0.0,0.0932582851133446,0.0024885800210452,0.0220412837664466,0.0139527593569114,0.237064017812201
0.0119269811047851,0.0,0.0,0.0,0.0113432462000525,0.0130486558116643,-1.00683988841048e-06,0.105214884462014,0.0692290175416645,0.299998314075679,0.0084815714863978,0.0518265456297267,0.0,3.2134977168557,0.0,0.0435459878526238,0.0379724672775889,0.0,0.0461529337117487,0.0322466214607782,2.77815340944919,0.486334420827277,0.384205210572007,0.5693213433921,0.0,0.0,0.0,0.0327205964492827,0.0,0.023076269339018,0.0461527508720433,0.193587065641193,0.0054691809859261,0.616501227780615,0.0,0.0923062847919256,0.0,0.0,0.0230763803253243,0.0096356482202003,0.296839955386383,0.0,0.0230764517657136,0.0,0.0093043175104473,0.0,0.415382915100055,0.110870112431845,0.118041230650088,0.0,0.0102872819693974,0.376060046132682,0.0,0.0118899694061187,0.0,0.69196064725754,0.175411022924711,0.0727339001371904,0.452998498412939,0.0,0.0110725439094439,0.0,0.0,0.0174157946281108,0.008789402125983,0.0,0.058711138190119,0.0103764586978802,0.0340930232628601,0.443399269756049,0.155843472948245,0.0092103234339382,0.0,0.365450539972873,0.016134126529827,0.0054855901204641,0.0251913577552085,0.11447499783995,0.138459317921319,0.134422290244762,0.230767875790289,0.0140740846123229,0.0,0.008495723680718,0.272403218396593,0.0,0.0242467358681769,0.0,0.0230754737359192,0.0269335868713444,0.184613510908436,0.0692288011232761,0.0560929461007346,0.0047969521394625,0.0,0.0,0.431431378506996,0.0129243977190365,0.0,2.02359892522554,0.0,0.0047321588383836,0.138460372669615,0.0230753108630673,0.0,0.0186825502551662,0.0,0.159289118735814,0.0,0.23767083932312,0.0187786052997837,0.726820844535841,0.304024509746901,0.0,0.138460279985171,0.0,0.0461525831228472,0.0,0.0222332092083748,0.0115745404990602,0.102959928738417
