Tmem170b,Myl7,Utp14b,Sgpp1,Gm5535,Itpka,Mars2,Ptpn2,Pigs,Polq,Tnk2,Ptcd2,Rnaseh2c,Prdm9,Sfn,Fastkd1,Il7r,Mapk13,Tnfsf9,Smcr8,Rps6kb2,Gm561,Mlana,Tagln2,Agps,Kif3b,Snx7,Hsh2d,Pcbd2,Tmem79,Mrps16,Cyth4,Nol10,Fam162a,Rbfa,Kpna6,Prkar2a,Txnl4b,Scfd2,Gsr,Serhl,Il2rg,Pycrl,Gm5547,Dnajc13,Fdxacb1,Ctla2b,Slc28a3,Hist1h4a,Arhgef10,Vsig10,Ccdc69,Il10ra,Klhl22,Psap,Fbxo9,Rnft1,Gm7102,Mrps25,BC003965,Mrpl42,Paqr5,Utp6,Mmaa,Nfam1,Calu,Kras,Ermp1,Itga1,Phldb1,Syk,Trim72,Angptl6,Spata5,Enoph1,Lman2,Ky,Mlec,Eif2b5,Hdac10,Slc16a1,Runx3,Thoc7,Depdc1a,Smg5,Lmna,Pigf,Elovl7,Tatdn3,2810021J22Rik,Ahrr,Mtmr9,Gatsl3,Hspa1b,Kitl,Arhgap30,Dag1,Glce,Dhx57,Tmem194b,1700031P21Rik,Mrpl46,Mrps30,Socs4,Tnfrsf4,Fig4,Nufip2,B3gntl1,Ly86,l7Rn6,Spryd4,Mlkl,Arv1,Hint1,Fzd5,Rfx1,Dnaja3,Txn1,1200014J11Rik,Gcsh,Mrpl33,Nr5a2,Poll,Dopey1,9530027J09Rik,Coasy,Galns,Wdr18,Ankrd13c,Ptcd3,Kdsr,Cd8a,Ybey,Commd1,Rps27l,Fam195a,Duoxa2,Cd38,Ppa2,Fam120a,Mfsd3
0.142472556874952,2.20218385695189,0.0221176257360059,0.232254885745121,0.0,0.606387945326556,0.17419108615764,0.978401210778909,0.722630873219984,0.0193539372329986,0.272375073419597,0.909904165160651,2.1909420314758,0.0253041592765167,0.816681916155105,0.105840146966035,0.0,4.02115671869568,0.0108629212789751,0.239597548442804,0.568602313464386,1.71011228435234,0.0,4.5741108933655,0.212900751776998,0.25356349128855,1.09616201336408,0.0,1.71465921038858,0.183370069830556,2.68223518208268,0.0077289750788933,0.131007407562087,1.65106067223796,1.22057478238797,0.334270611556865,1.27949878290644,0.0774182560747975,0.0949378428959225,2.36913740806135,1.7667410680225,0.0,1.93817843978373,0.0046771146293652,0.360842124146609,0.112386991056396,0.0,0.123628683173681,0.0,0.0,0.876797495174344,0.002052170802531,0.0,0.286768392706331,2.42234044970379,2.04961624414591,0.545435248357917,0.0,1.7863082436822,1.63042640406623,3.33366530786748,0.096474069288934,0.212899945444235,0.432636402778139,0.0,0.450639343041932,1.12687135496291,0.22235195466249,0.0193527828057675,0.297708217339131,0.0967725685084319,0.0,0.0550771643998829,0.150862551136202,0.193545172354127,2.52092205953351,0.0050721853299359,2.22737585203344,0.869984171062349,0.225467848287073,0.210057090777203,0.0,3.881070117471,0.0,0.524233555870633,2.08683222490004,1.07774071413261,1.31055586263502,0.192857144840085,0.0128507214603202,0.0,0.167593299589879,0.005127097995141,0.0,0.188353837206788,0.0051522060356326,1.20230255468467,0.249657252162033,0.150515561719794,0.0580627803181377,0.0,1.35758029297183,1.36687464960927,0.409808902238161,0.0062823631616318,0.26605968782252,0.289834363217744,0.058062974898025,0.0,1.58480400200008,0.360273365193012,0.0774172071618723,0.0603921846055651,5.66378248630109,0.784288058406575,0.23671447144016,0.810591877578777,5.63225620469636,0.418177865487403,1.11070117374951,3.53176666324666,0.215517392035016,0.0581590953301257,0.251207408293236,0.0,0.693050467780233,0.301993920152961,1.16832509591117,0.645670905764365,0.113448699545352,0.45721403275495,0.0134490783437368,0.111201796845957,3.2469898315149,5.38739339241935,1.01758406470378,0.164964698787415,0.481006221945805,2.06264880673657,1.3258265904176,0.143584386769859
0.167697805796524,2.1464495286932,0.0309600803310798,0.901737527969282,0.0,1.52103857575138,0.237138212440421,1.05620307234554,1.01980552439424,0.0117174887978359,0.285753376957728,1.41899003745326,2.9362665401461,0.0243412732257862,4.64894418895842,0.13230579893077,0.0,5.34849577478098,0.0,0.187807811340304,0.651365098721942,1.3072868690991,0.0047820452130608,4.43553852295076,0.300599020295818,0.234325293663986,2.39602701557533,0.0070647515963461,2.64118318168995,0.71251809718611,3.64839636089283,0.0065459977129446,0.0893613531603435,3.03558402953121,1.70111137438698,0.403603976457887,2.32733106950834,0.0585922539281251,0.136054981985167,4.79535456252186,2.8083512403717,0.0072567873949065,3.15498796882304,0.0,0.597946579343239,0.322682042949938,0.0,0.926935270121998,0.0068571942604448,0.00928757594899,2.32674355406387,0.0,0.0,0.649142603924173,4.06569830477755,1.86951852919349,1.46185815947657,0.0,2.56424770895209,2.18686750606259,4.75420037555571,0.707174148261783,0.353729407140415,0.648709555190217,0.0024537885805855,1.04048893149235,1.66082937015433,0.411669243409753,0.130678966574308,0.515763537375775,0.219849733902142,0.0,0.0925944072134949,0.158013025305828,0.62864528242897,3.92701462177023,0.0070233595509137,3.94041488634425,1.19546501196309,0.408075490587591,1.06637660027341,0.0,4.3243753532804,0.0023738284593296,0.60930643928825,2.94168517569376,1.69053478697747,2.31617186353009,0.161658205218326,0.0026474483974283,0.0,0.181032537337834,0.0039281583697685,0.0,0.776956580092061,0.0027660954068083,2.05022481936413,0.394409928136637,0.182873231166496,0.0318171809407963,0.0049707031987279,3.02411253641895,1.69004806737574,0.658761801568062,0.0035759412250681,0.379236764399655,0.394902611856478,0.116648355050204,0.0,2.40995509276763,0.745199371078293,0.184640241656365,0.180637098403659,5.94140624999132,2.62025464109546,0.253447384252856,1.58625927093204,5.96484374999006,0.389781879055494,2.24330959190339,4.46173462294084,0.830156551436479,0.0268532032097315,0.447231502938225,0.0026108052432259,1.26281518047709,0.28211300191501,1.83093678408302,1.03522934150306,0.200414892912262,1.39421588737614,0.0105919091373308,0.146827845296538,3.86163853044741,5.77193881400659,1.90866644083669,1.5815247231811,2.41337532909405,2.72040515764564,2.0563226809109,0.316948840269287
0.0980763492850396,1.12317006058166,0.0106163016396248,0.651064319916187,0.0,1.02695256074763,0.222219700485815,1.07708660600581,0.961487626626087,-9.26195877504339e-07,0.249498791732269,1.41439310714055,2.95715072863361,0.0046688886884667,4.03859002601226,0.261555030247109,0.0,5.33081061673403,0.0,0.207031045885656,0.548787855712842,1.43547322342763,0.0,4.88184488134794,0.331584222645587,0.238881659176967,1.93833603535059,0.0,2.54849543117562,0.501080219543871,3.61986261021899,0.0,0.101008442968093,3.44803034448373,2.05689315428337,0.591325426169179,2.05174109889714,0.0502237009087162,0.109436414337803,3.71513470719333,2.50536263747873,0.0056191274249317,3.63222594749407,0.0,0.751669397042444,0.168793810712712,0.0,0.887998244921075,0.0,0.0214263073294359,1.40961826752564,0.0,0.0,0.511950012798868,3.42191989412405,1.80210544726259,0.832158007951852,0.0,2.57227436459268,2.37734067250811,4.80807705313214,0.339728542268844,0.281265782925113,0.596262903813932,0.0,1.01346120730536,1.44761962876684,0.41365643539853,0.109398491269339,0.356894940325567,0.0978366729709781,0.0,0.0202008260361004,0.174674049824207,0.64424088718393,3.75482964354852,0.0,3.96789351497012,1.30611180071855,0.362266742593257,1.35326420036752,0.0,4.47714089406459,0.0,0.528241040102588,2.42846380372815,1.88100444365065,1.43938790339869,0.248318823285587,0.0124299564838213,0.0,0.0854456118248636,0.0,0.0033144370402875,0.62801728009477,0.0,2.05805781841993,0.261251055271185,0.200472717484204,0.0404022619367751,0.0,2.8005686473746,1.60828058386404,0.655199863917391,0.0,0.200240472487278,0.367386606668833,0.0404024541018236,0.0,2.1551238549663,0.528077322898076,0.14141196685133,0.190750233683898,5.93939393939336,2.24255987606759,0.120566755030522,1.41902362023836,6.0,0.303027079150362,2.09685435173308,4.55301053386703,0.790157083438885,0.0374836622209443,0.461862986710182,0.0039755880147809,1.46387120167418,0.399099807693417,1.69412803854708,0.751698998777135,0.255746838912003,1.03092677980075,0.0087852022243699,0.270526754592163,3.57665870383556,5.81815559400351,2.60895124808604,0.131236718853269,1.71468811287908,3.11324278950742,1.8506619871671,0.370305353862344
0.0746852388224771,0.318820308749999,0.013939044884693,0.592208936537152,0.0,0.626909163717952,0.0746830358407608,0.555088258673173,0.632628242538962,-2.10806747003733e-06,0.0697897969455615,0.519773118511248,1.38928804902984,0.0099118461494758,2.30536119157567,0.0365491670973953,0.0,5.09923479722693,0.0,0.198626522424879,0.508665042434477,0.833688175880397,0.0,4.81628489519791,0.143682138043962,0.206706963179319,1.60964555408093,0.0,2.05334498863151,0.364682012310886,1.91438999146177,0.0,-3.64440280004573e-06,1.70237335059235,0.934506535622273,0.298748509606307,1.25097924916046,0.0921310248403051,0.0904137834364881,2.98345280043075,2.50545850710648,0.0056018133851334,1.85056332346241,0.0,0.470542820825641,0.0746841606287358,0.0,0.0995781410477695,0.0,0.0079334346966477,1.17546912927253,0.0,0.0,0.272892461605908,1.95481469732623,1.28887417102253,0.636356925764861,0.0,1.60757728703697,0.86639233071818,3.17585992399016,0.191556804554177,0.224059076651735,0.46079034231631,0.0,0.55656615202676,1.43707911479061,0.172798958287745,0.049787458512044,0.345056704069783,0.168104168242579,0.0,-2.6146412054184e-06,-4.99698826513197e-06,0.485305570810899,3.20982674379665,0.0251153753355616,2.61806171678053,0.744728922277242,0.243810498407988,0.347276517437405,0.0,3.15036012306747,0.0,0.455157014032092,2.37706092235059,0.925657388483165,1.13679974091706,0.147441466909422,0.0,0.0,0.0665561267995734,0.0,0.0,0.0746815267145175,0.0044438339430598,1.48207675676837,0.118014829078525,0.0746836458329815,0.0241485966939298,0.0,1.71646942455455,0.838953339981182,0.516946653631658,0.0076069409408734,0.199120357484405,0.18974556480645,0.0497888628550676,0.0,1.13637862418504,0.224058630297433,0.0995800039927182,0.0497883308363184,5.87551867211781,1.15699240397467,0.24638650079123,0.563839617420286,5.90041374164828,0.394572419913912,0.860645065934994,3.84189710307898,0.490057948920679,0.0563631065439388,0.179718605225994,0.0028382639901535,0.908687144750117,0.359300228131813,0.456597738965924,0.679198825045858,0.134175386342165,0.512731013904563,0.0108354292603507,0.0995816008882598,2.86439413119172,5.57645021979613,0.797769999579329,0.411451022829653,0.985974830794568,1.53506385278229,1.53796302378051,0.167904473179238
0.0587726275030854,0.117946175699529,0.008748240807935,0.291978545813105,0.0,0.622949480166274,0.194634477199075,0.3775414352643,0.692500436570844,-2.33478455701205e-06,0.200837441063219,0.770259040413118,1.23949700882896,0.0362462596282055,2.14712974718863,0.0833105651663657,0.0,5.00599874311401,0.0019762759728433,0.200234009451942,0.374583285559355,0.885596482627822,0.0021639801409868,4.44339475806456,0.28945503356236,0.164840830968553,1.36884249986755,0.0,2.31299501131391,0.390071401363286,2.74559736878456,0.0029207434372303,0.0195372870844651,2.72812592153099,0.917978878222444,0.448578962930136,1.4731691148781,0.0513245741500982,0.083052573200861,2.01909777164248,1.66232093771258,0.0,2.53727408699363,0.0019771051804103,0.61602376058237,0.110928733874227,0.0040436972559142,0.141383238422931,0.0,0.0073119086194095,0.612982117273347,0.0022201129526389,0.0,0.407860990886612,1.82744099010103,1.12672998966868,0.715062909198344,0.0,1.44880984610132,1.293405512754,3.85963666551544,0.0206489244833306,0.240044709430638,0.628211195362574,0.0052535112511614,0.992643296275442,1.4775352351347,0.282292122301895,-5.77269722149886e-06,0.0819349523223181,0.0501357967044266,0.0,0.0681731269843508,0.0816079719064815,0.303185730585636,3.0341884697246,0.009464595217064,3.00334800258436,0.607207554786525,0.250413625516112,0.65481765503324,0.0,3.78610277147156,0.0,0.53263056963929,1.11740959411673,1.28502173438032,0.612424555978405,0.257208525482836,0.0022316283943962,0.0,0.0996831863713705,0.0023494289384823,0.0,0.279892551306583,0.0014385837889325,1.45752055940965,0.2151967282715,0.220036253627123,0.0206497010847291,0.0,1.40863266389777,0.779135988068487,0.636922295251829,0.0028642298147575,0.143514705954435,0.263916047451476,0.0397351692820119,0.0022264947333857,1.24225171736354,0.174493026843977,0.123545702323761,0.041303440674516,5.83210995844306,1.0223927794074,0.204195983110511,0.686722893151373,5.97934595524868,0.263091588042424,0.99861124002472,3.54031252415448,0.335397522357295,0.0256949300235685,0.215829747484345,0.0,0.942803711123409,0.261080438919129,0.919653330975521,0.538113172460921,0.0501722217520997,0.605461405754531,0.0238332960028183,0.072004834452619,3.37313208477576,5.58187763116828,1.58510439764236,0.0641309666325003,0.744016740290207,1.72033412544279,1.3006879382232,0.14368329992796
0.0823096049875356,1.11581287174127,0.0593926441544547,0.846023868362193,0.0,1.19042835644222,0.361087320198704,1.40705517642945,0.840403361726492,0.0919051671672075,0.24787921562824,1.33338078666096,3.67948388632945,0.0469048211043068,4.13722558193986,0.245272695719788,0.0031539799738633,5.25762111061989,0.016452407936863,0.169130987127003,0.484963187050413,1.52859134162673,0.0,4.37506315882993,0.325789153605563,0.167722939837603,2.54896918149787,0.0,2.71603737996635,0.625855772779752,3.53532623672847,0.0054682470634729,0.116774245842293,2.95574948310502,1.93413600199229,0.514058726209573,1.837554795901,0.0920256986815525,0.179887943577963,4.49040075309079,2.55154261792001,0.0099547579149918,3.15548090254561,0.0,0.623388465728907,0.269257385207225,0.0,0.66064636738523,0.011474575234534,0.0,1.76905776550349,0.0202956595022531,0.0,0.453825104864177,3.48515515027594,1.09644269812874,0.866938233527618,0.0,3.01815358750831,2.57159791259989,4.13003074614475,0.335880151606143,0.608485689828232,0.569219034293646,0.0055272992376955,0.846197873199587,1.85362672336733,0.345324028835598,0.114012767000047,0.654428968698739,0.249885650689011,0.0,0.098514847407081,0.150489681118226,0.904463430273402,3.73094414064853,0.0441112656971172,4.23654404530469,1.34980628800227,0.433400250277048,1.16790337630969,0.0038441144242797,4.55363252505209,0.0234676754876151,0.720183983656675,2.84251392618957,1.65515252789461,1.30126089218322,0.23399258567485,0.0177382386739589,0.0,0.175049430796076,0.002812437798808,0.0,0.624054473071258,0.0093493195917589,2.37127823031782,0.224966936091584,0.266433013347354,0.0967224268482064,0.0104673872714737,3.14376128845924,1.89708125591607,0.550946144707637,0.003344356877924,0.356656761249262,0.379879695038009,0.124782893398935,0.0044800976833325,2.3062766771683,0.640926059652615,0.235169468777998,0.0943190033011804,5.91573033707784,2.18337866525542,0.27759752158794,1.64550811945558,5.94943820224673,0.553749035122436,2.38134756743922,4.35783095719731,0.792289054385582,0.0440038663305013,0.358065348211099,0.0,1.2221110751198,0.289563313465863,2.11935946737227,0.779162590008089,0.290988602569033,1.05079217531444,0.022420526042592,0.194033803518506,3.3489189249248,5.74474227825597,2.65217820868963,1.03465847998026,1.86493182177162,2.73694441702988,2.06336830900181,0.289489438801588
0.131198635402103,0.925867853841817,0.0414675533339204,0.944152729245203,0.0,1.39283194239846,0.618756169322161,1.75406750010772,1.02556635637472,0.226711946152605,0.288956918995917,1.80107513669291,4.75489904828041,0.0211910883690929,4.39008839249796,0.245991905775481,0.0,5.69555525838656,0.0089253668570861,0.232507669251245,0.754412265006717,1.46556740808494,0.0,5.22571072076335,0.562536538259449,0.220934402922171,3.67578694202499,0.00699737560575,3.22327613636727,0.651108368573072,4.34712464747345,0.0014896846138112,0.219486261196501,3.7949651572965,2.52108133407814,0.641012333117418,2.42872155286187,0.138243721722152,0.185609413425412,4.61010910780833,3.08959954792398,0.0089474884556476,4.08762049210376,0.0019068069596412,0.866400326908435,0.409295900025366,0.0,0.577701115220868,0.0058791043277024,0.0120070408208381,2.05157523420749,0.0095775277590126,0.0,0.463231748580343,3.73597868383834,1.40375589757124,1.30063594895894,0.0,3.77083139626504,3.75721642940027,5.1825172329547,0.328353599752709,0.881152543718068,0.935256835673532,0.0,1.189673434577,2.24396777989445,0.471244036195988,0.13266746457463,0.480691413310399,0.249790298738031,0.0013221109725894,0.236213370796575,0.442264329579393,0.785971217973476,4.49917946720104,0.0138505434751625,4.92490781530083,1.35281604711416,0.640779539514532,1.52102737151115,0.0013313449922582,5.05478064444684,0.0251768836808108,0.945308492834143,2.8286986992385,2.20943186066754,1.63393672458901,0.246458054453804,0.0080818296684656,0.0017293509497088,0.145312661874183,0.0,0.0077500949610973,0.676586121573661,0.0009490142520038,2.66099083177671,0.3453632371606,0.21019671310238,0.0988851688801791,0.000870583572688,3.5779501143665,2.72862550323427,0.923981194949286,0.0072332869531274,0.280342107868147,0.474923357869386,0.218301445316027,0.0007483561573345,3.39594929142632,0.969505672082717,0.277218617990047,0.29002154929694,5.97828709286452,2.31170521631263,0.199985695362677,2.08520816364406,5.95657418574446,0.57804558294581,3.31617082030416,5.05496569562343,0.944984195241594,0.0659953451282086,0.485421892130368,0.0035544498824287,1.45520671846746,0.350993105821865,2.92159184123599,0.963439462412932,0.296606129754687,1.11090924464183,0.0192967142842969,0.19528787210582,4.27891247811109,5.84800952053153,3.12056763924553,0.849905773884857,1.86415447785496,3.22738086476813,2.57251049426836,0.345980151918572
0.0213238471708128,1.30027569558355,0.0,0.451229287755704,0.0033708599297501,1.04815405354276,0.297025724734135,0.8790606601983,0.808926465160839,0.0297014358486351,0.288765099556992,1.0582637881496,3.4685501580587,0.0418628961124271,3.86331143774691,0.207917479980051,0.0,5.00386300604934,0.0,0.174912084586406,0.573107542727407,1.62191804114124,0.0061668156993154,4.02281716891949,0.340045402155292,0.237620360021374,2.3022967998216,0.0140492227073863,2.47670061161269,0.584395812347569,3.55268014377194,0.0,0.206121787639603,3.06808743410302,1.74135049569121,0.446104236062335,1.67413806491924,0.123646923166243,0.0965503162550538,3.53911083884595,2.49323397125048,0.0038771142895691,2.90651834948082,0.0041920885166459,0.678765940590718,0.236856476797365,0.0044145992864107,0.745113298344991,0.0,0.0,1.38918209662944,0.0,0.0,0.39906186375759,3.23996395461595,1.28986713784894,0.751035476595256,0.0,2.34436126936528,2.55040450707547,4.25925725059493,0.16042312407979,0.348518658918092,0.466669342513514,0.0051905629842082,1.13310707510193,1.33970262197857,0.296425199226978,0.0580883605268466,0.371621008300445,0.184275963098361,0.0054685591559248,0.103616630909906,0.320326028515261,0.508563918470734,3.64875191468899,0.0227591390078809,3.74008627353888,0.804684386757158,0.273855159135332,1.05810994500345,0.0029063091102116,3.91270170643538,0.0037282118331333,0.65449057850727,2.58321998363159,1.51925360559627,1.30003031636108,0.222769457511751,0.0267900808414458,0.0,0.101364568104389,0.0064685642137855,0.0049987186995045,0.532480630664872,0.0,1.8638394904153,0.251378240695956,0.249392483918219,0.0435291379443038,0.0089454541452181,2.5749357497301,1.77947111658875,0.630675748822476,0.0098762697696285,0.191371110521259,0.425383197134442,0.0555665407542898,0.0038472121678078,1.93243137525505,0.531078675758154,0.199141046848738,0.148511853811353,5.86633631426816,2.07940461268715,0.125188428181281,1.14772189278688,5.98514799253226,0.63603865735558,2.2094588856904,4.23239454234035,0.787294777954084,0.0710043811570387,0.267322252765045,0.0,1.01398007454317,0.307436121562472,1.55927664156378,0.719086761844104,0.249095114357536,0.994372563507676,0.0308696081976914,0.162109868733991,3.31288856980533,5.77722720752179,2.21635449823544,0.576927753335036,1.73466928812571,2.34060857152373,2.10740975224522,0.339994654878653
0.130485215168878,1.01757247524551,0.0298697851579346,0.407696460399995,0.0,0.621729589149083,0.30816414142616,1.00198627416188,0.750653651456478,0.0303017280202529,0.45122971891295,0.998958531431072,2.9522074924516,0.0125658759566304,2.29043661336157,0.126528663176246,0.0,5.47769297956664,0.0317939239290306,0.156808524975284,0.485186366124456,1.17748820506442,0.0,5.38141101375916,0.319558798051492,0.262842678134979,1.14973448570768,0.0177101619024557,2.25477473085839,0.552157385807693,3.27144465996268,0.0072802113986609,0.144966905840947,2.61699286878252,1.48890410921428,0.512299039105273,2.21099314796453,0.0470578130121493,0.1291930483806,2.26010562672451,1.27593604022202,0.008972919149248,2.42964243988483,0.0030243047622879,0.53468512928933,0.287191316412324,0.0,0.104276853010298,0.0,0.0112798913120463,0.728939333294228,0.0055976624179672,0.0,0.510143743514368,2.28672414227007,1.88322761315445,1.22014539355685,0.0021694898124578,2.1091484627354,2.34286374982967,3.91949422057371,0.184852773054503,0.364387305268148,0.405696083140427,0.0081000949977347,1.12817985364805,1.28506722228514,0.35765225432104,0.0955834074923511,0.195666834035405,0.226856324972448,0.0007487460169251,0.089133366485859,0.185615492500687,0.551964041662478,4.19255041158897,0.0038008269621673,4.20213085497296,1.06916247210686,0.332748423762197,0.759984672076486,0.0,3.36217783470388,0.0019573958360126,0.669786056440992,2.24593834326321,1.36427926085793,1.47450186607299,0.242277150498267,0.0270250846379948,0.0,0.149384761046159,0.0059924288013334,0.0014060771027445,0.247941490852476,0.002947295127022,1.8588289549883,0.321138646863632,0.15043518408797,0.112018908331839,0.0,2.22820533731314,1.52386465816713,0.560381680557055,0.0036498484303568,0.245104441890836,0.345304206163068,0.0766978286209997,0.0044201676817832,1.94650016392219,0.770755641237662,0.247510710995854,0.146728844747306,5.86493660032005,0.676800345926897,0.245513434210924,1.26041726950004,5.95294061058862,0.432548385887599,1.70627103422793,3.79533361570219,0.257358635075962,0.0227609019179326,0.348416046369045,0.0,0.850132218309452,0.33718391458576,1.6087945021269,0.634996927734108,0.0920825991162204,0.471895697261841,0.0175111716324026,0.180488903560993,2.99487262731218,5.80221308639087,1.62994053936112,0.457748386197623,0.874137863446685,2.44672852607336,1.95448798991421,0.229476010118408
0.0230757920091219,0.265247793145008,0.0256229236640374,0.507690141860196,0.0,0.456981021614059,0.147794721235074,0.915001136701525,0.752221435973663,0.0461531966551143,0.222310758400669,0.957329601761101,3.18116241650387,0.0,1.48973428213646,0.151356814433493,0.0,4.28271876146918,0.0170013017856029,0.115383373184884,0.230767294657372,0.979685519227354,0.0,3.54959072397977,0.102124271782273,0.13845999459218,1.52122133433458,0.0,1.65191221673087,0.442927118953898,2.52664351138589,0.0,0.126978710730087,2.09783392267145,1.39563776202922,0.357255165635658,1.73982931190644,0.045470789841493,0.0457925874390417,2.37603178604553,1.37777165537977,0.0025979784829975,2.39975498130129,0.0,0.526435240875615,0.16153710264965,0.0,0.207690152698854,0.0,0.0,0.886635577822536,0.0,0.0,0.338170523039229,2.4429798026283,0.683044348959009,0.637607723631464,0.0,2.1230175021838,2.29709650242286,3.81359563021371,0.0461524279799363,0.311406355888417,0.333934012744491,0.0,0.521266161445227,1.18586145152892,0.346152228109788,0.0813282889436362,0.171788778413275,0.0683031246330197,0.0,0.069229934470687,0.19952479813092,0.438459308192927,2.52323965902997,0.007860495175232,2.93286217063909,0.906234920873181,0.384525589920584,0.878688226115633,0.0,3.58871315097013,0.0,0.62978482441076,0.781650095604903,1.30789446547391,0.474202507256534,0.207691102566819,0.0053994708604698,0.0,0.0461524885662516,0.0,0.0,0.251684242601048,0.0,1.33093087294743,0.195543208917045,0.184613823824554,0.0423693872700741,0.0,2.04319686375675,1.36567257953931,0.518967229253679,0.0,0.161536917829134,0.333442310558464,0.104286297989671,0.0,1.79627997538619,0.327845338003212,0.0362319244990094,0.207690957897441,5.63076873446065,0.78598821982803,0.179121307808476,1.12411354986324,5.79230739520608,0.401773940888152,1.63819458854832,3.79412869699678,0.323074403053679,0.0453929302868379,0.248459692299175,0.0,0.854623985474247,0.253844486728834,1.34104570074748,0.584379524179206,0.205265262109353,0.723152252024135,0.0115874686025046,0.111665937937612,2.76247205480353,5.39999878688048,1.42934509150171,0.463156550218776,0.885763850451321,1.95841425396986,1.29620925034981,0.0692293061423224
