CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
Tgtp1	NaN	NaN	7	1.37819888548254	24.1379310344828	0.252032083151166	4	1	0.111111111111111	0.565885759191008
Tgtp2	NaN	NaN	6	1.49121709039716	24.7058823529412	0.225098523500176	4	1	0.111111111111111	0.565885759191008
Th	NaN	NaN	1	0.753951094434341	28	0.470503870124188	4	1	0.111111111111111	0.698044114021462
Th1l	NaN	NaN	16	0.885865776222883	20	0.412357009795114	4	1	0.111111111111111	0.637979590241004
Tha1	NaN	NaN	16	1.07192201161415	20	0.342349884217564	4	1	0.111111111111111	0.579457731930006
Thada	NaN	NaN	3	1.16649096710418	26.5822784810127	0.31145794213164	4	1	0.111111111111111	0.565885759191008
Thap1	NaN	NaN	9	1.49037890973996	23.0769230769231	0.225287275821759	4	1	0.111111111111111	0.565885759191008
Thap11	NaN	NaN	1	0.530325231639454	28	0.588413567845729	4	1	0.111111111111111	0.829039115062394
Thap2	NaN	NaN	15	1.47621366941298	20.3883495145631	0.228501233728505	4	1	0.111111111111111	0.565885759191008
Thap3	NaN	NaN	16	1.47211060579984	20	0.229440714883622	4	1	0.111111111111111	0.565885759191008
Thap4	NaN	NaN	16	1.13192680889879	20	0.322411432329651	4	1	0.111111111111111	0.566827172784513
Thap6	NaN	NaN	13	1.49643520866238	21.2121212121212	0.223926992036367	4	1	0.111111111111111	0.565885759191008
Thap7	NaN	NaN	16	1.22715966170083	20	0.293123967639243	4	1	0.111111111111111	0.565885759191008
Thbd	NaN	NaN	9	1.49420279064918	23.0769230769231	0.224427449093862	4	1	0.111111111111111	0.565885759191008
Thbs1	NaN	NaN	16	1.48819215975921	20	0.225780461808519	4	1	0.111111111111111	0.565885759191008
Thbs2	NaN	NaN	1	1.20700659434548	28	0.299091242181345	4	1	0.111111111111111	0.565885759191008
Thbs3	NaN	NaN	6	1.47478374266672	24.7058823529412	0.228828207472703	4	1	0.111111111111111	0.565885759191008
Thbs4	NaN	NaN	2	1.22504138690186	27.2727272727273	0.293745542854	4	1	0.111111111111111	0.565885759191008
