CycID	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
0610005C13Rik	1	yule-walker	1	20.4368600682594	28.1821171220037	9.9419548218278	33.448125	0.942917989661732	0.828753968985196	0.65893631311682	0.238918417746033	1
0610007C21Rik	1	yule-walker	1	20.3673469387755	5.62292600680771	9.56884409731526	50.06895	0.903727565266955	0.711182695800865	0.106636015331174	0.310277995889243	1
0610007L01Rik	1	yule-walker	1	20.2297297297297	1.09731309635552	8.95316831816758	10.636785	0.832702406259631	0.498107218778894	0.0844999237535897	0.409020285243127	1
0610007N19Rik	1	yule-walker	1	20.4368600682594	2.95766930187991	9.99310671237594	6.2613975	0.948023838623295	0.844071515869884	0.382038083908673	0.22798280938857	1
0610007P08Rik	1	yule-walker	1	20.2297297297297	0.394614752499282	19.1783094974487	1.09517175	0.847392895932089	0.542178687796267	0.327413259338864	0.390649592432798	1
0610007P14Rik	0	default	1	24	15.0933941620101	13.8743598924248	94.54345	0.348611236456393	-0.95416629063082	0.21612031956275	0.807086589867287	1
0610007P22Rik	0	default	1	24	0.605204284611403	3.53574609980814	7.673645	0.225203232102436	-1.32439030369269	0.118536144276384	0.880225407436961	1
0610008F07Rik	0	yule-walker	1	20.5068493150685	1.41576446704697	10.9439213907442	3.19899275	0.999823337942643	0.999470013827929	0.479436877013648	0.0132914279653091	1
0610009B14Rik	0	yule-walker	1	20.2297297297297	0.102477352466556	0.269131532477448	0.07731965	0.982078636449163	0.94623590934749	1.19503136032772	0.133870697132856	1
0610009B22Rik	0	yule-walker	1	20.2983050847458	3.97921706659103	1.32850813452913	19.2502	0.988721017825422	0.966163053476265	0.160560676763315	0.106202552580333	1
0610009D07Rik	1	yule-walker	1	20.2297297297297	9.88127640966887	9.09918434880696	53.8217	0.852102098058013	0.556306294174039	0.152646388324261	0.384574962708166	1
0610009L18Rik	1	yule-walker	1	20.2983050847458	1.81601424512154	12.7242010155431	3.185345	0.870622167543345	0.611866502630034	0.478042021472567	0.359691301613836	1
0610009O20Rik	1	yule-walker	1	20.2983050847458	0.791730298000483	9.36470206435299	6.8825975	0.882033884480563	0.646101653441689	0.134911926310854	0.343461956436862	1
0610010B08Rik	0	default	1	24	0.0473593953125459	3.23844109707454	0.25296875	0.237648373800914	-1.28705487859726	0.276122364914604	0.873127497103995	1
0610010F05Rik	0	default	1	24	0.0879865519553983	19.5508616362213	0.7980505	0.288515914756484	-1.13445225573055	0.145143891231127	0.843495160177885	1
0610010K14Rik	1	yule-walker	1	20.3673469387755	7.63513884958102	9.62751712516627	22.393775	0.910758135987633	0.732274407962898	0.31856455623858	0.298733767780556	1
0610010O12Rik	0	yule-walker	1	20.3673469387755	0.952908951080822	0.442656822187129	423.05025	0.992793810464016	0.978381431392048	0.0785314340329307	0.0848892780979086	1
0610011F06Rik	1	yule-walker	1	20.2297297297297	11.0591734772285	9.02655552589304	43.806	0.842503742805778	0.527511228417334	0.215642902688497	0.396857981139629	1
0610011L14Rik	0	default	1	24	1.02137273353952	8.6204747034386	7.90782	0.423439895209479	-0.729680314371563	0.141269885230933	0.759315550209872	1
0610012G03Rik	1	yule-walker	1	20.2983050847458	7.52004887302194	9.17949093953861	30.6933	0.857967287234429	0.573901861703287	0.19266773346092	0.376872276461895	1
0610012H03Rik	0	yule-walker	1	20.5068493150685	0.235725724804249	0.650567786167743	1.0924205	0.999482376596326	0.998447129788979	0.235562188485544	0.0227513385029005	1
0610030E20Rik	0	default	1	24	0.741989302306981	20.0407879275187	8.68437	0.338147399328206	-0.985557802015383	0.150663920645436	0.813543238354173	1
0610031J06Rik	1	yule-walker	1	20.3673469387755	24.9595697950495	9.52555342678651	88.48865	0.898427872755872	0.695283618267616	0.228222314006795	0.318703823704906	1
0610031O16Rik	NA	NA	NA	NA	0	NA	0	NA	NA	NA	1	1
0610037L13Rik	0	default	1	24	1.45303763668564	8.1614421091723	11.0467025	0.353214670458953	-0.940355988623141	0.2096944047367	0.804229649752511	1
0610037P05Rik	0	yule-walker	1	20.4368600682594	4.18771213886194	11.2344636970296	20.210075	0.997037773705294	0.991113321115881	0.166912644932678	0.0544263382445158	1
0610038B21Rik	0	default	1	24	0.0144682558541968	16.0426102726621	0.023508575	0.210352339678504	-1.36894298096449	1.011583581228	0.888621213071968	1
0610038L08Rik	1	yule-walker	1	20.2297297297297	0.259811248117799	12.8994853387715	0.34001625	0.85227682569826	0.556830477094781	0.60076647286042	0.384347725766317	1
