CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	LS_pvalue	LS_BH.Q	LS_period	LS_adjphase	LS_amplitude	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
Gkap1	0.024604557976986	0.0705507858155798	24	14.154548917012	0.241475248907931	0.0208333333333333	0.0690378679962013	24	17	0.194365976478652	0.123160481064842	0.368021977695368	24.8	14.1114454735677	2.32626695388881	0.00362548476019964	0.0129593810658458	24.2666666666667	15.0776146541397	2.11458919829282	0.274478268572158	0.129802170934077
Glb1	0.00730958363165757	0.0427243326691583	24	9.73258127463791	2.48183624943124	0.732142857142857	1	24	14	2.18909652853637	0.132382305290494	0.368021977695368	23.4594594594595	10.3192007734405	15.950180350818	0.0244782699393918	0.0657625584478661	23.8198198198198	11.2967453528195	14.4856597632429	2.28622008544431	0.15782643820239
Glb1l	0.205827028559605	0.322651897936799	24.5409836065574	24.136090267536	0.464293964071839	1	1	30	29	0.708810908529207	0.436698576504895	0.659541581849859	25.0867052023121	23.5892724551539	3.64378462135743	0.567298796295401	0.870863923599045	26.5425629362898	25.5738205668303	3.4410967967587	0.477398569900654	0.13873442047615
Glce	0.0518406330194887	0.115713744572286	22.7680608365019	8.33983874152779	1.5087970468171	0.0208333333333333	0.0690378679962013	24	8	0.370923468673121	0.193725906164111	0.407403040158298	22.4870466321244	9.3810192516847	7.71721096090536	0.00949057265868813	0.029007908521753	23.0850358228754	8.59219962021172	6.86040564491289	1.60187732407275	0.233496006939556
Glg1	0.00824466501522636	0.0448644777191136	24	7.10453680012072	1.57721373682601	0.0208333333333333	0.0690378679962013	24	8	1.66643855122234	0.0881677316562895	0.368021977695368	23.9779005524862	7.6988047375672	31.1115075099841	0.00111580668238376	0.00772760073006649	23.9926335174954	7.60137750952597	29.8795288664678	1.76767753956993	0.0591601543474702
Glipr1	0.385128904387655	0.550897971024412	22.5112781954887	7.89991930780761	0.315938819248026	1	1	30	5	0.262053773107735	0.641116027350929	0.898396611304419	20.9661835748792	7.0319519673815	4.80807834491994	0.833806498312036	1	24.4924872567893	7.03580967045569	4.68231196511684	0.295919467440882	0.063199434306274
Glis2	0.0150489398464078	0.055733162191949	23.0307692307692	17.0859530740425	0.289899812636988	0.732142857142857	1	24	20	0.3434795938351	0.0883814726640392	0.368021977695368	23.9779005524862	16.6947902706211	1.42862149469302	0.0311384414641015	0.0811592263202691	23.6695565944185	17.9099335926122	1.23582227986532	0.331383386266307	0.268148091894265
Glmn	0.0107989949273011	0.0505759884996771	23.390625	15.542456877561	0.206898026274393	0.0208333333333333	0.0690378679962013	24	17	0.22199193131283	0.0916589399318082	0.368021977695368	23.7158469945355	14.5419766358051	0.588937973081758	0.00144333784365891	0.00832280292492214	23.7021573315118	15.6915856380284	0.441765098802841	0.243809476636694	0.243809476636694
Glod4	0.0960761794712945	0.173635656318185	27.2181818181818	6.10105422539177	0.408687170500235	0.169642857142857	0.420411397221081	30	2	0.0606909750292417	0.219899702988969	0.42843433252287	25.3801169590643	6.5714914427528	7.9746070719279	0.0805941223609037	0.177825952423004	27.532766259082	5.11818319124413	7.56233331477181	0.433696537273593	0.0573495664924523
Glt8d1	0.0611555490238944	0.13104952545564	24	16.1363292832609	0.391959648538936	0.169642857142857	0.420411397221081	30	17	0.584084343395712	0.130398032851481	0.368021977695368	25.3801169590643	14.6981234339407	2.49615829266105	0.0398032461971899	0.0996494744172652	26.4600389863548	16.0233052731484	2.16570303122742	0.453959340856419	0.209612922136945
Gltp	0.0845481048813178	0.162402466783663	24	6.53603672167132	6.10082999459575	0.169642857142857	0.420411397221081	30	2	5.01161931165966	0.155463014460087	0.374227659911528	25.6804733727811	5.9219663278719	72.5891272463161	0.057409617276982	0.135119377449862	26.560157790927	5.12470144374288	66.7419024765533	7.08867366277226	0.106210242737125
Gltpd2	0.0154540715384526	0.055733162191949	23.8565737051793	17.2047436523593	0.23604551947602	0.0208333333333333	0.0690378679962013	24	20	0.28972752836032	0.0878910607705555	0.368021977695368	23.9779005524862	17.5002946162987	0.432600308180792	0.00187645351701748	0.008712650343406	23.9448247525552	18.2178646215899	0.270324740010325	0.273320008800504	0.273320008800504
Glud1	0.0112896811355205	0.0514138996528917	23.4823529411765	15.3503000489144	30.8155982021148	0.0208333333333333	0.0690378679962013	24	17	32.2775860835348	0.0944543385161358	0.368021977695368	23.4594594594595	14.470706079386	102.457152190706	0.00153549455168689	0.00844987680505917	23.647270800212	15.5963075552891	80.6650396807807	36.243760518356	0.449311878625301
Glul	0.073622603557628	0.145698224292735	24	7.31767426455192	2.53030851199586	0.169642857142857	0.420411397221081	30	2	1.3152893236851	0.161826041910019	0.378669162437068	25.3801169590643	6.4128947562804	23.5753820384335	0.0534579955684508	0.127399216317066	26.4600389863548	5.63132471834712	21.0758363036966	2.90722297282773	0.137941049215581
Gm10033	0.10975601222198	0.192176284233021	21.4623655913978	9.6005779453881	0.426641130494639	1	1	30	14	0.187355012743188	0.325704059597817	0.529038069392041	22.0304568527919	10.7448066933061	1.59402360400165	0.353186930922014	0.57649365520901	24.4976074813966	11.4461695374098	1.36621589047201	0.295218959260908	0.21608514534179
Gm10046	0.365964104612964	0.527571603495779	22.8549618320611	9.55019118095925	0.244767695407605	1	1	30	14	0.291966511272269	0.679096293298983	0.942196998330902	20.9661835748792	14.9819901146282	0.45875852265339	0.8353765792725	1	24.6070484689801	12.8191410136988	0.356480839003897	0.149022123660681	0.149022123660681
Gm10094	0.082625142610127	0.159431709732862	22.8549618320611	12.6665506812262	9.06188109374282	0.732142857142857	1	24	14	9.04209260908392	0.3097980910478	0.510547588191188	23.4594594594595	10.7004977940909	73.5783111928083	0.241484588207115	0.424614964131679	23.4381404305069	12.4654341463422	69.1232375949495	9.3140308563782	0.13474529232784
Gm10104	0.339512671771224	0.494925292821954	22.5962264150943	3.69277417519206	0.618797248871255	1	1	24	2	0.398723371775471	0.604054499900163	0.855845047273128	20.9661835748792	5.0238519227882	11.3721495920843	0.787398746684762	1	22.5208033299912	3.65243312074885	10.8177083292389	0.673938500955674	0.0622995629429296
Gm10400	0.315642105917579	0.465351562834187	22.2602230483271	5.09369347466505	0.193396387903176	1	1	24	8	0.148236804947776	0.561701265796622	0.806944762936258	21.1707317073171	4.9790104417612	1.31277998469458	0.749301891320164	1	22.4769849185481	5.96225557664383	1.16228178139369	0.211657481771842	0.18210513591467
