CycID	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
0610005C13Rik	1	burg	1	22.1777777777778	22.4984250441996	12.9667112214761	37.8744166666667	0.811246732557629	0.76930156201488	0.47439654797422	0.000551474140245256	0.00797900487061228
0610007C21Rik	0	burg	1	21.9340659340659	7.65374157820067	8.4369555451212	40.0753333333333	0.694077757647993	0.626095037125325	0.162570575672891	0.00484450872674747	0.0257253170653513
0610007L01Rik	1	default	1	24	0.620796998306673	6.05540116198056	9.11620666666667	0.288477895789004	0.130361872631005	0.0937306629679194	0.216196064509719	0.365958600646845
0610007N19Rik	0	burg	1	22.5536723163842	0.735187711366066	11.8510211142464	3.39470166666667	0.588904172439593	0.497549544092836	0.204215752979263	0.0183123386051051	0.061480723476773
0610007P08Rik	0	burg	1	22.3016759776536	0.125867462198668	3.58401087442142	0.9138905	0.515206262889908	0.407474321309888	0.133862612327787	0.0384597540938563	0.10543121134638
0610007P14Rik	0	burg	1	27.3424657534247	11.1914369611567	14.0268975031231	97.1049666666667	0.466384768502564	0.347803605947578	0.135678877522574	0.0592279879129276	0.145293755437987
0610007P22Rik	0	burg	1	24.7950310559006	0.52629102598267	6.52390400060983	4.88276	0.496655646173914	0.384801345323672	0.114723246789031	0.0455400398277712	0.119350464805003
0610008F07Rik	0	burg	1	22.8114285714286	0.694434146393597	20.349462270995	1.96303	0.363937844883823	0.22259069930245	0.426277028200612	0.1305413211581	0.255075980288282
0610009B14Rik	0	burg	1	25.4267515923567	0.0193757335271641	23.5782849000526	0.00999353333333334	0.39800500611887	0.264228340811952	2.23606797749979	0.101898539367064	0.210371469763579
0610009B22Rik	1	mle	1	22.9425287356322	3.8156099896407	3.24636457625723	20.23245	0.82223723968009	0.782734404053443	0.153865066615667	0.000421001394529497	0.00707130356746548
0610009D07Rik	0	burg	1	22.4269662921348	4.2156891726288	6.7900321581576	42.8358	0.506628291963937	0.39699013462259	0.096190045368679	0.0416182761314277	0.11164275341852
0610009L18Rik	0	burg	1	22.3016759776536	0.344787823970122	6.12737913051691	2.48204	0.335489847270592	0.187820924441835	0.164618888753464	0.158948814514876	0.295384747728036
0610009O20Rik	0	default	1	24	0.221339283782869	23.80276242048	5.93960333333333	0.064141068171191	-0.143827583346322	0.109380458782379	0.742073210125132	0.998083319099268
0610010B08Rik	0	mle	1	25.5897435897436	0.00571903216095958	15.8379378946589	0.09529445	0.19891982069487	0.0209020030715075	0.102713476614937	0.368588633703415	0.561377333104789
