CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
0610005C13Rik	12.345096149366	50.6364012392838	26	4.65646979466351	23.0877192982456	0.0735199982908872	12	8	0.136363636363636	0.585832585930902
0610007C21Rik	30.1413484534706	44.3678090668954	29	3.96183361947994	22.6116838487973	0.142464294169898	12	8	0.136363636363636	0.598318367500986
0610007L01Rik	28.4981502640337	9.71298280884935	17	2.12689879888596	24.6441947565543	0.637762685255327	12	8	0.136363636363636	1
0610007N19Rik	10.9750652669661	3.75303141742985	27	3.22699662083454	22.9268292682927	0.276663280554963	12	8	0.136363636363636	0.78105514706212
0610007P08Rik	25.4408587173301	1.00185368506645	31	3.10080076622362	22.3050847457627	0.308202230587015	12	8	0.136363636363636	0.823989950205155
0610007P14Rik	15.7085315313386	107.182301323519	13	3.39377778823938	25.4054054054054	0.239110453016977	12	8	0.136363636363636	0.72797832253727
0610007P22Rik	30.1569889343454	5.31060709154028	15	3.26526897799842	25.0190114068441	0.267637055908759	12	8	0.136363636363636	0.769311853651978
0610008F07Rik	20.3104556500711	2.48933348670198	39	1.89752414011949	21.1575562700965	0.727353992084753	12	8	0.136363636363636	1
0610009B14Rik	23.9999947507841	0.0237824890150393	10	2.41681424308763	26.0079051383399	0.526452268729562	12	8	0.136363636363636	1
0610009B22Rik	27.0635592656586	23.2851505872334	22	5.23221463569884	23.7545126353791	0.0419429971657072	12	8	0.136363636363636	0.585832585930902
0610009D07Rik	28.4434891177485	45.7213824130228	31	3.03187652526116	22.3050847457627	0.326598414414566	12	8	0.136363636363636	0.850706406284408
0610009L18Rik	28.079030612445	2.70368764221634	33	2.04323791941472	22.0066889632107	0.670604508023092	12	8	0.136363636363636	1
0610009O20Rik	24.2059131937323	6.14493568993141	1	0.880084834299032	28	0.986235993076083	12	8	0.136363636363636	1
0610010B08Rik	15.863041961699	0.101352171509628	10	1.6383862939412	26.0079051383399	0.822411145032431	12	8	0.136363636363636	1
0610010F05Rik	29.1188294498135	1.09044949380553	23	2.06533793924627	23.584229390681	0.661929300310672	12	8	0.136363636363636	1
0610010K14Rik	15.9289522320261	16.1872550830385	33	2.35161695108454	22.0066889632107	0.550879549778041	12	8	0.136363636363636	1
0610010O12Rik	16.8980348385626	535.214378092693	15	4.93217346322239	25.0190114068441	0.0562514350379938	12	8	0.136363636363636	0.585832585930902
0610011F06Rik	30.9523699169842	34.5950165343561	25	4.60947670443178	23.2508833922262	0.0769348308143704	12	8	0.136363636363636	0.585832585930902
0610011L14Rik	25.6319591412677	7.21770633408049	28	3.91724865056276	22.7681660899654	0.148512758487679	12	8	0.136363636363636	0.604455150633264
0610012G03Rik	11.5014900829949	20.4889501301725	19	4.08826442948519	24.280442804428	0.126532123276889	12	8	0.136363636363636	0.587191415576715
0610012H03Rik	29.9857412296383	0.56320362797365	26	4.16232236476979	23.0877192982456	0.117989116641771	12	8	0.136363636363636	0.585832585930902
0610030E20Rik	20.0769060918896	10.0035716160476	31	3.42274943888391	22.3050847457627	0.233049325565212	12	8	0.136363636363636	0.720359614751997
0610031J06Rik	33.4673763746033	84.6024747612954	26	3.85107055955918	23.0877192982456	0.157927532912966	12	8	0.136363636363636	0.619089989102357
0610031O16Rik	43.9999411645168	0	NA	NA	NA	1	12	8	NA	1
0610037L13Rik	28.635397842097	7.92446796416568	16	4.57355102572646	24.8301886792453	0.0796479468632816	12	8	0.136363636363636	0.585832585930902
0610037P05Rik	32.2170306579978	18.7313330422659	22	3.07560035364947	23.7545126353791	0.314831635113035	12	8	0.136363636363636	0.832939860141136
0610038B21Rik	29.7544642924046	0.0218896920178444	1	0.957967933060254	28	0.97917923671849	12	8	0.136363636363636	1
0610038L08Rik	33.2541771175644	0.434364793225024	19	4.89639692769365	24.280442804428	0.058246980600107	12	8	0.136363636363636	0.585832585930902
0610039K10Rik	25.5147347183307	0.323812016166844	1	1.4495141530366	28	0.882313927972047	12	8	0.136363636363636	1
