CycID	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
0610005C13Rik	0	yule-walker	1	20.2983050847458	11.7108838338623	10.472970280577	19.726635	0.986301509094866	0.958904527284597	0.458385927013135	0.117040552395886	1
0610007C21Rik	1	yule-walker	1	20.2297297297297	1.1515705123095	19.0920987491626	17.174375	0.835926525575396	0.507779576726189	0.0554312892219277	0.405059840547793	1
0610007L01Rik	0	default	1	24	0.495229393611687	18.0704662623075	10.4468075	0.213038632075688	-1.36088410377293	0.0775975697155552	0.887108430759347	1
0610007N19Rik	0	default	1	24	0.19018433380539	6.92051737123233	2.8941975	0.245628059879612	-1.26311582036116	0.283450876801903	0.868545876808121	1
0610007P08Rik	0	default	1	24	0.159607288311029	0.741987585716049	2.725615	0.563116590587595	-0.310650228237214	0.0915512334085933	0.660971564753284	1
0610007P14Rik	0	default	1	24	1.00444619975388	16.2621310638144	41.74695	0.206075806229836	-1.38177258131049	0.0597343867287859	0.891024238598571	1
0610007P22Rik	1	yule-walker	1	20.2297297297297	0.769164444740423	9.09527237563483	3.235	0.851588047670686	0.554764143012057	0.196509734153561	0.385242718723293	1
0610008F07Rik	0	default	1	24	0.956414433178944	13.1768658893875	2.3924425	0.46200998289421	-0.613970051317371	0.422881286406985	0.733478027691212	1
0610009B14Rik	1	yule-walker	1	20.4368600682594	0.0085101799338833	1.74896064618383	0.31697575	0.951829836094048	0.855489508282144	0.28265899552679	0.21947702364018	1
0610009B22Rik	0	yule-walker	1	20.1616161616162	2.7900694509622	0.226415043724728	7.66431	0.978286175288594	0.934858525865782	0.379603746902134	0.147356115283371	1
0610009D07Rik	1	yule-walker	1	20.2297297297297	2.08129772384295	2.74057464686781	18.3976	0.85803772926568	0.57411318779704	0.129978688899542	0.37677880876493	1
0610009L18Rik	0	default	1	24	0.856507997907626	13.0648572253851	1.98765025	0.48558203757048	-0.543253887288561	0.534418979535261	0.717229365286671	1
0610009O20Rik	1	yule-walker	1	20.4368600682594	0.496071848830824	9.84830339905831	6.2464325	0.933074800709457	0.799224402128371	0.0629304093023098	0.258699051584158	1
0610010B08Rik	0	default	1	24	0.04911504976298	9.31593156698666	0.280257	0.578557174025529	-0.264328477923415	0.193162577004395	0.649186279872327	1
0610010F05Rik	1	yule-walker	1	20.3673469387755	0.0684527547725307	9.66062085714421	1.8876125	0.914643343263495	0.743930029790485	0.141588902596674	0.292158615715	1
0610010K14Rik	0	default	1	24	0.765138621464764	5.08788741734409	8.4766025	0.200084726241567	-1.3997458212753	0.145922101240054	0.894379826336905	1
0610010O12Rik	0	default	1	24	12.4430157027949	18.821736102714	137.6245	0.24055346950818	-1.27833959147546	0.167787230048884	0.871462294360358	1
0610011F06Rik	0	default	1	24	2.00070141005598	8.47410359576788	13.8315	0.398628193283876	-0.804115420148372	0.166983518234502	0.775481661108839	1
0610011L14Rik	1	yule-walker	1	20.1616161616162	0.568565619693089	18.9457911601876	4.43069	0.826368829116522	0.479106487349566	0.107937376069692	0.416690737698209	1
0610012G03Rik	0	yule-walker	1	20.4368600682594	0.75329516937324	10.7480823771348	8.3288675	0.996581859362899	0.989745578088696	0.0707918516559755	0.0584648666901879	1
0610012H03Rik	0	default	1	24	0.0825374997666516	8.59346409599277	0.36353725	0.418676486102776	-0.743970541691672	0.385003826143735	0.762445744887611	1
0610030E20Rik	1	yule-walker	1	20.0939597315436	0.621748272685978	18.7041392758824	9.58206	0.804829900561766	0.414489701685297	0.0818889763476483	0.441780601020727	1
0610031J06Rik	0	default	1	24	2.07439230759275	15.111856107333	40.8382	0.243922090506831	-1.26823372847951	0.0731701983940272	0.869527405832139	1
0610031O16Rik	NA	NA	NA	NA	0	NA	0	NA	NA	NA	1	1
0610037L13Rik	1	yule-walker	1	20.2983050847458	0.0823594117842476	9.19090450984128	4.1979225	0.859481247446675	0.578443742340025	0.0895066839127355	0.37485830996968	1
0610037P05Rik	1	yule-walker	1	20.2297297297297	0.46908411415641	9.06564151032699	11.040025	0.847683176381572	0.543049529144715	0.0569711022441557	0.390277880001453	1
0610038B21Rik	1	yule-walker	1	20.2297297297297	0.113551832019013	19.159061839441	0.2258472	0.844845313115004	0.534535939345012	0.507300686758624	0.393896797251509	1
0610038L08Rik	0	default	1	24	0.156530404695605	13.8774886745788	0.96725075	0.348214342211716	-0.955356973364852	0.240466667151232	0.807332433256762	1
0610039K10Rik	0	default	1	24	0.397542256262501	13.1034501630125	1.5414915	0.477272364247809	-0.568182907256573	0.364486327106067	0.722999056536169	1
0610040B10Rik	0	default	1	24	0.341106261028393	4.84849691481739	0.87360925	0.200251894725557	-1.39924431582333	0.714803353648292	0.894286366481366	1
0610040F04Rik	0	default	1	24	0.202624525956978	14.0121552843647	0.29257745	0.331924986889893	-1.00422503933032	0.850055581727934	0.81735855847364	1
0610040J01Rik	1	yule-walker	1	20.4368600682594	5.24294572299599	11.8934242753116	19.92075	0.958622453775971	0.875867361327913	0.204074712464179	0.203414714866032	1
0610043K17Rik	1	yule-walker	1	20.2297297297297	0.209143044909627	19.2561944521913	0.2381345	0.857616799981259	0.572850399943777	0.720022470099445	0.377336984695035	1
0910001L09Rik	0	yule-walker	1	20.0939597315436	1.73578889216749	10.2511912836073	12.538855	0.975672823348172	0.927018470044515	0.136721944563522	0.155971717474126	1
100043387	0	default	1	24	0.14007955094963	8.6817192073881	0.79713275	0.434561784683887	-0.69631464594834	0.190763848595735	0.751956258911457	1
1100001G20Rik	0	default	1	24	0.239575938550452	8.93574956452843	0.14526425	0.485714285714286	-0.542857142857143	1.73205080756888	0.717137165600636	1
1110001A16Rik	1	yule-walker	1	20.1616161616162	0.44570756129374	8.80988262703475	3.9749375	0.819074896397149	0.457224689191446	0.101521753339208	0.425352916532673	1
1110001J03Rik	0	default	1	24	3.18125631237095	21.3328174661422	16.3807	0.583145240187649	-0.250564279437052	0.184588527983636	0.645642904253079	1
1110002B05Rik	1	yule-walker	1	20.3673469387755	1.74850650970339	9.75656881300923	38.325725	0.925548794215884	0.776646382647651	0.102137388630419	0.272857482551086	1
1110002L01Rik	0	default	1	24	0.159541525520411	14.9193518311897	1.107076	0.254712791804786	-1.23586162458564	0.257221318425946	0.863300184290038	1
1110002N22Rik	0	yule-walker	1	20.4368600682594	0.46474411340996	11.1155239084984	1.7846975	0.999279284793296	0.997837854379888	0.205914790014376	0.0268461395121145	1
1110003E01Rik	0	yule-walker	1	20.3673469387755	1.01259208625945	0.450229289185536	18.065875	0.993080975791541	0.979242927374624	0.0576234438145271	0.0831806720846777	1
1110004E09Rik	1	yule-walker	1	20.2983050847458	1.04741232209351	19.3245333551788	4.0879725	0.857421224643001	0.572263673929002	0.233915725016158	0.3775960478567	1
1110004F10Rik	1	yule-walker	1	20.3673469387755	0.429711135343874	19.9852776534309	13.152275	0.930474341206515	0.791423023619546	0.101948472479752	0.263677186714142	1
1110005A03Rik	1	yule-walker	1	20.4368600682594	1.80706373988388	20.2124378364632	4.760895	0.948112004954779	0.844336014864338	0.347948442657991	0.22778936552267	1
1110006O24Rik	0	yule-walker	1	20.0939597315436	0.115404252580942	10.2630733504965	0.76846825	0.97642157087946	0.929264712638381	0.232891024936531	0.153552691674681	1
1110007C09Rik	1	yule-walker	1	20.4368600682594	3.91402224733069	11.8283427879951	23.4584	0.964224827172743	0.89267448151823	0.15817724260809	0.189143260062992	1
1110008F13Rik	0	default	1	24	0.833628562370556	20.5272324283083	13.159	0.40735363746478	-0.777939087605661	0.119614273251951	0.769835282729507	1
1110008J03Rik	0	default	1	24	0.060512424782023	2.50850364995903	1.5232725	0.283588626775104	-1.14923411967469	0.0734335919350633	0.846410877307763	1
1110008L16Rik	0	yule-walker	1	20.3673469387755	0.236113248567008	1.15838510665538	2.25077	0.993954616148011	0.981863848444034	0.249240058851755	0.077752066544811	1
1110008P14Rik	1	yule-walker	1	20.0939597315436	0.776395537543712	3.26141718950093	9.8182125	0.809318732910506	0.427956198731517	0.251949866665315	0.436670662043484	1
1110012J17Rik	1	yule-walker	1	20.3673469387755	0.0858825670601128	9.70489754852344	0.42294575	0.919743270503948	0.759229811511844	0.25129749008643	0.283296186871712	1
1110012L19Rik	0	default	1	24	0.709450684228297	14.2316885383617	4.7461	0.308448813041491	-1.07465356087553	0.208958006160593	0.831595566942555	1
1110014N23Rik	0	default	1	24	0.522646107921029	15.3342239157585	8.4708875	0.233302020059179	-1.30009393982246	0.108199717442578	0.875612916727946	1
1110015O18Rik	NA	NA	NA	NA	0	NA	0	NA	NA	NA	1	1
